u,t,m
342,2025-08-04 17:21,If I remember correctly we are legally bound to limit valuation-related comms to the PoC that is chosen by the customer ( therefore unable to CC people on the notification emails)
305,2025-08-04 17:22,"Just to clarify, when I say account owner i mean the CSMs internal but that would still be an issue?"
342,2025-08-04 17:23,"Oh I see, didn't realize you are talking about internal Carta people"
305,2025-08-04 17:23,I think we are familiar contacts to the customer so we'd stop getting in spam and we get looped in on a critical lifecycle moment.
342,2025-08-04 17:26,OK let me look into if this (looping in CSMs upon report delivery) is possible/how we can achieve this
305,2025-08-04 17:34,awesome! That would be a cool win
1167,2025-08-04 18:02,"Hi Team, can we get an update on the updated valuation report for Summer, PBC requested by Ritu Tandon and Colman Lynch from Gunderson team. He escalated this to our top law firm partners at Gunderson and mentioned this is urgent. for visibility here"
209,2025-08-04 18:07,Hi Jude! we're < on a revision on the 409A and it should be completed today.
1167,2025-08-04 18:33,- thanks for the update!
209,2025-08-05 05:05,Hi ! Did the auditors provide any additional questions or just asking about the DLOM?
759,2025-08-05 05:06,"Hi Ian! I don’t have further context from the client, seems like they’re just asking about the discount."
209,2025-08-05 05:07,Can you please forward the email to <mailto:audit@carta.com|audit@carta.com>? That will create a case for our audit team and they'll respond directly to the client.
759,2025-08-05 05:16,Ah gotcha thank you so much!
342,2025-08-05 16:10,"Good morning ! Historically we've told investors who request their PortCo's 409a reports to reach out to companies directly, because 409a valuation reports are proprietary to the companies and Carta isn't in place to share them with anyone on the company's behalf. not sure if we're OK to make an exception in this case given Chugai has gotten cap table 409a access from their PortCos...?"
209,2025-08-05 16:19,hi Taras! is the ask to send them the 409A's or to explain the calculations?
537,2025-08-05 17:01,"they were asking for how we calculated 409a in general and if we could share the calculation method, im not super versed in 409a but after discussing internally it sounds like it differs depending on the company. Will go with Mami's guidance and tell the client to reach out to the port co's directly to ask for the reports"
342,2025-08-05 17:33,Thanks for the heads up ! Nick has already reached out to this customer
93,2025-08-05 17:35,"Taras, would say methodology/calculations are proprietary to Carta."
93,2025-08-05 17:36,"+1 to Mami's guidance to actually work with their portcos if they have questions. Apart from our methodology being proprietary, we also are not authorized to discuss customer data/information with third parties -- and the investors are a third party."
537,2025-08-05 17:41,thanks Natasa! Yes I explained to the client that we are not able to share the information and to reach out to the port co directly to request the report. All set on this report thank you everyone for the help!
282,2025-08-05 17:42,perfect - just wanted to make sure someone was able to get to this shortly today - thanks!
473,2025-08-06 12:09,cc for visibility.
1094,2025-08-06 14:15,"Hi team! I'm onboarding < and the company is a LLC converting to C-corp in a few weeks. However, they want to request the 409a valuation now. They asked if the valuation of the LLC would differ from the C-corp valuation. I believe they are asking because they plan to issue option grants from the C-corp and might want to use the valuation from the LLC. Can you please clarify if that is possible and how the valuations of the LLC and the C-corp differ?"
360,2025-08-06 14:32,"Yes, the valuation of an LLC can differ from that of a C-corp due to structural (cap table) and tax-related differences. Units in an LLC may have different rights than shares in a C-corp. If the company is planning to convert from an LLC to a C-corp soon, doing the valuation before the conversion may require another 409A valuation shortly after the conversion, especially if options are going to be granted based on the C-corp stock. If a conversion is imminent, it's generally better to wait until after conversion for a 409A valuation to ensure it reflects the structure under which equity incentives will be granted. Alternatively, if there’s an urgent need to perform a valuation now (e.g., to grant equity awards beforehand), the valuation firm must carefully consider the conversion and the likely post-conversion structure, and may still recommend updating or redoing the 409A post-conversion. The company should consult with its legal/tax counsel in this regard before making decision."
1094,2025-08-06 15:36,Thank you ! I'll discuss it with the client
342,2025-08-06 16:04,"Good morning ! Can you clarify for me whether this is regarding 409a valuation for Luna Care or an 820 valuation for Bramalea Partners? I don't see Chris' name listed as a user on Luna Care's Carta account, so if he wants to discuss Luna Care's 409a valuation he needs to be added to Luna Care's user list first. If it's 820 we'll loop in the right team to assist, so please lmk!"
342,2025-08-06 16:07,"Also, Luna Care's most recent 409a valuation we performed is from 2023 (which is another reason why I thought this may be about 820)"
210,2025-08-06 16:36,Hey have you had a chance to look at the FAQ pinned to this channel? There are some steps on how to do a FMV audit but if you have questions feel free to let us know and we'd be happy to help
286,2025-08-06 16:37,I did but I do not have the 409A option when pressing T
210,2025-08-06 16:38,It doesnt look like we have an open case with this client so if they still need valuations support please create a case or have them email us at <mailto:val-operations@carta.com|val-operations@carta.com> <
210,2025-08-06 16:39,do you mind helping out here when you get a chance?
286,2025-08-06 16:39,Maybe I don't have the correct permission
370,2025-08-06 16:48,Yeah let me get that for you!
370,2025-08-06 17:41,Apologies for the delay.
370,2025-08-06 17:42,Doesn't seem to attribute who added it. iirc that may happen when the admin is removed from users and permissions page.
370,2025-08-06 17:43,"Looks like they added the FMV on 03/01/2023, then went back on 03/09/2023 and uploaded the actual PDF"
1203,2025-08-06 20:46,"Hi team, Susan from < Inc> reached out regarding the cancellation of the two valuation requests currently in progress within the company’s account. I have received their consent under < Would you be able to assist with this request? Thank you so much in advance!"
755,2025-08-07 02:09,"Thanks ! Created a new < + transferred it to your queue. Apologies I was not able to change the status back to ""New""."
937,2025-08-07 13:57,"Hey team, < has a call on Monday about warrants valuation but they’d like to know if there’s any information we can share beforehand. They have a call have a call with their auditors this afternoon and would like to discuss it with them already. Do you know if we have any material that we can share with the client via email on this?"
1005,2025-08-07 14:08,Hi team! Do we offer gift appraisal tax valuation to shareholders or only to companies?
209,2025-08-07 14:12,The company needs to be on Carta but we have to contact the individual(s) making the share transfer.
209,2025-08-07 14:13,Hi! Do they currently have warrant valuations in their contact?
1005,2025-08-07 15:43,"Hey ! The company is in Carta, < Inc.>. I tried to get the holder's name, but their equity advisor who reached out to us didn't want to share it. Can I send the case to the Valuations queue?"
209,2025-08-07 16:06,"valuations referral queue is where this should go, / / will pick it up from there."
361,2025-08-07 16:07,"Yup, send our way !"
209,2025-08-07 16:11,we have a one pager (< here>) that can be shared with them. outside of that i'd defer to if there's anything he'd want sent to them a head of time.
93,2025-08-07 17:03,"Leonardo, would need to disclose the actual holder - we can only contract with the holder for this, not the advisors."
361,2025-08-07 17:12,Confirmed . We will not proceed without getting the name of the shareholder
937,2025-08-07 20:12,thank you!!
1203,2025-08-07 21:59,"Hi team, Would you be able to assist with this request? I truly appreciate your help. Thank you so so much!"
342,2025-08-08 16:38,"Good morning ! I see that the first entry of 1/1/2025 FMV was entered on 1/9/2025 then it was replaced by a new value on 1/28/2025. Given the exercise date is 1/27/2025, your hypothesis is proven to be correct!"
271,2025-08-08 17:45,"Hi Team -- Do we have a valuation request from < Energy LLC >in the queue? It's showing as ""In Progress"" in the platform but I can't find any record that we actually received the request. The customer was asking because he wasn't sure if he followed the submission steps correctly."
344,2025-08-08 18:09,Hey ! I'm working on their draft and will send them a status update today.
282,2025-08-08 18:09,great - much appreciated Zareen!
209,2025-08-08 18:11,i'm not seeing it in valuation station or in our tracker for timelines
851,2025-08-08 18:19,"Hi team, I received < email> from a FA client regarding a Carta portfolio company valuation/cap table they think is off. Not really sure the best team to reach out to about this. Can you advise? Thanks!"
93,2025-08-08 18:19,"Katie, I can't access the case, but it won't matter... we cannot talk to third parties (including companies' investors!) about their confidential information."
93,2025-08-08 18:19,"Tell them to talk to the company, we cannot share any confidential information or even talk to them."
93,2025-08-08 18:20,"The company can write us and contact us/Val team, but that's it. Help us hold the line."
93,2025-08-08 18:21,"And there is a big bright line between these things. Most things portco related, the investors should talk to the portco *directly*."
851,2025-08-08 18:23,"gotcha, here's the email for reference. It looks like the FA client did reach out to the portfolio company and their discussion on the recent round doesn't match Carta. Confirming I should tell them to ask the portco to reach out to our val team directly to discuss?"
93,2025-08-08 18:24,"1. please remove this confidential information from Slack - delete the image please 2. and yes, we cannot talk to any third parties! they should have the portco contact Carta if they want to but we (and you!) cannot help further"
269,2025-08-08 19:31,"Woohoo! Thanks for confirming, . I would think they would have to re-do the transaction manually if they want the FMV data to be accurate, right?"
342,2025-08-08 19:38,"1. this was an ISO exercise so it shouldn't be too big of a deal (also the FMV is off by 1 cent), and 2. Form 3921 will show the correct FMV when it is generated next year The exercise record doesn't update (b/c it's supposed to take a snapshot of the exercise as of the date it happened) but all other places that matter (like Form 3921) do on Carta, so the company shouldn't be too concerned about it imho"
269,2025-08-08 20:01,"Sweet sweet, I'll let them know those details, thank you!"
1940,2025-08-11 16:15,"Hi team, just ensuring you are receiving this email < I think they are only on valuations looking at the conversation, there is no firm alias so they don't seem to be serviced by Fund Admin. Subject line is ""Loggi Valuation Queries"""
1203,2025-08-11 18:56,"Hi team, I have a Law firm user with < Inc. > That would like to confirm when the most recent valuation was entered into the system (between 12/2024 and 12/2025). I currently don't have access to the audit trail for this entry. Could you please help me with this? Thank you so much!"
342,2025-08-11 19:17,"Hi the non-Carta FMV was entered on March 31, 2025, 1:08 p.m."
936,2025-08-12 19:01,"Hey team, Jennifer Ting at Anzu Partners reached out on behalf of one of their Managing Partners - their team is trying to help their portfolio company ImmunoScape get an urgent 409a. I believe they are already Carta clients, is anyone actively working with them that could help expedite?"
69,2025-08-12 19:02,"We are hoping to expedite this one since Anzu is one of the strategic funds we are working right now, who is also evaluating Carta for valuations at the fund level"
209,2025-08-12 19:08,they just submitted the 409A request today did they have a target date in mind? typical turnaround would be around 5 business days. CC .
367,2025-08-12 19:21,is going to pick it up
69,2025-08-12 19:23,They are hoping to get this done this week - is this doable?
209,2025-08-12 21:27,We do no provide this type of service but we can introduce them to preferred partners that can.
1203,2025-08-12 21:28,Thank you so much! Should I transfer the case to valuations-questions?
209,2025-08-12 21:38,I'll respond to the case later today.
540,2025-08-12 21:49,"Hi team, for < 6/30 valuation, the interest accrued on the convertible notes held by the fund is not being added to the value of their holdings despite showing up in breakpoints. Is this a bug? Thanks"
367,2025-08-12 22:29,Yes probably
209,2025-08-12 22:41,response has been sent and i've CC'd myself should there be any follow up.
1111,2025-08-13 15:50,"Hi team, good day. Quick one. Does the < checklist> apply for both C-Corp and LLC? Thanks"
209,2025-08-13 17:03,hi Vitor! same information is required.
1111,2025-08-13 17:23,Thanks Ian
1008,2025-08-14 14:51,"Hey team! I have an interesting case: this company has a Carta valuation effective on Apr 19, 2024 covering common share classes Common A and Common B. On 6/4/2024, they filed a new COI authorizing only one Common share class. Should they require a new valuation as of 6/4/2024 only for Common? Or should we simply add a value to the common share class field? PS.: One detail I noticed is that the valuation report does not differentiate Common A and Common B. I don't know if this is expected. Thanks!!"
360,2025-08-14 15:02,"The filing of a new COI and restructuring of common share classes on June 4, 2024 is a material event, and the best practice would be to obtain a new 409A valuation effective on or after that date — specifically tailored to value the new single common class. They should anyways also consult with their legal/tax counsel. One thing to check is also whether they issued options after this material event."
360,2025-08-14 15:03,The reason the value of both classes of common is same is because both have the same rights in this situation
339,2025-08-14 16:37,"If there are no differences between the two share classes (apart from simple things like voting vs non-voting, which we don't consider in the 409A), then the value would be the same."
339,2025-08-14 16:38,Its not uncommon that we issue a 409A that only labels one common class value whereas the client has 2 classes of common. The 409A would apply to both.
339,2025-08-14 16:39,"In this case, since its kind of the reverse, I'd just have them check with their legal counsel. If they're just merging the two classes into one but nothing else has fundamentally changed between the classes (like taking a voting class and non voting class and combining them into a single voting class), and there's no other material events otherwise, their currently active 409A would likely still be valid"
1008,2025-08-14 16:47,"Thank you for sharing your insights, and . I'm currently working with the company's law firm and will relay this information to them so they can determine the most appropriate path forward. Thanks again!"
342,2025-08-14 22:09,"Hi team! Boston and I had a call with a company called OneBus. They just converted from LLC to C-corp, and is a QSBS customer. Do they need a LLC to C-corp conversion valuation for QSBS purposes? If yes we can loop you into the email thread so please let us know!"
383,2025-08-14 22:12,why is Guru butting in here? didn't we get rid of it?
342,2025-08-14 22:13,I wondered the same thing actually....
383,2025-08-14 22:14,"so this is not _need_ per se, we can get by without one sometimes"
383,2025-08-14 22:14,would know better since it depends on their financials before/after the conversion
383,2025-08-14 22:15,if the numbers are small enough where we dont think there is a material FMV vs book value addback we can get by without a val
342,2025-08-14 22:27,"Good to know, thanks for your guidance Mike! we can let the company know to connect their financials via QSBS dashboard, would that help in terms of data collection to make the determination above?"
359,2025-08-14 22:32,"Yes , if they have a negligible 409a valuation at the time of conversion I think it's okay. No LLC conversion valuation for now."
342,2025-08-14 22:33,"Perfect, thanks Tonga! I'll let the company know still ask them to connect company financials via QSBS dashboard so that they can get their letter"
342,2025-08-15 20:31,"That's correct Devin, this company is on ""Launch"" plan which is our free plan that offers cap table only"
342,2025-08-15 20:31,~The company needs to upgrade to a different plan if they want to access 409a dashboard~
370,2025-08-15 20:32,Oh he just called in and I helped him out. They can add a board determined FMV on the Launch product.
332,2025-08-15 20:34,Where do they do that?
370,2025-08-15 20:35,"Same place, under Compliance and Tax, but then click Learn More."
342,2025-08-15 20:39,this is great! I'm going to cross-post in our team channel so that people can share this knowledge
342,2025-08-15 20:39,Thank you also for the video - super helpful!
1542,2025-08-18 14:48,"hi team, I have a client (*<mailto:rps@thesinghs.com|rps@thesinghs.com>* - portfolio < who is making a general question (quoting his email below) '_One quick question._ _How can I get most of companies QSBS qualified?''_ could you please point me the best way to direct him?"
383,2025-08-18 16:00,"Guru, why are you even here I thought we fired you... you can tell them the best way would be to refer the portco's on Carta for QSBS review - looks like they have already done so for the potentially eligible companies, I would encourage them to reach out to PredictionStrike and Wevo Conversion and encourage them to sign up for QSBS"
383,2025-08-18 16:00,"I'll have the respective AEs reach out as well, so you can let them know we are at least trying"
1542,2025-08-18 16:07,"hi thanks for checking! sorry, not familiar with the process as I am from FA. is there any email contact I can provide him with?"
473,2025-08-18 19:17,just a heads up on Arshad's email request.
703,2025-08-18 19:33,"thank you! yes, this would be great to get them the same person!"
703,2025-08-18 21:52,Hi team - < is looking for an update on the warrant val they requested on 8/5. Is there any update you can share? Thanks!
1542,2025-08-18 22:06,"hi following up here, is there an email I can provide him with?"
383,2025-08-18 22:08,"Sorry missed this, it looks like he’s already referred the two portCos that he could, next steps are that the portCos get an automatic email (which they’ll ignore) and then the AEs on those accounts will reach out to them directly"
383,2025-08-18 22:09,Unfortunately from the FA side that’s all we can do. I’m pushing for us to build QSBS for FA but it’s still very early
1542,2025-08-18 22:13,hi michael but his inquiry is regarding companies
1542,2025-08-18 22:13,"he does have fund investments as well, but not the case here"
383,2025-08-18 22:14,No no I know. I meant a product where the fund can buy QSBS directly for their own investments. Right now they have to rely on the portco to buy it
1542,2025-08-18 22:17,"ohhh ok, sorry not familiar with the process. should i tell him the companies are already aware of this feature? not really sure what to answer him"
383,2025-08-18 22:22,"You can tell him that we’re trying to get the PortCos to buy it and when they do he’ll get a letter, he can reach out to the portCos directly and try to push this forward on his end as well"
759,2025-08-19 10:29,Hi team - < PK3074398 is a korean entity and are sobjected to local audits that require a korean-language valuation report. Is this something we'd be able to produce / support? cc:
1114,2025-08-19 14:02,Hi team - < is looking to schedule a meeting with you regarding the val they requested earlier. Is there any update you can share for when you can meet with them? Thanks!
1220,2025-08-19 14:31,"Hey Team, < International Holdings> just signed up for MVI. can someone please reach out to Adam Coe (<mailto:acoe@nautilusih.com|acoe@nautilusih.com>) to get started on the valuation?"
209,2025-08-19 15:41,hi ! here's a < for them to request an MVI
209,2025-08-19 16:04,hi ! I don't think this is something we're able to support. going to get confirmation later today.
693,2025-08-19 16:43,hi team do we perfom a Purchase Price allocation with the Warrant Vals?
209,2025-08-19 16:45,we have to refer our PPA's
1108,2025-08-19 17:47,"Hi Team! I'm working on < Corporation>'s onboarding and their cap table only has Common stock. Since they're in a hurry to get the 409A, they asked if they could add the cash paid for the certificates at a later stage. Although I still need to get confirmation from management to move forward with this exception, I wanted to check first if omitting this information would affect the 409A Valuations results. Thanks!"
703,2025-08-19 17:50,"<!subteam^S062UABG8NS|@val-fire-ujet> hi team, are we able to accommodate this request for the client? i want to send them a note updating them"
342,2025-08-19 17:58,"Looks like Firmaye is working on Magneto Inertial Fusion Technologies val MIFTEC is at ""Awaiting assignment"" phase - any chance Firmaye can take on MIFTEC as well per above?"
391,2025-08-19 18:03,"Yeah, I will work on both."
209,2025-08-19 18:12,"hey, i'm not seeing any request from them. how did they submit the information/request?"
703,2025-08-19 18:20,Thank you ! Will you be reaching out to them at all?
391,2025-08-19 18:22,I will review both vals and reach out to them to go over their questions before the report is delivered.
703,2025-08-19 18:23,"Amazing, appreciate it!"
703,2025-08-19 18:39,ok he did not submit it i guess! do i have him email <mailto:valuations-referrals@carta.com|valuations-referrals@carta.com>? or can i email and cc client?
209,2025-08-19 18:41,"<mailto:val-operations@carta.com|val-operations@carta.com> would be better, and please have them start a new thread to ensure a ticket is created"
367,2025-08-19 20:21,Is it just option exercises or were shares purchased by investors? This is something we do look at so it is helpful for the valuation
301,2025-08-19 20:23,"Hey team! Quick question: if a company wants to request a 409A during the onboarding, they need first to enter all their cap table information, correct?"
209,2025-08-19 20:24,hi ! a company cannot submit a 409A valuation until the account goes live.
1108,2025-08-19 20:30,No option exercises so I understand it's shares purchased by investors
367,2025-08-19 20:31,Yeah we would like to know this information for the valuation
342,2025-08-19 20:31,~The company is getting new funding so it sounds like a material event but it's unclear whether there's any immediate impact on the cap table and if yes what that looks like. Can you run this by a TM in advisory central channel? I personally think we need to look at the term sheet to understand how to handle this accurately but not sure if it makes sense for the company to submit a new 409a request~ Please see
1108,2025-08-19 20:31,Got it. Thanks!
209,2025-08-19 20:34,they should always consult their outside legal to determine if an event is material enough to require a new 409A; not our place to decide.
703,2025-08-19 20:39,the client sent me a doc of some information they wanted me to share with you. can i share in this thread or dm you?
391,2025-08-19 20:39,You can DM me. Thanks!
209,2025-08-20 00:44,Confirming that we're not able to do this.
703,2025-08-20 19:26,"Hi team, client is looking for status update on their val: < Holdings Inc>. Could you provide that for me? I see its being reviewed, but wanted to see if there was anything else I can provide to client, thanks!"
209,2025-08-20 19:30,looks like we're delivering a draft no later than Monday 8/25.
703,2025-08-20 19:31,"great, thank you for update!"
703,2025-08-20 20:26,client asking if there is anything we can do to expedite as its time sensitive?
209,2025-08-20 20:37,asking because we sent them an email with an expected delivery time last week
703,2025-08-20 20:39,no reason just said it was time sensitive
1752,2025-08-20 20:50,I am the analyst on the val. I'd say I can get it to them by end of week
703,2025-08-20 20:51,"Thanks Kenny, I can let them know. Appreciate it!"
968,2025-08-21 14:57,"Hi team, I have a customer, < Labs>, that has a question regarding if we have any limitation of how many 409A valuations they can request based on their subscription. Could you please advise? Thanks!"
209,2025-08-21 14:59,They can have 1 valuation per subscription term or updates for material events.
968,2025-08-21 15:47,"Thank you, Ian! I'll let them know."
271,2025-08-21 17:16,"Hi Team -- I haven't worked on an historical valuation request in a while so I'm hoping to confirm internally. A customer is in onboarding right now and is saying they have 2-3 years of historical 409a valuations they'd like to obtain. Based on < doc>, it sounds like we no longer charge for 4 or less backdated 409a's, is that correct? And we can set expectations with the customer that if the backdated quantity exceeds 4 they will need to be charged but outside of that, no additional fees. Is that in line with this team's expectations as well?"
209,2025-08-21 17:18,correct- no charge for up to 4 historical 409A's.
271,2025-08-21 17:18,"got it - thank you, sir!"
719,2025-08-21 17:57,"Hi Team, my client Buf PK:1089870 is asking to speak with someone about how certain transactions may impact their upcoming 409A. Is there anyone I can loop in?"
626,2025-08-21 19:03,Hey team. < Secrets’s LLC> is evaluating the tax implications of either converting their existing S-corp to a C-corp or establishing a new C-corp. They would like to understand whether this decision has any impact on the 409A valuation and conversion valuation. Can you advise on whether the entity structure or method of conversion would affect the valuation approach or resulting valuation?
209,2025-08-21 19:36,hi ! we're not going to be able to help them with this. there's a lot of variables that could impact a final valuation; they should consult their legal regarding what's best for them to do.
729,2025-08-21 22:49,"Hi! I just looped in <mailto:val-operations@carta.com|val-operations@carta.com> with a law firm for the following inquiry (They don't want to share company name): ""I suppose I’m struggling with the conclusion from this particular instance where the valuation concluded FMV was $0.00001 per share. I can understand the logic of how they got to a value of essentially zero, and that isn’t necessarily wrong. However, in other 409A valuations, we usually see at least a minimum nominal value of a penny ($0.01 per share) which would lead to a small but real exercise price when options are exercised. By contrast, $.00001 per share can lead to results that at least in my experience just look illogical (i.e., total exercise price of less than $1.00 even for tens of thousands of shares). Is it Carta’s standard practice to use $.00001 per share when reaching a ~nil value conclusion, rather than $.01?"" Let me know if you have any questions! cc"
374,2025-08-21 22:53,"Hey Gracie! If we have a negative equity value (assuming that is the case here, most common in Pre-seed Benchmarking cases), there will be no value allocated to the FMV, and the conclusion will be the 'Par Value' of stock listed in the Company's articles of incorporation. This is fairly Common for early stage companies that have raised primarily through Convertible Notes and SAFEs. The 409A only sets the floor for the valuation though, so a $0.01 strike price would still be appropriate and defensible in this instance, though $0.00001 would similarly be appropriate and defensible from our viewpoint."
729,2025-08-21 23:03,Thank you so much!!!
693,2025-08-22 16:52,"hi team who can i loop in for this request: Hi Evelyn, My team gave your contact to me at Carta. I am CEO and cofounder of Stori and we use Carta for the Cap table services. Can you connect me with your Estate and Gift Tax team to potentially help me with a “fair market value” appraisal under the gift and estate tax standard (IRC §2512)?"
225,2025-08-22 21:02,"Hi team, Ben from < Energy> is asking on an update on the 409A report. I can see there is a report in progress on their LLC account but I didn't find anything in val station. Any help on what update we can give the client would be super helpful"
729,2025-08-22 21:50,"Hi team! Polsinelli would like to schedule a call to discuss the upcoming valuation for GlobalComix. I’ve looped in the Valuations Operations team. If someone is available to join the call, that would be greatly appreciated. I’m happy to coordinate and find a time that works if I know who will be assisting, or feel free to go ahead and schedule directly if that’s easier on your end. cc"
342,2025-08-22 22:07,Hi unfortunately I don't have access to view the initial submission from Custom LLC - are you able to check if you can see their request submission/paper company creation?
370,2025-08-22 22:16,I went ahead and sent over our team calendar!
729,2025-08-22 22:17,Thank you so much!
208,2025-08-22 22:33,"Do you have any context on what they want to discuss? I'm assuming they may want to talk valuation methodology for the next val. Given the law firm is reaching out, I want to make sure we include a senior advisor on the call to respond to any in-depth questions if needed. cc"
627,2025-08-22 23:48,According to Alex (L1 working on it) - They didnt have a current subscription according to the metabase so I was waiting for when they actually started paying
962,2025-08-22 23:54,"Hey team, I'm working with this company, < They have marked their FMV as stale because they received a term sheet. Do we know if this is type of material event would require to update their 409a or will they be able to delete the material event and restore the FMV?"
93,2025-08-23 00:05,"Steph, did they talk to their counsel on this? While we can't advise them, it can be considered a material event so they should speak with someone on their team"
93,2025-08-23 00:05,"The platform will let them do what they need, whether that is reinstating the old one or something else, but it's up to them to make the choice"
225,2025-08-23 00:16,for viz and context on Meritum
225,2025-08-25 15:11,"can we have Alex work on it? Based on the interactions of and the client, we are good to go for now. They have been waiting weeks thinking we were working on the report"
729,2025-08-25 16:45,"I don't have context aside from it being an upcoming valuation. , do you know if they scheduled a meeting yet?"
962,2025-08-25 16:45,"Got it! They aren't asking for advice on this specifically. They thought by marking FMV as stale that we would automatically disable online transactions so they never did that in addition to marking fmv as stale so now they are frustrated that they received 3 exercise requests- one of three PTEP has expired. I wanted to know for myself so I had more context on this topic so I could understand that if it was a possibility for the FMV to be unchanged after this type of ""material event"" or if it was likely they would be getting a new 409a after"
370,2025-08-25 16:46,I haven’t seen any meeting come through yet. I just got a lot of OOO emails.
729,2025-08-25 16:48,"Ok, I will reach back out. , should I include on this call? TY!"
208,2025-08-25 16:52,I think one of our senior advisors would be best. Do you know who would be good to include?
93,2025-08-25 16:56,"Ah, understand, ok, not to share externally but yeah? Who knows what is on the term sheet, it may be that it doesn't move the needle, maybe they come in lower than current FMV, could be a down round, anything could happen. But no way to tell now. Most companies consult their legal counsel about what price to apply at this point to any exercise requests (through Carta or offline directly to management) during this time period."
93,2025-08-25 16:57,"It sounds like the one where the PTEP expired was the case that the PTEP was still live when the person asked to exercise? Like, it expired now, but they would not have been able to submit that exercise in the system if the system knew the PTEP was expired, so they should definitely consult with their legal team."
211,2025-08-25 16:57,or would be good adds
210,2025-08-25 16:58,"It looks like the client is OOO til Thursday. Once they schedule, we can add one of these folks"
729,2025-08-25 17:00,I believe the POC said he will still try and sign in despite being out of office. I will touch base with them.
729,2025-08-25 17:00,Thank yoU!
719,2025-08-25 17:12,The client said the he reached out to you both via email as well. Did either of you by chance get in touch
351,2025-08-25 17:24,I've reached out to Connor and expect we'll meet with him later this week.
719,2025-08-25 17:24,Thanks you
1101,2025-08-25 17:40,"Hi team! I onboarded < and they had quite a few internal communication issues that generated a delay on the 409A request submission. I know you are already on it, but if you could please prioritize them it would be terrific. Thank you in advance!"
962,2025-08-25 19:31,Okay thank you so much for sharing that information! I'll let them know they need to consult their legal on what their next steps should be for the 3 pending exercise requests.
342,2025-08-25 19:59,the assigned analyst is communicating with this client he sent a follow-up email today
126,2025-08-26 16:55,"Hi team, I’m in a thread with a customer who requested to be assisted by the Valuations team, as they need a 409A completed by the 30th. I asked them to send an email to *<mailto:val-operations@carta.com|val-operations@carta.com>*, which they did, but haven’t received a response. I checked Salesforce and saw that Case 02507984 was created, but it was closed with the reason marked as a pricing negotiation. Now the customer is quite upset and is looking to get this resolved as soon as possible. Could someone help expedite this case? Thanks in advance!"
126,2025-08-26 16:56,< Cards Inc.>
342,2025-08-26 17:40,just took over the case in SFDC and reached out to the customer
126,2025-08-26 17:54,"Thank you so much,"
342,2025-08-26 17:57,Happy to help Italo!
1106,2025-08-26 20:00,"Hi team! i had this question from a client: ""I was also interested to understand what documents are considered for 409A valuations for a bootstrapped company like ours with no prior valuation rounds."" I sent him a general checklist of docs he'll need, but he's looking for something more specific. Can anyone provide an idea of what docs he will need for a valuation in their case?"
225,2025-08-26 20:25,"If they have been bootstrapped to the point of generating revenues, we would value them based on historical and forecasted financials. If they have any value indications (valuation cap on a SAFE, or CNs) we would consider that as well. Generally the order of inputs is this: • any preferred and/or common transaction price takes precedence • if there is no price transacted, we look at forecasted revenues/EBITDA • if there is no price transacted or revenues, we would look at the cash invested in the company and apply a multiple to it (adjusted for risk) • If there is no price, no revenues, no invested capital, it would generally default to a par valuation"
209,2025-08-26 20:25,hi Shannon! is < what you sent the client?
351,2025-08-26 22:01,"Met with Connor and team today, we got it sorted."
1106,2025-08-27 14:24,yes this is what I sent! they are just wanting something more specific I guess
1207,2025-08-27 14:40,"Hey, team! Quick question: is there a way we can audit who entered a Board determined FMV in a company? Is this something only you can do? I'm not getting any luck using the Audit tool + the company's PK. This is for < they want to know who entered/created the most recent FMV (8/8/25) Is there anyone who can help? Thanks!!"
342,2025-08-27 14:49,Hi this has been taken care of for you!
342,2025-08-27 14:52,Good morning ! the board-determined FMV in question was created by Olivier Alder of Shippo; please see the system audit result below
1207,2025-08-27 14:52,"Thanks so much, ! If I may ask, is this something only the Valuations team can audit?"
276,2025-08-27 14:59,Thank you so much
342,2025-08-27 15:02,"I believe so - when you press j on your keyboard to launch Django & type in 409a in the search bar, does anything come up for you? You'll need to have access to ""409a report"" in Django to see the audit history above"
225,2025-08-27 15:04,"if the client wants to hop on a quick call today/tomorrow, let me know and I can chat with them:)"
1207,2025-08-27 15:05,Nothing comes up when I search for 409a
1106,2025-08-27 15:08,"thanks! it actually sounds like we got their concerns answered with your response above, but will keep you posted if a call would be helpful"
225,2025-08-27 15:12,"awesome! sounds good, happy to help."
316,2025-08-27 19:18,Quick question for you. Company wants to issue a convertible note but has no valid FMV on file. Are they able to still make a draft of the note without an issue?
209,2025-08-27 19:29,hi Jane! are they unable to issue it? I don't think this would cause a problem.
316,2025-08-27 19:29,Okay great! I just wanted to make sure since it clearly states on the support guide that they need a valid FMV.
209,2025-08-27 19:30,hmmm really? can you share that?
209,2025-08-27 20:02,"I don't think that should be there. they might need a value for common if the note were to convert into common shares, but most notes say they'll convert into the next or previous round of preferred."
316,2025-08-27 20:05,"Right, sounds good. It allowed me to proceed when testing so it must be an error."
987,2025-08-27 22:09,"Hey team, hope you are all good. We got an escalated case with < Would it be possible to expedite their Val? Thank you in advance. cc"
342,2025-08-28 15:21,Good morning ! An analyst is currently working on the valuation - is there a specific date the company wants the report by? I'd be happy to ping the analyst and check for you!
