u,t,m
472,2025-07-30 20:07,Sure! is the owner
92,2025-07-30 20:08,- can you let us know if you have had any discussions with this customer about coming back to the platform or if you are otherwise okay with us offboarding them?
472,2025-07-30 20:08,"For reference, it's <"
169,2025-07-30 20:10,Let's meet live next week and I'd love to understand more the different use cases and also client expectations around these validations. cc
48,2025-07-30 20:25,"Sounds like a plan, I found some free time on 8/7 at 5pm EST/2pm PT for us to sync"
233,2025-07-30 20:27,"Given the time sensitivity of this request, should I say we are unable to complete this request at this time?"
233,2025-07-30 20:42,"For further context, this client is affiliated with Bain and a valued relationship so if at all possible to complete this request, it would be great. I had submitted a similar request in the past and was told I needed to get a direct contact for the letter and reason for the letter in order to produce(both provided in this request)."
48,2025-07-30 20:43,"From my end, I would approve this and something we have historically provided to clients upon request"
267,2025-07-30 22:30,Hey Chris - The client is ok with the recommendations. What would you suggest should be used to create the list? The client has ask for our assistance in creating the security list for the control agreement.
92,2025-07-30 22:31,Is it possible to generate a report by Security Holder?
267,2025-07-30 22:34,"Yes, it is possible. What key pieces of information should be included?"
92,2025-07-30 22:35,"We need to have the customer review and confirm the list themselves, and they can advise us if they need/want more, but this would be a good place to start:"
92,2025-07-30 22:36,"But if you want to include the holder name as well (should all be Voyager Space Holdings, Inc.), that would be okay"
267,2025-07-30 22:43,Understood. Thank you Chris. I'll be right back.
92,2025-07-30 23:09,- are they incorporated in Maine?
92,2025-07-30 23:10,or where is this screenshot from?
92,2025-07-30 23:15,"if you can ask them to confirm that they restated their charter on July 22, 2013, then this is what we are probably looking for ($3)"
92,2025-07-30 23:16,I can't tell based on the description if that is an amended and restated certificate of incorporation
92,2025-07-30 23:16,if it is not - seems like we would need the articles of incorporation filed 9/29/2010 and change in authorized capital stock on 9/20/2011
92,2025-07-30 23:17,but in any event they need to tell us what is the latest
1101,2025-07-31 14:01,"Hi ! I got that screenshots from the Maine Fee charter in < “Guru Card”>. Further context on this client: They are incorporated in Maine, and they were an LLC that converted into a C-corp. My understanding was that the conversion took place before 2008 (first issuance of common shares) but as per the screenshot you shared, the very first Article was filed in. 09/29/2010, so I’ll need to double check on that issuance date. I do have the 09/29/10 ; 07/22/2013 so it seems we are just missing the 09/20/2011 one then. Is it via < site> that you to that list of files shown in your screenshot?"
1099,2025-07-31 14:04,"Hi , good morning! Is there someone specific in Carta which will be responsible for signing this document?"
92,2025-07-31 15:32,"Yes let's update the card given that for Carta's purposes, we only need the as-filed versions of the articles and amendments. I got to that list by clicking this ""view list of filings"" link after searching the company name"
92,2025-07-31 15:32,Remind me whether we require all historical amendments for onboarding?
92,2025-07-31 15:33,Usually it is Justin but Mari is covering while he is out
92,2025-07-31 15:33,once they are ready please use the control agreement slack workflow in this channel
1101,2025-07-31 15:34,"We try to get them all if possible, but is we face a roadblock we can request and exemption with the Lead Team."
92,2025-07-31 15:43,"If the entity will be the same and they are changing their designation from a s-corp to a c-corp for tax purposes only, then this wouldn't require a reonboarding on Carta. But you should double check with the customer that they are not forming a new entity related to this conversion, given their mention of new formation files."
32,2025-07-31 18:37,"do you have an easy way to see if the clients on this list engaged with Carta Tax? if they are engaged, we would want to get the messaging out asap. if they arent, theres no big rush although we would still want to do this soon to get a process in place moving forward - <"
11,2025-07-31 18:53,"will get to this in the AM, this afternoon will be packed."
868,2025-07-31 18:53,awesome thank you
1617,2025-07-31 19:17,"I can send a list of all ""pending FA"" customers"
1617,2025-07-31 19:17,Since we already took care of this on the onboarding side
32,2025-07-31 19:19,that would be great thanks
1617,2025-07-31 19:19,can you send this to Eli?
1621,2025-07-31 19:36,could I get edit access to this doc to add that client list in a new tab?
32,2025-07-31 19:42,np! it looks like youre already added with edit access
1226,2025-07-31 19:48,"Hi Just following up on this thread, I wanted to confirm *if the company retains the same EIN and continues to exist as the same Delaware entity, but converts to an LLC, would that change anything from our perspective?* Would we be okay allowing them to remain on the platform under those circumstances? Appreciate your guidance on this."
1621,2025-07-31 19:50,"Thank you! Just added column Q - it says Yes if they have at least one entity that is engaged with Carta tax, otherwise it says no"
92,2025-07-31 19:50,"No - that doesn't change anything - we view that as a brand new entity that requires a reonboarding onto Carta regardless of the context, and that is true regardless of keeping the same EIN."
32,2025-07-31 19:53,"perfect, thank you!"
1226,2025-07-31 20:08,"Since their goal is to retain Symbiosis’s historical equity issuance data for audit and integration purposes, would the offboarding with historical access be a viable option in this case?"
92,2025-07-31 20:46,"yes theoretically, although I am not sure why they wouldn't be able to just rely on the exported data and offboard normally"
92,2025-07-31 21:57,- they said that the US entity no longer exists? Did they provide any more detail on that? In general we have always required a contract directly with the entity on Carta. If we can get more information on the exact status of the US entity that would be helpful.
93,2025-07-31 21:58,"Jane, the product will not prevent them issuing - but we will not be able to advise what is or is not legal in which country. That's for their legal counsel to consider."
316,2025-07-31 21:58,That’s helpful. Thanks Natasa!
93,2025-07-31 21:58,"We have customers issuing options and other securities in those regions, so from a product POV, no issue."
277,2025-07-31 22:03,They reincorporated from US to India a couple months ago. The transaction is already done. This part of the reason they are leaving Carta.
92,2025-07-31 22:05,And they are dissolving the US entity? Or is it continuing on as a subsidiary?
277,2025-07-31 22:06,"Im fairly certain the US entity is dissolved, but can confirm and follow up here."
778,2025-08-01 10:01,Please see attached data transfer agreement and snapshot for context. Thank you (cc'ed )
472,2025-08-01 13:13,Hi ! Wondering if you could help us with that status. Thanks!
1155,2025-08-01 15:40,Hi! We don’t sign these types of agreements with LPs. Our use of their data is governed by the Privacy Policy <
778,2025-08-01 15:42,Thank you will let the GP know. Hopefully they wont push back
1155,2025-08-01 15:43,"Sounds good, thanks! An alternative is that the client can sign our DPA (between Carta and the GP), and the LP can sign the data transfer agreement with the GP directly. We are just receiving the LP’s data on the GP’s behalf."
778,2025-08-01 15:44,Thank you will inform the GP of the alternative as well and see their preference.
233,2025-08-01 16:09,is there any language we could use within the letter to make you feel comfortable providing in this instance? I found < template> that I imagine was used previously. cc:
48,2025-08-01 16:10,confirming we have signed and sent this out (or variations of it) on many occasions over the years
32,2025-08-01 17:02,i edited the doc a bit to reflect the recommended changes as well as break out the email between tax and non-tax clients. please let me know if you have any other suggestions/edits or if its ok to share with the rest of the team
1155,2025-08-01 17:16,Added a few more edits and a question - who (Carta team) will be responsible for following through with full termination after 30 days?
233,2025-08-01 20:07,for visibility and client comms since I will be OOO after today. Can we please confirm if we are okay to send this or if I need to inform the client we are declining to provide at this time?
1155,2025-08-01 20:11,"Can we move the meeting up to early next week to see if where we land captures this use case? For this particular case, can you please clarify what ""a prospective seller to our portfolio company"" means? It sounds like the fund is not acquiring the business itself - a company in its portfolio is? How would the fund be involved as some sort of guarantor such that they would need to provide proof of funds (in the place of the port co buyer)?"
233,2025-08-01 20:13,I will go back and clarify
1155,2025-08-01 20:16,Thanks! Can't tell if they do buyouts...?
233,2025-08-01 20:20,yes they do buyout so I believe she said prospective seller to the portco but meant fund
719,2025-08-01 20:52,Apologies for the delay here. It appears that NXCR has another account with us under < Data services> and is the primary account specialist. I h
607,2025-08-01 21:01,"Hey team, I haven’t had the chance to engage with them yet. Let me know how I can assist."
92,2025-08-01 21:03,Can you share the contract for the locked account and the current account?
607,2025-08-01 21:11,"< Holding Company, Inc.> (< Starter/Annual - Churned < Data Services, Inc>. (< Data Services>): Scale/Annual - Active, but with open invoice"
607,2025-08-01 21:53,Current contract attached below cc:
233,2025-08-01 22:03,"client response _"" Yes, our portfolio company, Galaxy Strategy Inc, is buying the seller’s business. We’re the financial backer for Galaxy Strategy Inc.""_"
92,2025-08-02 00:40,"- we would need to understand if it is actually the same entity. If the holding company is a brand new entity (which sounds likely), then that new entity would need a new onboarding. Ideally you can ask for any additional information on the restructuring and for them to confirm whether the holding company will be a newly formed entity."
1155,2025-08-04 15:37,Thanks - we can discuss on our call whether this fits into the policy
93,2025-08-04 16:27,"Ryan, this is not something we/Carta can override."
93,2025-08-04 16:28,"Please ask the issuer to manage the authentication themselves, but if the ID is a mismatch, this is failure (and there is no ""check information on account"" path, that's a path toward social engineering and hacking, don't do that)."
93,2025-08-04 16:28,can you work with Ryan to escalate this to the issuer?
93,2025-08-04 16:29,"Most likely, would recommend a retract and resend to an email address that is actually in their name."
93,2025-08-04 16:29,"(""Group 2FA reset"" is not for individuals and not on securityholders on Corp)."
32,2025-08-04 16:47,hey based on the questions/responses in the doc i think we can now move forward with this. please let me know if you agree
1155,2025-08-04 16:50,"yes, looks good to me, thanks!"
32,2025-08-04 16:50,great thank you!
868,2025-08-04 17:25,hi reaching out while is out. is there anything we can provide?
93,2025-08-04 17:28,"Scarlett, please don't ping our GC on this - there are other lawyers here!"
93,2025-08-04 17:28,Let me add
868,2025-08-04 17:28,got it - just adjusted
607,2025-08-04 18:04,"Hi ! Thank you for your input. I reviewed their call with Pierson. The client confirmed it will be a brand new entity: ""_Yeah. So here's what's going on. We're changing the entity from the so the ForeLight entity. It's gonna change names and everything anyway, right? There's gonna be a complete sort of overhaul of it, but it's effectively gonna become a company. It's going to hold an investment in another company. Which I can't describe it for obvious reasons. It hasn't happened yet. But what's gonna happen is that I don't think I don't anticipate we're bringing more investment into the ForeLight entity. So it's just gonna be holding_"". I'll follow up with the client and let them know about the need for a new onboarding."
938,2025-08-04 19:58,", FYI the client followed up asking for a status update and stated that the seller asked for this letter today. Any chance we can move the call to earlier this week?"
48,2025-08-04 20:07,"in the interest of time for this particular request, is there any language in the letter Deirdre posted above that concerns you from a legal standpoint? We are clear to caveat this with ""to Carta's knowledge"" so not making any definitive statements"
938,2025-08-04 20:14,Client is ok if we send something tomorrow:
169,2025-08-04 20:22,Can you provide a suggestion of what you would like included in the letter as the representation re proof of funds?
48,2025-08-04 20:22,we just are confirming total commitments in the fund or something more?
938,2025-08-04 20:30,"Correct, just confirming total commitments and addressed to the target seller"
48,2025-08-04 20:32,"ty! no confirmations re proof of funds, just generic info already in our system and that has been vetted by us. we report on this information at least annually regardless of this letter so feel really good about signing it from our end"
169,2025-08-04 20:35,"Got it - I'm also trying to understand the exact text we would put in the letter. Something as simple as the below? ""The fund has ______ in total capital committed from its limit partners."" Do we need to cover what's been drawn and not drawn down?"
48,2025-08-04 20:40,"just need to confirm the total commitments of the Fund and the address. Perhaps - ""To the best of our knowledge, [Insert Fund name] has ____ in total committed capital with an address of ________.""?"
92,2025-08-04 20:40,"- this is something the company needs to work with their counsel on, and not something Carta is able to advise them on. If they have specific questions about the platform itself in light of these changes that is okay, but this question is broad and not something Carta is able to answer."
92,2025-08-04 20:42,- we aren't able to modify our standard system email behavior for a customer in this situation. We require that all standard system generated emails are sent by Carta for our customers.
267,2025-08-04 20:43,"Understood. Thank you so much for the update, Chris. I'll set expectations with the client. CC:"
169,2025-08-04 21:20,"Our template rep letter already includes the knowledge qualifier, so I think we just need the representation. Thoughts on this bullet? ""The Fund has ____ in total committed capital with an address of ________."" to be used in the form rep letter?"
1155,2025-08-04 21:21,The committed capital language is consistent with what we’ve done in the past. Do we need to verify the address though? I don’t see it in the email chain.
938,2025-08-04 21:26,The address is in fund properties and matches the EIN and fund formation certificate
1155,2025-08-04 21:30,"Sorry, I meant: do we need to rep to the address (i.e., did they ask for it specifically)? If not, let's omit it from the letter."
938,2025-08-04 21:32,I'm not seeing a specific request to confirm the address so I think we can remove that part.
784,2025-08-05 07:54,"Hi , does the DPA covered by our NDA? Circulate capital has signed NDA with us previously. Thank you"
1155,2025-08-05 15:41,"Hi , the DPA is a separate agreement from the client contract (Engagement Letter with MSA - which is also different from the pre-sale NDA). Please see the Google Doc linked in the Slackbot response above for how to have a client sign a DPA. cc"
93,2025-08-05 15:51,"Chris, have you discussed this with Madhuri and your team? Certainly change it but unless your team maintains a standing inbox for these things along with a Google Voice number, not sure that there is anything else we can suggest that would be better."
93,2025-08-05 15:52,"Obviously change from the current contact as that's inaccurate, but if this requires a human contact, you'll always need some Eng human contact on there and better housekeeping/hygiene to keep it up to date and account for any personnel changes."
1155,2025-08-05 19:14,"Hi Taylor! If this is for an FA client, can you please follow the process in ? The FA delivery ops team typically helps with these. They may also point you to for certain questions."
1155,2025-08-05 19:15,"Although, looking at this more closely - we do not function as a Valuation Agent I believe, even if they buy ASC 820 from us. If they do not otherwise use us for Fund Admin, I don't think this questionnaire applies to us."
598,2025-08-05 19:17,I don't believe they have FA
598,2025-08-05 19:17,Do you have a formal answer as to why these wouldn't be relevant for our engagement?
598,2025-08-05 19:18,I put this Carta does not provide independent opinions for the purposes of valuation. Carta functions as an out-source back office. As the answer to the third but I don't know if it is sufficient
1155,2025-08-05 19:20,Yeah I think `Carta does not provide independent opinions for the purposes of valuation.` is part of the explanation here. do you have thoughts or a pre-prepared answer for this?
1011,2025-08-05 20:01,"I will review, but at first glance, there are a few changes that I think are necessary. Scope of Service probably needs a rewrite. Also, the website resource will be be changing."
1155,2025-08-05 20:16,"Thank you, ! Before we get to the content of the questionnaire, the baseline question is: should we be responding to this questionnaire as a ""valuation agent"" of the fund at all? (That is, if we consider even our Full-Service ASC 820 product to be helping provide calculations for the client's own backup and not an independent opinion on valuation.) I can help with scope of service edits as well, when you have those ready!"
93,2025-08-05 22:19,"We consider 820 to be fully self service in the calculations, so you can provide them with the SOC controls but this is not a professional service that we would provide (or do diligence on)."
93,2025-08-05 22:21,"Igor, can you contextualize this. 1. Is Protogon Holdings, Inc. a paying Carta customer? 2. If so, what products/services do they buy from us? And can you confirm you already asked your manager and colleagues for assistance?"
93,2025-08-05 22:21,"I would push back 100% on this ""due diligence"" - not on us."
1011,2025-08-05 22:21,Echo Natasa! thank you
1011,2025-08-05 22:28,"Thank you for help with the Scope. It am guessing this has many layers as it would likely impact language in our agreements. As the scope reads now, the language leans toward Carta owning the 'valuation' and thereby implied 'opinion'"
1155,2025-08-05 23:27,I'll set up some time for us to discuss live and figure out next steps to update the scope
1155,2025-08-05 23:29,are you OK to go back to the client and explain that we are not their valuation agent and this questionnaire does not apply to us?
598,2025-08-05 23:29,I can follow up as such.
598,2025-08-05 23:33,"Due to the nature of Carta's partnership with Menlo Ventures, Carta would not meet the definition of a Valuation Agent. Carta does not provide independent opinions for the purposes of valuation. Carta functions as an out-source back office. That said, please find our FAQ, SOC, and Scope of Service. Carta has been working with Menlo since 08/30/2017. As Carta is not a Valuation Agent, the other requests are not applicable."
598,2025-08-05 23:33,Does the above sound right?
1155,2025-08-06 00:12,That works - thanks !
93,2025-08-06 00:35,"Taylor, if you haven't sent it yet, would be more direct."
93,2025-08-06 00:36,"E.g.: > X purchases software for their in house preparation of ASC 820 Valuations from Carta. Carta does not produce the valuations or have inputs on the valuation methodology or policies employed by X. > > Consequently, Carta is in no way considered a valuation agent and cannot support the diligence request as currently framed. If you would prefer to obtain our SOC reports relevant to this software and functionality, you may access it (via Conveyor, please see details here, etc.)"
938,2025-08-06 14:11,"Good morning , the client followed up last night. Any update on the letter?"
598,2025-08-06 14:56,"They are a full service client, so don't we create the valuation/report?"
1155,2025-08-06 15:49,"can you please put together a copy of the template with the rep above (without the address piece) and I can take a look? After I've signed off, can sign"
1011,2025-08-06 16:02,"Hello Natasa - I agree that we are headed to place where we do not own the valuations. However, we are contractually on the hook for providing reports to many clients. May I suggest a second sentence that reads, ""Carta facilitates the client's valuation process by integrating market data and current valuation methodologies with the client's qualitative data and assumptions."""
938,2025-08-06 16:11,"< rep letter> is ready for your review,"
1155,2025-08-06 16:16,Thank you - really appreciate you filling out all the details! I've made a couple tweaks and it now looks good for to sign
48,2025-08-06 16:48,ty! is there a way to send this to me for signature? like Docusign?
938,2025-08-06 16:49,"Let me try Docusign,"
868,2025-08-06 17:06,hey any chance you have an update here?
93,2025-08-06 17:17,"Keven, anything contractual (as this is) should always be referred to the CSM on the account who can handle/address."
1368,2025-08-06 18:04,"yes, however they need to seek their own external legal counsel to prepare this document for them. We do not provide amendments services for clients"
923,2025-08-06 18:48,"Thanks team! We discussed this on other channel. I think the only open ask was about the item 2 they proposed to change. They want to remove the consent of members to permitted transfers, so the question would be: are they allowed to do it or would it categorize the activity as equivalent to regulated once they take actions on behalf of the spv without syndicate approval? Happy to push to their legal counsel to advise"
1390,2025-08-06 18:48,"if a client does formation with a law partner for a UK SPV, would this still require a regulated entity to be contracting us?"
93,2025-08-06 19:19,"Renan, sounds like the answer is to push to their legal counsel to advise."
93,2025-08-06 19:28,"Taylor, no. Full service means that we are helping them set it up and teaching them how to use the tool, but they give us all the data and they give us their valuatiojn policies."
93,2025-08-06 19:29,"Tom, we should discuss as there is a lot of daylight in our understanding. Carta staff are still not producing those valuations. The customer hands us the files and say run this, and then they help them format and load that data into the engine, but the engine runs the VC firm's own in house valuation policy and assumptions. Carta staff is exercising 0 discretion."
93,2025-08-06 19:29,That is not us running the reports or even producing the reports.
93,2025-08-06 19:30,"We need to get to internal alignment on this and make sure external comms and scopes are likewise accurate, but in no way is Carta legally considered to be producing/creating those valuations."
93,2025-08-06 19:30,"(And if you are, that's a change to practices asap)"
93,2025-08-06 23:23,"Ariana, that's a software product (not a services product). Nothing to send."
93,2025-08-06 23:24,"Keisean, can you work with your manager to collet all correspondence (in PDF form) so we can review and understand context? Would also like to understand: 1. Who is asking 2. What company are the associated with 3. Are they a shareholder? Administrator?"
92,2025-08-06 23:25,- have you shared the order form? That lists the included services for the LLC product
401,2025-08-06 23:28,not yet but I will share that with them instead. They received the support article on FA scope of services and asked about LLC
92,2025-08-06 23:42,"Hi - we offer the state reincorporation method for companies who want to avoid reonboarding, but we don’t have an issue from the legal side if they want to reonboard"
759,2025-08-07 06:34,further context: ViewQuest needs these information to raise their internal Purchase Order for subscription payment approval.
1368,2025-08-07 08:12,"No, if we're not providing formation services we can contract with another customer entity"
1368,2025-08-07 08:13,are they a regulated client and what structure is the SPV?
1390,2025-08-07 10:16,"thanks! Final question, we have a client who says he's regulated by the FCA as an advisor and looking for the LLP option. Are we able to form the SPV or does he have to form it with a law partner?"
1368,2025-08-07 10:17,"Yes, we can provide formation services to regulated entities. We must contract to the regulated entity for any formations services"
792,2025-08-07 12:52,"Hi , could you share the engagement letter and the email communication from the client in this thread in order for me to see what documents they are requesting from Carta? Thank you"
1549,2025-08-07 13:11,Resolutions (with POA at the bottom) < CC:
1368,2025-08-07 13:15,Thanks . This is ready to be executed
1549,2025-08-07 13:16,lightspeed!! thanks
301,2025-08-07 13:18,Got it ! I will pass it forward to the account specialist responsible for the company.
792,2025-08-07 13:35,Hi ! Can you share the email request from the client in the thread?
759,2025-08-07 13:49,here you go!
792,2025-08-07 14:11,Can you share their contract/order form please? Is this a common request we receive from APAC Corp clients?
48,2025-08-07 14:26,"hey with this matter resolved, do we still need the call set up for today or are am I good to remove it from our calendars?"
169,2025-08-07 14:49,Let's still use the time to discuss a framework around rep letters generally. Ideally we can come out of that meeting with a documented procedure on how to handle these going forward. Does that work?
48,2025-08-07 14:51,"sounds like a plan, ty!"
269,2025-08-07 16:07,"Clarification: The company does _not_ have access to <mailto:carta.charthop@icapitalnetwork.com|carta.charthop@icapitalnetwork.com>. Just received this confirmation from the company: _No, we do not have access to <mailto:carta.charthop@icapitalnetwork.com|carta.charthop@icapitalnetwork.com>, that email address is no longer active._ _Which adds more complexity to this whole process, I know. But we have access to <mailto:equity@icapitalnetwork.com|equity@icapitalnetwork.com>._"
1368,2025-08-07 17:17,are you able to attach the document?
868,2025-08-07 20:12,hey any update ? thank you
93,2025-08-07 21:08,"Hope, have you talked to your manager about this? If so, what did they recommend?"
93,2025-08-07 21:08,"And please bear in mind most nobody in this channel who is answering questions has any SFDC access, so a narrative explanation is better/more useful for us than links."
93,2025-08-07 21:08,Or Carta Web access for that matter.
93,2025-08-07 21:11,"Question here is does this person have outstanding equity in the customer? If so, and they haven't formally canceled her equity, then Carta as the Transfer Agent must have accurate contact information for shareholders. With respect to removing her ability to see historical information (*this is assuming they have fully canceled all of her outstanding equity*), from a policy perspective, we likewise take the path that the end users should be able to see their historical information for tax and any other personal planning purposes. • Could an exception be made? Maybe, we don't have a policy for this and tend to push back against these requests • Also, could she maybe have other holdings or other relationships to Carta customers (i.e. does her portfolio have other things in it?) If she does, then you can't just remove that end user."
93,2025-08-07 21:12,"End user accounts are the licensed to end users. Admin permissions the company can manage, but we can't really interfere with an end user account who has not violated our TOS or other obligations _to Carta._ __"
607,2025-08-07 21:26,"Hi , After requesting the reincorporation, the client responded with the following. I have a few questions based on their situation: 1. Given their scenario, is reonboarding still an option? 2. If yes, should we wait until the 3 to 5 week restructuring period is complete before moving forward, or should they renew under the current entity and reincorporate later? 3. If reonboarding is not recommended, do we have any guidance on what updates need to be made to their entity moving forward? Thanks for the help!"
224,2025-08-07 21:28,as a note this is a Carta LLC client and we're not their TA.
92,2025-08-07 22:01,- when was the offboarding actually completed?
92,2025-08-07 22:01,and are they requesting the certificate of cancellation now in connection with the offboarding?
1226,2025-08-07 22:02,"The offboarding was completed as of 06/03/2025. There was actually some miscommunication between the law firm and the company. , feel free to share more context on your conversation with the law firm."
1843,2025-08-08 01:55,"Hi , please find the EL and the email thread attached. Please let us know if you need further information. Thank you!! (cc. )"
792,2025-08-08 02:18,Thanks ! Could you please loop me and in the email with the client and we will share the information via a secure link with them? Thank you
759,2025-08-08 05:09,Hi Dipti! here you go - its the first time i'm getting this ask from a client!
1498,2025-08-08 09:10,"Hi! They haven't sent over any document, so I was wondering if we provide any or it would have to be coming from the target company and we would then sign?"
1368,2025-08-08 09:14,"No, we always receive these from the target company or customer to review"
1498,2025-08-08 10:22,Thank you I will ask them for a POA!
1368,2025-08-08 10:23,Thank you . I've reviewed and approved without amendment. The drafting reflects the previously approved POAs for a similar purpose
301,2025-08-08 13:21,"Hey ! Yes, the company need the certificate of cancelation in connection with the offboarding. They should have offboarded two months ago, but the law firm that was in communication with me while their selling was happening never ended up doing the offboarding nor the company did. The CEO requested it this week, but he entered 06/03/2025 instead of 06/02/2025."
792,2025-08-08 14:14,Hi we've shared this with the client. Thank you !
267,2025-08-08 14:46,Hey Chris - Thank you for your patience. The client has provided us today the final version of their control agreement with the securities listed out as requested. I believe we are ready to proceed with locking the certificates in accordance with the agreement.
1368,2025-08-08 14:59,"- yes, they can prepare a similar document on that basis. Could you let them know that our in-house counsel team are either Australian or American qualified and if that's fine for either to sign? Otherwise, we may need to engage external counsel or Zedra's counsel to provide"
1368,2025-08-08 15:00,"Alternatively, we've had directors of these entities provide these confirmations for German investments previously, if that is acceptable for them?"
1101,2025-08-08 15:06,-< WY State department site> < Carta account>.
1072,2025-08-08 16:18,"Just to close the loop here, this was fixed in < last week. Thanks for raising this!"
93,2025-08-08 17:15,"Tharsan, we'll need to re-send all of this back to end users again because we cannot be certain what they actually agreed to. can you connect with Tharsan on that rollout?"
792,2025-08-08 17:27,"Thanks Jen, in this case we can share the following two items with them: • COI - eShares and • Certificate of Good Standing I will dm you and if you can share it with them via a secure link, that would be great. Have they shared the supplier creation form?"
1569,2025-08-08 18:06,"All Certificates issued to Voyager Technologies, Inc. were cancelled."
92,2025-08-08 18:07,"- are they in the name of Voyager Space Holdings, Inc.?"
267,2025-08-08 18:08,Hey - Can you check the following < The certificates are held in their subsidiary account called XO Markets Inc. I've spot checked a few and they are outstanding.
1569,2025-08-08 18:14,thanks for the link.
1569,2025-08-08 18:55,and certificates listed in the agreement are all locked.
267,2025-08-08 19:07,"Everything looks great, Jessel. I noticed the agreement includes a few notes which were not locked in Carta. Do these need to be locked as well?"
1569,2025-08-08 19:23,they were already cancelled and converted.
1101,2025-08-08 19:25,in case any more context in needed on this account.
267,2025-08-08 19:31,"That sounds great. Are we all set on our end, or is there anything else you need from me?"
607,2025-08-08 19:51,"Hi Chris, just following up for your review when you have a moment"
1101,2025-08-08 20:37,for context on this account.
1569,2025-08-08 21:10,yes we are all set
267,2025-08-08 21:59,Thank you so much for your help everyone. I'll notify the client we are all set.
92,2025-08-08 22:25,"- No, we don't support group account 2FA reset on the corp side, and in general, our terms of service require that they add individuals and not group accounts."
92,2025-08-08 22:25,We should instruct them to use individual logins only to avoid issues with 2fa resets going forward
92,2025-08-08 22:26,"It seems that they should be able to have their IT department access the email they say they are not able to, but these group accounts should not be used on the corp platform"
92,2025-08-08 22:29,- this is a reonboarding?
92,2025-08-08 22:38,"I agree that I only see one class authorized in the articles, and Wyoming does not appear to have a different requirement with respect to having each class authorized"
972,2025-08-08 22:42,"yes, this is a reonboarding from a Launch shell that was then upgraded and some time after, offboarded so their first onboarding was a self-onboarding which allowed them to have a shell with classes differing from the filings"
92,2025-08-08 22:56,OK we should let them know we need to reflect what is in their articles (i.e. one class of common)
92,2025-08-08 22:58,"We need them to confirm whether it is simply a name change of the existing entity or the formation of a brand new entity. If they are still a ways out from completing the transaction, I think it is fine for them to renew now, and then if we need to reonboard them, we will just give them a credit for the contract for the new PK I believe"
92,2025-08-08 22:59,"Do we know why they are requesting this certificate? I think it is okay to provide, but we should reflect the date that the securities were actually cancelled (and not earlier)"
1368,2025-08-11 11:00,"Hi , could you please compare the previous ones we've done any ensure the basics are already updated, such as VNL entering as trustee of the SPV?"
1368,2025-08-11 11:01,I'll then review for final mark-ups needed
301,2025-08-11 13:18,They went trough a merge and acquisition and the law firm responsible for the buyer requested the documentation.
1552,2025-08-11 14:51,"Hey they are not regulated and it's an LLP, cc:"
1368,2025-08-11 14:54,"Thank you , they must seek their own legal counsel advice regarding the above changes. We are not permitted to restrict them from making such changes, but cannot facilitate them internally. However, please do flag that this could impact the regulatory status of the vehicle and therefore we strongly encourage that they seek legal advice before making this change cc"
1155,2025-08-11 18:59,would you be able to assist please?
1534,2025-08-11 19:33,"Hi , can you please submit a support ticket via < People Helpdesk> for any questions about fingerprinting. TY"
868,2025-08-11 19:53,"hey following up, thank you"
169,2025-08-11 21:57,I'm good with these edits
1507,2025-08-12 07:22,"Please see their response below: • The Legal Statement needs to confirm the relationship between the UK entity and the LUX entity in addition to confirming the existence of the LUX entity; • Given that the UK entity is the authorised signatory for the LUX entity (please correct us if this is wrong), the following will need to be proven so the Register Court in Hamburg accepts the vailidty of the signed PoA: ◦ Proof that the UK entity is authorised to act/sign on behalf of the LUX entity ◦ Proof that the signatory is authorised to act/sign on behalf of the UK entity • Ideally, the Secretary of the UK entity can issue a ""Secretary's Certificate"" confirming that the signing person is authorised to sign on behalf of the UK entity. They may also be able to confirm that the UK entity is authorised to sign on behalf of the LUX entity. • *Alternatively, your in-house counsel can confirm all of the above in a Legal Statement. Our notary was unsure whether the Register Court in Hamburg would take issue with the qualification of the solicitor who issues the Legal Statement - he recommended we go with the Australian lawyer, since he can argue that an Australian lawyer is familiar with UK common law and would be able to issue a qualified Legal Statement. It would be helpful if the Legal Statement also confirms that in-house counsel issued it, so the Register Court can see that the lawyer is in the employ of the entities in question.*"
1368,2025-08-12 08:15,"Thank you, what is the relevant document that was signed and who signed it? I'm hoping we had Edwin sign as director of Manager A, as opposed to Renan or Chloe, as authorised signatories aren't typically accepted in Germany"
1507,2025-08-12 08:27,"It is an example of the legal statement (< - for this one we will need a legal counsel to sign. Separately, for the PoA we will get Edwin to sign (in the meantime we are doing a sole signatory resolutions for Zedra to give VCL the rights)."
1846,2025-08-12 09:45,"hi , reference to the above LP request, client has further informed us the attached. Appreciate if you could advise how we should proceed. It seems that the requested docs is likely not avail on Conveyor. Hence, can we at least share the Bizfile since this is publicly avail and it will cover some of the KYC request? thanks (cc )"
473,2025-08-12 14:37,"Additional context: This is a strategic customer, 2,000 stakeholders, $85,000 ARR"
473,2025-08-12 14:37,Adding for visibility as well
326,2025-08-12 16:10,"I wanted to provide an update regarding this inquiry. The company is no longer using Carta as its transfer agent. The request for information came from a stakeholder. We have provided the stakeholder with instructions on how to view and print all holdings within their account. Additionally, we advised them that since Carta is no longer the transfer agent, the best course of action would be to contact the issuing company directly for further assistance."
93,2025-08-12 16:32,"Nico, is this during implementation? What meetings are they?"
