u,t,m
394,2025-11-04 02:05,"Hi - this client has been onboarding, we have no interaction yet with them besides introducing ourselves tomorrow."
2,2025-11-04 02:07,since Seidner is out can you join this tomorrow
2,2025-11-04 02:07,any context here from the onboarding side
394,2025-11-04 02:08,Yes I can add and to the intro call at 11:30 AM PT
24,2025-11-04 03:01,I believe is waiting on a final signature from the new GP as they are adding their management company to carta But will let her confirm status!
19,2025-11-04 07:28,"Hey team, stepped in here on his escalation during onboarding. There were some issues with LP data uploads and items missed in the review that caused the initial escalation. We did additional reviews here. can provide additional context/RCA here tomorrow."
2,2025-11-04 15:20,Probably partially related to the KYC issues we have been facing - can we deep dive the errors he is mentioning?
1748,2025-11-04 15:25,"This is a new member of the oCFO, for the first reporting period he reviewed there was an expense that was accrued, then when paid was expensed. This client also has a line of credit between their GP and management company that they wanted us to calculate interest on. The agreement terms were not the most clear, and we had multiple meetings on the interpretation and some back and forth on the spreadsheet before coming to an agreement."
13,2025-11-04 16:04,Hey are you able to join? I have an in-person with a client during that time so I wont be able to join
7,2025-11-04 16:11,LP or Entity KYC issues? Cc
32,2025-11-04 16:19,yea i can join
32,2025-11-04 16:20,the timing of the meeting creates a tight window for them to still execute the cap call if they are looking to go over the process on the call before initiating in the platform - FYI
33,2025-11-04 16:23,joined a call with them last week which went pretty well. We are re-aligned from a KYC perspective. I can connect with on the reporting errors and we'll make sure to get this in a good spot for year-end
94,2025-11-04 16:26,"Yes, I agree, the call was smooth. Happy to jump on another call if that helps as well. Calendar is always up to date and happy to help"
94,2025-11-04 16:27,"Just to note, I reviewed the above and do not see anything KYC related"
1013,2025-11-04 17:12,Hi! Confirming the above. Singari asked for it to be sent to a different email so I just re-sent it. Hopefully we'll get a signature soon
394,2025-11-04 17:12,Hi - agreed it will be a tight window - directed him towards the workflow- on the thread < - asked if he had any questions until our call
1003,2025-11-04 17:20,"Hey team! Working on the RCA for the full picture, but wanted to give some context before the call if helpful: • Harrison was pressing for a capital call timeline, so < approach happened. • However, the offshore team also missed validations on the internal review, which caused frustration from the Harrison. • After that, I have been looped in, we had some calls with him and I have personally reviewed the LP List, as well as got his confirmation that he was ok before sending the invitations. Things to note about Harrison's profile that might be important. Apart from the actual issue above with the review, he is quick to escalate due to him not reading thoroughly emails or paying attention to guidance on calls. • I.e.: He complained about numbers not matching because he was reviewing from the overview partners page instead of the fund's page only."
1003,2025-11-04 17:22,"If helpful, please feel free to include me on the call for context as well, team!"
394,2025-11-04 17:23,"- looks like Harrison works for the GP? Also, I know had helped him out with the entire Ramp Process"
1003,2025-11-04 17:24,Yes! He does!
1315,2025-11-06 00:01,does it again!!!!!
537,2025-11-06 15:35,Great work !!
1003,2025-11-06 15:48,Hi team! Apologies for the delay. Adding the RCA < for reference. Tysm!
1387,2025-11-06 18:11,<!subteam^S09MN6APQ2Z|@fa-neonredwood-team>
866,2025-11-06 18:12,Lets go team!!! great job
1402,2025-11-06 18:14,Great job team!!!!!!!!!!
14,2025-11-06 21:53,Huge win! Great job and Team!
14,2025-11-06 21:54,Amazing job !!! FYI
411,2025-11-07 12:23,Great job team!
837,2025-11-07 17:29,The request here is to update a Port Cos Cap Table cc I don't know another way that we could have facilitated this
862,2025-11-07 17:32,Exactly. FA doesnt get involved with Cap Table. Pedro appears to be an investment associate so I don’t think the 1/5 affects the overall relationship as we work mainly with Gabriela & Poala
837,2025-11-07 19:11,Agreed - thank you Mike!
862,2025-11-07 19:12,i actually just got a follow up from Gabriela on the same thread. She clarified what they were looking for which I can answer.
1387,2025-11-07 23:10,Yeah my boy Mike can do not wrong. Angels are incapable of such things.
2085,2025-11-10 14:32,nice job !
7,2025-11-11 14:32,heads up given the coming migration
878,2025-11-11 14:33,Thanks - can you provide some color on what happened here?
535,2025-11-12 16:17,"Hi , Gani sent an email later in the day on Monday with a few requested changes for two funds in the case. I'm currently working through his requests for Fintech Fund I, specifically reviewing discrepancies related to the carry. I also submitted a post to the fees team to look into the management fee issues that he brought up in the email and the fees team is looking into that. Regarding the changes for Fund III, there's missing ICS bank interest income. Since I don’t have direct access to the Stifel bank account, I’ve asked the Treasury team to pull the transaction report so I can properly book the interest income for the fund and then send those back to their team for review. That said, Gani may be frustrated due to the recent holiday and the lack of an update, even though I had mentioned I would follow up with him today."
419,2025-11-12 18:16,Woohoo! Congrats team!
2,2025-11-13 18:00,way to go on this account!! cc
882,2025-11-13 19:11,thank you for owning this
537,2025-11-13 21:44,good stuff
882,2025-11-17 15:57,way to go allstar and team
51,2025-11-17 16:33,thank you for resolving this with Deena!
2,2025-11-17 17:37,Agreed! nice work
49,2025-11-18 16:44,Lets go ! making an early impression
14,2025-11-18 17:16,Amazing work FYI:
52,2025-11-18 18:03,"Awesome job, !!! CC:"
48,2025-11-18 18:32,"keeping Cultivation happy, great job team!!"
49,2025-11-19 21:30,did we update the PCAPs to include the LP specific metrics? Sounds like they were not advised properly on how we handle onboarding and what would be available to them. The IRR's should be accurate in current time though. Was Nakama able to help with the historical document upload?
1383,2025-11-19 21:48,Hi Agreed. We showed them a sample PCAP and they were fine. Client has yet to receive reporting from Carta until Q4 but custom PCAP is created for LP Metrics. Nakama asked if onboarding could load historical documents and they couldn't. cc
49,2025-11-19 21:51,"Did we tell Nakama that if that is a requirement then they can do it themselves? and most likely LP's don't ask for these documents if they are signed off line, but if a specific LP asks to have it on Carta then we can handle uploading it upon request?"
1383,2025-11-19 21:55,I don't believe we told Nakama they can do it themselves but I can confirm.
49,2025-11-19 21:56,yeah if that is a requirement for all LP's then they can handle the upload and reviews. but we recommend no doing that and uploading upon request as one offs
884,2025-11-20 14:55,Yes we told nakama they can do it themselves. however we received pushback from nakama/client. similar case with Uncommon Denominator. cc: for viz
65,2025-11-20 18:11,We have done this for many many clients. We have the ability to do this for our clients. We should get this done for them if it's a big problem and hurting the relationship. cc for vis
49,2025-11-20 18:26,"I agree we can do it, but it's not something we should be offering up. It requires our team to manually post the documents to each individual LP, and then we have to manually review each one to make sure it is loaded to the right LP. The same hours it will take the client, now falls on us for something that is not in our standard implementations scope, and it does not provide any additional value, and opens us up for a ton of risk if the wrong document is shared to an incorrect LP since there is no automation to assist us."
49,2025-11-20 18:30,"If it was only a few LP's it is a different story but we are looking at 232 individual sub docs we have to upload and check, then have someone else go through and manually check"
48,2025-11-20 18:30,this is typically something that would need to be discussed with and VCIM before signing/promising to see if there is capacity to do it and at what price before making any promises
48,2025-11-20 18:31,"it's not part of the current process or scope, although to your point Mike, exceptions have been made in the past and would need to be flagged"
1140,2025-11-20 18:49,"is spot on on the communication and how we usually approach it. This is not in the IM Standard Scope of Services, BUT IM does have an exception process to get these uploaded with Manila contractors. Options: 1. If they are able to rename their documents to include Entity Name - LP Name - Document Name we can do through ML pretty efficiently. cc. 2. If they don't want to do that, it is manual (thus prone to error) and it's charged separately. How long it takes depends on how many documents they need to get uploaded and the Manila team bandwidth. So the first step would be to ask how many documents we are talking about here. What I will say is clients from Nakama usually come with these completely messed up expectations, they tell clients we do everything, and refuse to help us in fulfilling those misaligned expectations."
41,2025-11-24 15:13,Great job and team ! CC:
866,2025-11-24 20:14,Nice Job !!! cc
49,2025-11-25 02:05,Good start !0
217,2025-11-25 15:35,amazing work!
12,2025-12-01 22:58,: Did you check on this? cc:
29,2025-12-01 23:16,Hi this appears to be a thread where an LP is asking for wire instruction updates from support. Please let me know if I a missing anything or our team should further investigate.
2,2025-12-02 01:34,way to go sir!!!
41,2025-12-03 15:54,Thank you ! Great job!! - What system limitation was Luis referring to here? CC:
834,2025-12-03 15:54,custom COA's and custom roll-ups
952,2025-12-03 16:03,Love it. We have a great team. cc
1015,2025-12-03 18:14,"This is great have we heard from Ricky, still trying to get in touch"
537,2025-12-03 18:15,"Yup ive had a couple good calls recently with Ricky , can flag to him if you need anything"
55,2025-12-03 18:21,thanks great work with this one
1015,2025-12-03 18:37,"Thanks, would just like to talk to him about his fund II and see where thats at. Thanks!"
11,2025-12-08 17:41,Any insight on what is going on here?
1748,2025-12-08 17:42,"thats the auditor, everythings been good so far so i'll check up with them"
48,2025-12-08 17:46,hey have we talked recently to Stellation? Would be good to ask them how they are feeling about the overall relationship and what we can do to get a 5 next time. cc
48,2025-12-08 17:49,hey are we able to take this investment associate off the list of people receiving the CSAT request? can we just send it to the folks we actually work with? cc
837,2025-12-08 17:50,I am unaware of how we can control who gets CSATs - has FA done this before? Adding in in case she might be aware
862,2025-12-08 17:53,Not sure how these get sent out tbh! Ive not gotten insight into who/how/when they get sent out.
7,2025-12-08 17:58,The CSAT is based on who actually completes the workflow. NPS has a pre defined list cc
48,2025-12-08 18:02,hey has there been a resolution here?
925,2025-12-08 18:08,"Hey team! +1 to Ben's point, we can exclude a person from receiving the surveys (manually with a list import), but they get triggered once a workflow in CWorld gets created and completed. They go out via Delighted If there's a list of people who should be excluded, happy to import those and prevent them from getting the survey (otherwise it seems like this is an isolated event that we can exclude, prob not worth changing the setup unless it happens more frequently)"
49,2025-12-08 18:09,"Hey Ken - There was a subsequent thread where we have discussed enabling the LP metrics on PCAPs, and client agreed to save documents in the specified format to utilize the partner match tool. We definitely do need to see where this is all at as it was about 4k documents, so no small task. Believe PCAP metrics should be turned on for reporting, but we have not issued any yet. mind providing an update on those items? <"
49,2025-12-08 18:10,I will follow up in that thread
52,2025-12-08 18:21,nice work !!! CC:
48,2025-12-08 18:23,"nice one team, Kirpal is a tough cookie!"
48,2025-12-08 18:27,"hey could we get reach out to the client trying to understand this score and what we could do to get a 5 next time around? From the thread, it looks like we responded same day, and this was resolved without any action needed. cc"
857,2025-12-08 18:29,"hey happy to bring this up on our cadence call this week! we've been working closely with this client to realign expectations and teach them best practices. we also have our cadence calls every week, so i think they're just conservative with how they score us"
48,2025-12-08 18:31,"that sounds great, ty! any context here that is noteworthy to understand on what expectations are being realigned? and please do close the loop here once the cadence call happens!"
48,2025-12-08 19:15,"also, do we have any more context on ""small mistakes""?"
217,2025-12-08 19:29,"— On 11/18, we had a call with the client to prepare for the audit. The discussion went well and the overall tone was positive. While the GP typically maintains a high bar, there haven’t been any major recent red flags—apart from this issue. Upon review, we confirmed that the requested change is reflected in the app; however, we couldn’t locate a confirmation email sent back to the client. We've now sent one to close the loop. Going forward, it may be helpful to collaborate with LP Services to ensure confirmation emails are consistently sent to LPs via Nakama, with the client CC’d. That being said, he may have just used the survey for the email thread above, but really only wanted to highlight a doubled up wire setup. I believe it was for management fees as see in link 2 below. Here is a list of noted friction aside from the case above for items spanning the last year: Notable items (large → small) • *CCL renewal/rollover friction (Fund II):* Temporary confusion around an accelerated repayment date due to line maturity while the rollover amendment was pending bank legal review; clarified by our team that the date would reset upon rollover and no action was needed. Correspondence shows the renewal was in motion with the bank/legal and coordination with the GP on open items. < • *CCL compliance certificate (Fund II) past due:* Q3 2025 compliance certificate flagged as 3 days late; case closed as resolved after outreach. < • *Treasury payment setup (Mgmt Co):* Inter‑company transfer initially required a re‑input of the wire setup; a separate, similar transaction for Q4 2025 management fees processed successfully afterward. < • *Investor Services LP portal notice (Trinity Church LP):* Document‑sharing notification triggered support; case shows root cause marked as “Bug,” resolved.< • *LP information requests (Fund I/II):* A few support asks from LPs/agents (e.g., capital call breakouts for Kaiser, realization schedule/statement detail for Horsley Bridge) handled by FA/Support. Not failures, but signal areas to prep proactive artifacts.< • *Internal bookkeeping signals:* As of 8/20/2025, tracker showed light unreconciled items (Stellation Management LLC: 4 unrec txns; Stellation Capital I, LP: 1) — typical cleanup work, not escalations. < Overall take • No sustained or unresolved critical incidents surfaced; most items were operational (renewal coordination, compliance follow‑ups, treasury setups, and LP info requests) and were closed/resolved."
48,2025-12-08 19:44,"this is so helpful, ty! given all of the above, is Customer Reference the appropriate health score?"
49,2025-12-08 19:48,"There is also this thread, which is to highlight some early audit friction. It was resolved after follow up, but the note from Jackson at Nakama seems to suggest the pressure is on us to execute seamlessly. Does not seem like a threat from a customer reference imo <"
49,2025-12-08 19:50,although it did come from Nakama. So think we need a direct convo with Peter at Constellation to gauge temperature
1383,2025-12-08 19:50,"Hey *High level* • Cash team would reconcile cash. Darla would log in and flag mistakes prior to Emma or I getting the opportunity to review- example: we have notes for filing fees should be booked to ""other fees"" yet it got booked to filing fees by accident and Darla flags immediately. • Darla sends over support that is very unclear on what action is needed from us. The support is a scanned document with handwritten instructions that is very difficult to decipher. This results in the request being routed to a functional team, which is sometimes the incorrect team. Then she sends context to Emma regarding the same case but on a new thread. The functional team member follows up with Darla and she gets annoyed and mentions she just sent this to Emma. • Darla logs sees cash not reconciled or updated and asks why the team hasn't requested support. *We addressed on the previous cadence call* • Provided comfort that Emma and I, as part of our review would have caught this. We agreed to review cash transactions prior to our call and ensure the cash items are booked appropriately once we are caught up with reporting. ◦ We also disabled all accounts that she will not want to see to ensure this wont happen again. • We addressed how if she could provide in the subject what the context of the email is related to. This way the case gets routed properly. ◦ We also mentioned that the support was great but due to the scan the handwriting is sometimes difficult and if she could just summarize high level what is needed. This will prevent the back and forth as well as multiple case being opened. • Regarding the cash support not being reconciled daily. We mentioned that there banks have to be manually uploaded and the the team looks for support. Once they realize the support is missing they request it. To prevent this using a bank with a direct connection would be extremely helpful as we mentioned before but they will not move from Fidelity or American National Bank. Honestly, just going to take a little training and guidance but should be fine. Very reminiscent of how Laura from OATV used the platform cc"
1141,2025-12-08 19:55,Agreed with downgrading can we move down until we've validated with client directly?
60,2025-12-08 19:57,Hi All - Are we able to do this for him and charge for it?
48,2025-12-08 20:06,"this is so helpful, ty John!! agree on all the points, especially the reviewing the Platform/books before jumping on a call to ensure accuracy beforehand, good solutioning across the board!"
48,2025-12-08 20:19,"for sure, and could we time set up directly with the GP to understand their sentiment towards Carta, and what we can do to get them to a 5 next time around? would be great for to be included on that as well"
1140,2025-12-08 21:01,"Yes, I believe we already aligned on< this thread>"
49,2025-12-08 21:04,"I don't think we need to charge since they updated the naming conventions of the documents, unless I am mistaken. It is definitely something we can do though"
1140,2025-12-08 21:11,"Correct, with the renaming of the documents the ML will do most of the work, we would only charge if they picked the manual option"
884,2025-12-08 22:17,absolutely. Ill update the health and reach out to Peter.
33,2025-12-09 14:30,CC as well since this is from a Rimerman auditor. Not sure if you can get any additional context.
215,2025-12-09 16:06,Thanks! I'll reach out for additional context
48,2025-12-09 19:01,cc for viz
41,2025-12-09 20:16,Thank you team! Great work!
29,2025-12-09 20:21,Amazing work and !! cc
6,2025-12-09 21:38,Nice work !
862,2025-12-09 22:48,Nice work !
14,2025-12-09 23:18,Great work cc:
14,2025-12-10 19:28,Amazing work cc:
2,2025-12-10 22:18,way to go !!!
2,2025-12-10 22:23,Great work !! Would be great to see if we can collect some more specific feedback re: UI - can you ask on the next call you have so we can pass along to product
13,2025-12-10 22:29,Great work Scarlett!! Cc
13,2025-12-10 22:30,Keeping the ex carta connection strong
42,2025-12-10 22:34,"TY, and will do! Also looking through the case, he was trying to request an investment wire but was using the expense workflow instead of investments. And when he used the investment workflow he got an error when submitting the request, see attached, so he did it twice but both of them actually went through, so it duplicated on our end which the investments team did catch. Aside from that he hasn't had any other issues that I'm aware of, but I'll make sure to follow up on this on our next call."
28,2025-12-10 22:40,nice job !!
11,2025-12-10 23:23,Nice. Ashley was excited to have Scarlett on the account!
215,2025-12-10 23:31,"I reached out but they did not provide additional context - they said they responded to the survey in a ""state of frustration"""
33,2025-12-10 23:34,Interesting ok thanks for reaching out! anything to note on the relationship with this auditor in particular? Has the audit process been smooth with them?
1748,2025-12-10 23:39,"we've spoken a couple times, all good so far, im assuming the issue here is due to them not budging on < use. I've advised that it would be best to utilize carta for support and documentation but they seem pretty stuck on uploading request to monday. the 2nd issue with that is I don't get notifications when they do so there is usually a delay between when they want things and when they get them."
33,2025-12-10 23:43,I think they're pretty well aware of our stance on < We can try to work with them to come up with a better process so that there is no disruption with the our response time/service.
1748,2025-12-10 23:45,"yea they should definitely know its a less effective method, I'll reach out to them if they're able to provide an open items list in excel or email going forward. I told this auditor that if he emails the alias he'll get a much quicker response"
215,2025-12-10 23:46,Let me know if it happens again. I've agreed with the audit partner group that we will not be uploading supporting documents and I gave them a follow up a few months ago. Happy to escalate again with names
2,2025-12-10 23:55,not an easy customer to impress sir!
11,2025-12-11 14:17,what level is Jacob at Rimmerman?
1748,2025-12-11 14:29,i believe he's the senior on this audit
12,2025-12-11 17:43,", : I know you both connected recently with Mendel on AWF AMM Cap Call feedback!"
857,2025-12-11 20:50,"hey Ken! brought this up to Darla on our call today, and sounds like her survey response was based on her overall comfort and understanding with the Carta platform. • She doesn't feel like she understands the processes well enough. She said it feels random when there are dashboard tasks and she doesn't understand the logic • She mentioned that there is not consistency among tasks that go to the functional teams. She said it feels like nuances she shares regarding calculations are not consistent, and repeat questions are asked. • She did mentioned she thinks that this will be resolved over time As mentioned above, one of the key areas we need to realign on it Darla going into the platform before items are ready for review, and reporting them as errors/incorrect when our team has not had the chance to review. We discussed this on the call again, and she agrees, but said she feels rushed with deadlines so will continue to do this until they are caught up. Additionally I shared more about how dashboard tasks are created. I think this client needs a lot of hand holding, which we have been doing, but we will keep a close eye on them and work to get them to a 5 soon"
48,2025-12-12 00:34,"thanks so much team! let's take this feedback and create a specific gameplan. For example, I'm thinking either in scheduled cadence calls or ad hoc meetings, we can share our screens with the client and show them the Activity tab, and train them on where to find it, what items mean, how to interact with it, and solution the tasks, tasks. Sounds like from the above we already might have implemented a new process to solve the timing of when client reviews data?"
847,2025-12-12 02:09,way to go team!!
857,2025-12-12 17:21,"hey yes this sounds good to me!! CC: I agree it would be helpful for us to take the lead and share our screens when discussing tasks. this way we can make them more comfortable with the platform. I'm currently working on a get to green plan for them (moving them to yellow based on their current onboarding experience). But as for the client's review process, Darla has pushed back a lot on the timing, saying that once they are caught up, she will listen and stop pre-reviewing. Not sure how else we can push to have her wait until tasks are completed, but happy to continue bringing this up to her"
847,2025-12-12 18:12,Great job as always !!!
1352,2025-12-12 21:36,"Agreed, although we/them share screens a lot during calls I think we still need to set better expectations around tasks that need their approval or involve other teams. For example, they get frustrated when management fees schedules go to them early for approval and some of their entities have NAV-based fees which means we have to close the previous period before those can be finalized. We need to align internally on how we handle things based on their needs, but at the same time let them know that anything assigned on the dashboard can be easily removed if needed. We just need their patience while we find the right rhythm since a lot of tasks get sent to clients automatically"
49,2025-12-12 21:41,Can we put C-Notes in for that so the management fees do not go out incorrectly and we can alert the fee team when those can be prepared? I think Madeline can help with the C-Note so it calls it out correctly and their team is aware
1352,2025-12-12 21:43,I've let them know previously but I dont think we have a c-note. I will flag this again
539,2025-12-15 13:59,"From this thread, the client is showing frustration because we don't have the support from the Carta corp to update the valuation. The company did not upload the docs from the most recent financing round so we do not have access. Overall, this client was upset from onboarding. He has other entities on his dashboard that we don't service and has often complained that we can't update investments in those entities."
33,2025-12-15 16:20,Great job ! cc.
2,2025-12-15 16:21,Nice work !!!
32,2025-12-15 16:21,great to see!
41,2025-12-15 20:14,"I believe we had a call with Crossbeam that Friday 11/14 and addressed concerns they had. This was also during part of the transitional period to the new team. from that point, anything to flag / how has sentiment been with Crossbeam been?"
2084,2025-12-15 20:31,"nothing major to flag since then, transition has gone smoothly so far the past couple weeks."
2,2025-12-15 21:58,You are the man ! cc
832,2025-12-15 21:59,Jack is No.1 fan I guess lol
33,2025-12-16 16:31,Great job !
1042,2025-12-16 16:59,Way to go !!!!! CC:
2085,2025-12-16 19:50,"this is coming from Jesse who is the GP at Parkway who is not the main POC. We have bi-weekly calls with Brian Hoyt. In terms of this request, looks like Tyrell handled appropriately, however, Parkway has struggled with delays/hold ups in terms of providing support for investments/expenses. Often times we'll have to work directly with their legal team, Piper, to gather information/support which causes delays in reconciliation. The onboarding process has been a point of friction as the client does not use the closings tool and all onboarding is done offline/manually. Theyve expressed frustration with the documentation requests for onboarding, eg requesting W9s for LPs from their legal team. They have many repeat investors across their portfolios of which we have the records for and they believe we are duplicating the requests. Parkway also has the highest number of saleforce cases across all Carta entities (learned this from the expense team recently). Our POC does not have access to JPM, nor the management co (where many of the expenses are paid), and has to communicate with Jessie on approval. This has caused many lapsed payments and cloning of cases. We recently re-surfaced AMM with the client and hope to get them enabled shortly as Brian seemed amenable to making the change as it provides better efficiency. Ultimately, I believe the relationship is healthy, although there continue to be areas of improvement. and I can reach out to acknowledge the feedback and attempt to get Jesse on a call, as again most of the communication is through Brian directly."
49,2025-12-16 20:03,"Have we discussed the W-9 requests with onboarding and cross reference the ones we have saved so we don't ask for info we already have? Sounds like AMM would definitely help to alleviate a lot of the frustrations and hold ups, so lets definitely continue to lean in and get that enabled"
2316,2025-12-16 20:04,"Thanks to add just on this request specifically - wanted to get out a response asap to Jesse here but noticed an issue with the ITD management fees for this Fund. I had the fee team review it, which caused a brief delay internally, but everything is now corrected as of 4Q"
2085,2025-12-16 20:06,Hi yes on onboarding < I mentioned how FA can help review before following up with the client/legal team.
2085,2025-12-16 20:07,"and that entity is now live with us, but I had followed up with their legal team < as cash rec was running into issues reconciling the commitments."
49,2025-12-16 20:12,perfect. thank you team! definitely sounds like the client is not the most organized. I see they are currently Green. Do we feel that is accurate based on the holistic relationship?
2085,2025-12-16 20:15,"Id be comfortable moving to yellow due to history of expense delays, audit/reporting delays, and frustrations with onboarding, but do want to mention that they do continually raise new entities with Carta and Brian mentioned more coming in 2026 as recently as yesterday. Not sure if this warrants a downgrade for now or if comfortable leaving at green- would like to definitely see through enhancements to their processes/reporting through 2026."
48,2025-12-16 20:23,"great job following new protocols, pulling in key stakeholders, and giving an assessment! agree with the approach you are recommending. let's specifically ask Parkway what we can do to get Jesse to a 5 so we have concrete action items from him that we can execute on"
2085,2025-12-16 20:25,"Thanks ! Ill draft up an email to send by EOD if I can just have your quick review on it and will cc you, as well."
861,2025-12-16 20:31,"Thanks, sounds good!"
866,2025-12-16 21:06,cc workflow seems fine. Anything of recent to trigger this score?
1000,2025-12-16 21:16,no just her being a little sassy b/c we told her we hadnt moved forward with reviewing Q3 manco books until we get her Q2 in app approval (which we have emailed 100x about)
1000,2025-12-16 21:18,"we go over open cash items with her on calls per her request, and she will be like yup, i have the support for that or i sent that (when not always the case). or will just forward us an email thread with no context and expect us to know what its for. <"
866,2025-12-17 00:28,Manco has always been a paint point for her so I think we should just provide q3 as soon as we can even without the approval of q2. If any changes come up we can make those adjustments in q3. Cc
41,2025-12-17 04:39,Nice job team! Thank you all!
866,2025-12-18 21:13,Let's go !!!
1238,2025-12-18 21:14,Love it!! Got a great team on this one!
69,2025-12-18 21:24,love this so much
55,2025-12-18 21:37,Great work Team!!!
1617,2025-12-19 18:54,Churned customer asking for something non standard as it relates to previous year tax files. We already provided industry standard previous year tax return.
49,2025-12-22 15:19,"4/5 is pretty good, but any reason why this may not be a 5/5? Looks like it was just investment docs that we received and booked, but any feedback that may have prevented a 5/5 here as a pulse check?"
873,2025-12-22 15:37,"fyi I hope these folks have yet to try the new experience we released last week, but if not it would be good to hear their ideal."
851,2025-12-22 16:33,I'm not seeing much feedback regarding FA in emails/slack. I do see a note in Catalyst regarding frustration in AM turnover but not sure if that is affecting this rating. any insight you might have here?
49,2025-12-22 16:43,I don't think Carta ever followed up confirming the investment was booked or that we received the docs. Maybe that is part of it?
2085,2025-12-22 16:43,"Hi this is feedback unrelated to the case. The original case was regarding a catch-up call that the client was able to self-service on and is active in Carta. I can reach out to Anne to acknowledge the feedback, but not 100% sure the exact issue she is facing (hasnt come up in client calls). Our next cadence is scheduled for 12/30, of which both me and will be OOO, although will be in. I can request we reschedule for the next week when we are both available and happy to loop in product on that call, or if you had any support articles in the meantime I can provide?"
218,2025-12-22 16:43,A couple of things she noted to me on my last touch point with: 1. She's expressed before that she doesn't know if we're reconciling cash monthly (and that's their expectation) but I confirmed with Naeem that this is the case and I confirmed back with her. 2. She said that there were a bunch of Carta companies that issued new rounds and the valuations did not update automatically. I dug into it and told her that neither were actually Carta companies so in those instances she will have to instruct us to make the valuation updates. 3. Was confused over the different Carta email aliases. I clarified with her when to reach out to <mailto:investorservices@carta.com|investorservices@carta.com> vs <mailto:conductive@carta.com|conductive@carta.com>. She gave us an 8/10 on the NPS and I tried to connect with her after that and she did not answer my outreach. I will definitely try again now that we've got another survey response!
49,2025-12-22 16:45,"Great, thank you all! Sounds like there is just some general confusion/lack of knowledge in a sense, but overall happy customer?"
49,2025-12-22 16:48,Thanks Spencer! Can we set up a call to specifically discuss this feedback? Perhaps a call directly with to get clients perspective on where the confusion is coming from? Seems like this could be useful feedback if this is being talked about broadly
218,2025-12-22 16:49,Yes but also they do a lot of stuff in-house (such as capital calls) so there is some level of risk here
48,2025-12-22 16:52,"hey team, can we please email the client thanking them for their response and directly asking what we can do to get a 5 the next time around ?"
49,2025-12-22 16:55,Can we also email the client thanking them for the feedback and seeing what we need to do to get a 5/5 next time around?
218,2025-12-22 16:58,Absolutely
48,2025-12-22 17:02,thanks Michelle!
2085,2025-12-22 17:26,"Hi heres a draft. Since Allie is OOO until Jan 5, I just mentioned we'll be returning 1/5, but happy to make any edit on scheduling a call that works best for the team."
873,2025-12-22 17:46,looks great to me
49,2025-12-22 17:59,let it rip! good to me
3,2025-12-22 18:11,nicely done !!!!
2085,2025-12-22 18:33,Thanks all - followed up and will keep you updated
1428,2025-12-22 19:15,<!subteam^S097SSJFYCD|@ze-treasury>
29,2025-12-22 19:19,"Thanks / did Kim flag anything to you specifically? This case _appears_ correct, we used templates and dated for the 5th + she gave us a 4?"
2084,2025-12-22 20:10,"hey , I suspect it probably has to do with this < where some distribution templates were incorrect for a Fund II distribution. She sent over < sheet> to use to map the LPs to the bank templates which was added to cnotes, but it may have been timing with setup that caused this to be missed."
537,2025-12-22 20:29,ayy goodjob !
2085,2025-12-23 15:41,"Hi All just FYI on the invoice processing feedback. Ultimately really happy with Carta and thinks we're doing a great job, but feels the self-directed expense tool is putting fund admin tasks back on the client. Says this has been brought up with other CFOs, so wanted to flag to us."
873,2025-12-23 16:58,It sounds like she requested a lot of booking updates recently. Can we find that/those cworld cases?
1428,2025-12-30 20:28,wow amazing - what a raving review!!!
28,2025-12-31 14:36,nice job !!
866,2026-01-02 22:09,Let's go ! nice job working with Benji here. cc
857,2026-01-05 13:49,thanks for emailing !! did we end up scheudling a feedback call? if not im happy to reach out today to schedule one with
2085,2026-01-05 14:07,Hi no a feedback call hasnt been scheduled
948,2026-01-05 14:19,Nice job taking care of Mark and team !
857,2026-01-05 15:58,"perfect just reached out to schedule a call, thank u again!"
857,2026-01-05 17:47,"for vis, ill follow-up with her in a few weeks if i don't hear from her sooner!"
52,2026-01-05 20:59,Nice work as always!
861,2026-01-05 21:01,Great work !
1315,2026-01-05 22:48,Unbelievable energy
866,2026-01-06 14:12,Great job and !! cc
2050,2026-01-06 15:48,Love it!! Thanks for keeping canary referenceable
218,2026-01-07 20:00,Hi - I hadn't heard back from Hisae so I followed up yesterday and she just offered to have a call tomorrow to discuss. I'm happy to take solo but please let me know if either of you would like to join
49,2026-01-07 20:29,"I can join depending on when it is for sure. I have a conflict I need to step away for from 1:45ish-3, but other than that I am flexible"
218,2026-01-07 20:57,Cool thank you! I'm gonna propose 12:30
48,2026-01-07 21:05,"thanks for taking it Pat and Michelle, please close the loop here on how it goes!"
55,2026-01-07 23:32,mario undefeated world champ
411,2026-01-08 06:48,Great job !
2,2026-01-08 15:13,way to go sir!
2,2026-01-08 15:14,Simply amazing feedback
857,2026-01-08 16:29,posting for vis!
49,2026-01-08 16:31,Always nice to see product updates gain client trust! Let's keep close to this but glad to see she understands the product and workflows a little better
837,2026-01-08 18:19,Amazing work !!!
873,2026-01-08 18:34,I still don't fully understand - did we change things she'd sent in to match historical GL bookings? What was the actual feedback she was upset about the first time around ? Thanks for helping me
