u,t,m
536,2025-10-28 19:32,"Hi - we're getting pushback from the client's compliance advisor re: RegSP. Says there is a requirement to give a 72 hour notification re: breaches. Can we provide any specifics around ""reasonable assistance"" and whether we'd be able to hit those timelines? cc on the policy front, they're also still interested in Carta's take"
620,2025-10-28 19:56,"Hello , Thank you for your inquiry. Can you provide the following information. • Sender details: • Subject line: • Any Message ID Are you expecting an email from this person/vendor?"
1378,2025-10-28 20:00,Leilani Glover - The Durst Organization Subject: OpenText™ Core Share: Sharing Req Email: <mailto:noreply@opentext.cloud|noreply@opentext.cloud> Yes. I am expecting important CAD drawings.
620,2025-10-28 20:19,"Can you confirm with Leilani, that email domain should be .cloud? This email can be an impersonation of < Link refers to a sign-up page. Are you able to sign up through the actual domain? cc:"
1315,2025-10-28 20:19,"Hi team, I have a Carta Staff account in prod and I'm able to view the staff tool menu but upon trying to navigate to flipper I get the unauthorized personnel page. Are there any missing perms on my account that need to be added?"
134,2025-10-28 20:25,This is specifically for Flipper access
1315,2025-10-28 20:30,I've submitted a request via that link requesting flipper
1022,2025-10-28 20:52,"I have reviewed the email, and there aren't any red flags that stand out. The [.]cloud TLD looks like it's just for the mail server, but still worth flagging. I've released it from being blocked. Please try to access again."
1360,2025-10-28 23:50,is there a user that has these permissions that I can mirror from? • Archiving and unarchiving accounts • Mark accounts as churned in panorama
1360,2025-10-28 23:51,because im not sure which role(s) those specific functions map to
108,2025-10-28 23:56,"Hey hey let’s try <mailto:bruna.soldera@carta.com|bruna.soldera@carta.com>, that who i got the screenshots from. But we tried that on the last ticket with somebody who does have the permissions (<mailto:ana.trajano@carta.com|ana.trajano@carta.com>) and it didn’t work."
1360,2025-10-29 14:09,when you get a chance. grab 15m on my cal
752,2025-10-29 15:54,Hey checking status of this request. Can we get Mich situated with Carta Staff / Fund Admin/FAX/Cmail access? Would be great if we could mirror 's permissions (while retaining his corp permissions)
1360,2025-10-29 15:55,"Hey , i'll need to fill out a formal request <"
707,2025-10-29 15:55,This is my request number 15953
752,2025-10-29 16:06,"amazing, thanks Aldy!"
707,2025-10-29 16:08,"I have access to Carta staff on the FA side now, but I lost access to the corp side. Is it possible for me to maintain access to both? I am still working on a few accounts on the corp side. If it's not possible I need to let my previous manager know so they can assign those accounts accordingly."
1360,2025-10-29 16:13,"with my visiblity, im not seeing any recent changes on your account"
707,2025-10-29 16:17,"I have access to the FA carta staff tools, but I still needed access to the corp Carta Staff tools. Do you know if that's possible?"
707,2025-10-29 16:28,We're good. I still have access to the Corp side.
108,2025-10-29 17:17,"Set for 6p EDT today, thanks Aldy. I just saw you're on the east coast so let me know if you'd like me to move that sooner."
1190,2025-10-30 12:23,"Hi team, has there been any update on the above? Unfortunately still does not have permission to impersonate"
620,2025-10-30 14:28,can you take a look at this.
1360,2025-10-30 14:29,a formal request needs to be submitted in OIG
2044,2025-10-30 17:24,request submitted thanks
536,2025-10-31 17:24,"Hi , friendly ping on the above question"
1310,2025-10-31 17:49,"Hi - yes, we will comply with all Applicable Data Protection Laws, including RegSP."
536,2025-10-31 18:27,"Client is saying the 72 hour requirement is their legal obligation under the law, and they have to ensure service providers will meet that, but that it's not Carta's legal obligation. If we agree to ""reasonable assistance"" in helping them meet their legal obligation are we comfortable saying we can meet the 72 hour requirement?"
1310,2025-10-31 18:40,We can't change the language. We have 35000+ customers and we need to do the same by each of them so we're able to be compliant with all the regulations. I hope they can respect we are in a regulated industry and we appreciate that we are comply with all Applicable Data Protection Laws.
619,2025-10-31 19:30,Hi team! Can I please get access to flipper to enable anvil on prod for custom closings? Along with and if they do not already have it.
134,2025-10-31 19:50,Indicate in the bottom right corner you’re needing Flipper access
1068,2025-10-31 21:05,"Hi Team, can you help with accessing these 3 links please? They are links to a drive folder shared with me from one of our vendors and includes design criteria and specs that are too large to share as a regular email attachment: < 1> < 2 > < 3>"
1108,2025-11-03 14:46,"Hey team, reporting a stolen laptop here as requested by <"
133,2025-11-03 15:05,For context: Computer has been sent lock command
385,2025-11-03 15:23,"Hey team, *re: Okta resource owner no longer with the company.* While trying to regain access to ""*Jupyter-Fire-Prod""* I saw that the resource owner appears to not have been updated when Austin Weaver left Carta (the resource owner says ""Anthony Weaver"", but it's probably meant to be Austin Weaver ). ----- Engs who could own this are: , or myself (Sudheer or Anton might be a better choice, as I'm working with different teams, no longer primarily assigned to FiRe/CAR) cc:"
620,2025-11-03 15:36,Please follow these <
108,2025-11-03 15:43,"Hey team, could we please get a look today at < so a new hire on my IM team can get the access they need?"
1360,2025-11-03 15:44,Hey thanks for reporting looks like Island's content filtering was incorrectly flagged this link as malicious I went ahead and whitelisted
1360,2025-11-03 15:45,it may take about 15 minutes for the global policy to refresh
620,2025-11-03 15:45,"Hello , I believe this something IT handles. I will add folks from the IT team and see if they are able to assist you. cc:"
108,2025-11-03 15:45,"This is resolved now, thanks for the help! <"
620,2025-11-03 15:49,Hello . I've review this group and it looks like you are the only active member. This member could've been assigned the request before they were deactivated. I will updated this by removing • Austin Weaver • Teddy Usman Adding • • Anton - Can you please be more specific.
522,2025-11-03 15:51,Hi Neil! We can help with the ticket but we can't access this one since its in the InfoSec Jira Project.
522,2025-11-03 15:51,"Could we get some details on the issue that an mentioned, please?"
620,2025-11-03 15:52,We need to add him the attached dropdown list. This should match a peer user such as <mailto:beatriz.luz@carta.com|beatriz.luz@carta.com>. My own name and email are used in the description. Here is a link to Yago’s MixMax Calendar link to use. < Caetano's calendar>
108,2025-11-03 15:52,And ticket title for context: IM Internal New Hire Yago Caetano (<mailto:yago.caetano@carta.com|yago.caetano@carta.com>): please add him as an Onboarding Manager Option and connect his MixMax to Carta so he can schedule meetings.
108,2025-11-03 15:57,"Let me know if I should file a new ticket on the IT board, and I'll also update our itnernal resources to send a ticket through IT instead of INFOSEC"
522,2025-11-03 15:59,This might have to go to channel if its dealing with the MixMax application. Sounds like you are trying to get there access/permissions updated.
108,2025-11-03 16:01,"It's nothing on Mixmax, just applying a Mixmax link to Carta web. Here's what it looks like for me: my name appears in the onboarding manager dropdown, and then it reads my MixMax Calendar link on the right side."
1068,2025-11-03 16:21,it works! thank you
1360,2025-11-03 16:26,i can help
134,2025-11-03 16:55,"police report filed, we're awaiting for it to come back returned to <mailto:it@carta.com|it@carta.com>"
108,2025-11-03 20:30,Thank you Aldy! About how long does it take? He's not on the dropdown list of onboarding managers yet.
1360,2025-11-03 20:31,His mixmax link was created
1360,2025-11-03 20:32,but he may need some1 need to add him to the onboarding managers list within Carta web
1360,2025-11-03 20:32,I just added the 1private markets onboarding level 1 role
1360,2025-11-03 20:33,see if that helps
108,2025-11-03 20:37,"That did it, thank you so much!"
1498,2025-11-04 17:38,hi team. not sure if this is the right place. a client sent an email to me and it was flagged as suspicious and i cannot access the docs. can we please unflag? < ```<
620,2025-11-04 17:43,Ideal these inquiry will go into this channel: . But I can assist you.
1498,2025-11-04 17:44,thank you! noted for next time!
620,2025-11-04 17:46,Can you confirm the following: Are you expecting this email? What is the client's email?
1498,2025-11-04 17:47,yes was on a zoom when client sent the email. <mailto:pcloutier88@gmail.com|pcloutier88@gmail.com>
1498,2025-11-04 17:47,i was able to access but when i clicked download it locked out
620,2025-11-04 18:02,"I marked the email safe, you should now how the option to download the .pdf file"
1498,2025-11-04 18:03,amazing thank you!!!
1679,2025-11-04 21:59,hey team! I lost access to Carta sandbox and was wondering if anyone could help me with this? I requested in < but am waiting on an approval. I might be demoing to a customer tomorrow.
134,2025-11-04 22:01,"Aldy when you have some time, thx"
658,2025-11-04 22:17,"Hey team, I have an Okta access request for Carta Staff permissions and access to Carta FAX: <"
664,2025-11-04 22:18,"Hey team, I have an Okta access request for Carta Staff permissions and access to Carta FAX: < ^"
19,2025-11-05 14:24,hey two clients got a fake carta capital call. where should i report? thank you!
830,2025-11-05 14:45,Hi team I just had a captable prospect reach out about a fake Carta capital call - see email thread in thread. Is there somewhere I should report this?
620,2025-11-05 15:04,"Hello , Thank you for your inquiry. We suggest that they block the number that contacted them and continue to exercise due diligence. cc:"
19,2025-11-05 15:05,number? it was an email
620,2025-11-05 15:06,"Sorry for the confuse, this is what i read ""fake carta capital call""."
19,2025-11-05 15:06,"yup a ""Capital Call"" is when carta sends an LP a notice which tells them how much they owe the fund"
19,2025-11-05 15:06,this is a phishing one
134,2025-11-05 16:16,Posting on behalf of : <
134,2025-11-05 16:18,"Nice Joanna, this is where to go for Carta Staff access / FAX access/ any access in regards to the website"
1194,2025-11-05 16:18,Thank you !
623,2025-11-05 16:24,Hi team can you please support on approving the Carta world access for ? We need to loop her on emails so she can start working but she still locked outside the tool. Thank you!!
134,2025-11-05 16:27,Looks approved
134,2025-11-05 16:37,"After confirming with Joanna, she has made 2 (two) Jira helpdesk tickets. Providing here instructions on how to ask for Carta Sandbox. Please hold"
1194,2025-11-05 16:46,"Hi Team and - I have tried to log in again with Carta Staff Sandbox (the app is in my dashboard ever since) and it went through now. Not sure how that happened but on my previous numerous attempts, logging in via SSO was always returning as an error. But nonetheless, it works now and thank you all for your help"
134,2025-11-05 16:47,That is good to hear. Let us know if you have questions
626,2025-11-05 17:08,Hi team! A customer informed me that they received this phishing email (image attached) from this email address: <mailto:noreply_MNnGTtSLJqzfybcceaAsTVwGsQuNXbPmkdWKMzzSiOTMWozYUrUgKXEGeAxCnbNtIaTUckPVLlBweEaQqrurpTIRHNZNptBKEHKjSeJsMVVbyUwTDDuehkOsFwGAjBvyPwNkqbjMKzfkpmViFxzWJh@XoRandString7.myglastar.com|noreply_MNnGTtSLJqzfybcceaAsTVwGsQuNXbPmkdWKMzzSiOTMWozYUrUgKXEGeAxCnbNtIaTUckPVLlBweEaQqrurpTIRHNZNptBKEHKjSeJsMVVbyUwTDDuehkOsFwGAjBvyPwNkqbjMKzfkpmViFxzWJh@XoRandString7.myglastar.com> I wanted to confirm if this is the correct channel to report this and if you need any additional information from me.
623,2025-11-05 17:47,"Interesting, thanks . When she tries to access CW she got a "" authorize person only"" error message. I have her added as a VC staff user already"
134,2025-11-05 17:48,"It could be a delay (for sandbox usually it can take 24 hours, Unless Aldy does something on the back end). remember this is Infosec that provisions the account"
620,2025-11-05 17:49,"Hello , Thank you for your inquiry. These inquiry are best report on . We suggest that they block the email address that contacted them and continue to exercise due diligence."
1184,2025-11-05 18:04,"Hey team! < Technologies'> IT department has expressed interest in whitelisting our Carta emails. Is there any assistance or specific information we can provide to facilitate this process? If possible, could we supply them with a comprehensive list of all Carta email addresses to ensure they can whitelist effectively on their end? Please let me know if this is not the right channel."
620,2025-11-05 18:07,"Hello , I believe the can expand this list. These are the only domains I would think just needs to be whitelisted. • @carta.com • @carta-external.com"
1596,2025-11-05 18:15,"Hi team! requested Carta Staff access through Okta yesterday, but it looks like approval is still pending. Could we get her access today? Thank you!"
1596,2025-11-05 23:06,"Hi , would you be able to assist with this request? Let me know if Vicki needs to re-submit the Okta request."
667,2025-11-06 00:19,Hi team! Just following up to see if I could get my Carta Staff request approved today to help out on an assignment. Thanks!
623,2025-11-06 11:20,"hey, can you please let us know if there is any further action here? looks like approved the request but still locked outside Carta World, although she has access to all other Carta staff tools. I have added her as a VC staff user already so unsure what's the issue is, thanks"
1360,2025-11-06 13:50,is this for prod or sandbox?
623,2025-11-06 14:01,"for prod, please"
623,2025-11-06 14:01,did she ask for sandbox?
1360,2025-11-06 14:02,permissions are applied prod and then replicated to sandbox 24 hours later. I'm just trying to figure out if she's clicking on the correct tile
623,2025-11-06 14:02,"thanks, please lmk if I can provide any inputs"
1360,2025-11-06 14:04,I just granted her some additional perms
1360,2025-11-06 14:04,should be owrking now
681,2025-11-06 16:02,"Hi team, can someone be able to help update my Cartaweb access permissions to include the `*data eng 2* Carta permissions group`? I wanted to access link of < Reason for access: need this access to be able to synchronize FA workflow with backend systems to build product engagement dashboards and data models, including: • Tracing automated journal entry sources • Validating frontend-backend data consistency"
1596,2025-11-06 17:57,Hi could you assist with giving access? She has already submitted the request. cc
134,2025-11-06 19:13,"Neil, this post is a follow-up to their post from yesterday: Access requests submitted, when you have some time - 3 people are doing the same task Daniel Watkins Rohan Aurora Angelica Briones For Val Station <"
667,2025-11-06 19:18,"Hi , took care of it this morning for me! Thanks!"
629,2025-11-07 16:15,Hi team - Just submitted a ticket to grant CTC web access to - < - Is there anything else we should do?
629,2025-11-07 16:23,"- has already requested access through okta as well, but he didn't get it yet"
72,2025-11-07 16:37,could you help?
247,2025-11-07 16:38,Yes! Can definitely help.
1360,2025-11-07 16:47,Hi have you submitted an access request in Okta?
620,2025-11-07 17:00,", is there anything else we can help you with?"
629,2025-11-07 17:07,Hi - I think it's all set! pls let us know if you can't access it. Thank you team!!
731,2025-11-07 17:26,"Hey, everyone! Thank you so much for your assistance! It's working!"
629,2025-11-07 17:27,Awesome!! Tks for confirming!!!
681,2025-11-07 19:00,"one thing I'm not sure is that I want to access < which is general ledger in Fund Admin app, is that under carta web, or seperate?"
1232,2025-11-12 14:03,"Hi Team, - has requested Assembled Access through OKTA, *Request #16654,* however it's pending approval from Eli Markenson, who's on PTO for the next two weeks. Anyway we can bypass or assign someone else to approve?"
1232,2025-11-12 14:04,*Maria Eduarda Rodrigues Gonçalves Coelho is requesting Assembled (OIDC)*
1360,2025-11-12 14:32,"hi , happy to help Who should be the next approver? I see that is also OOO"
1232,2025-11-12 14:45,"Thanks ! Justin will be back today, so we can have him as the approver, pls."
1235,2025-11-12 14:46,"Yes, I’m here if you can route to me!"
1360,2025-11-12 14:52,as an approver
681,2025-11-12 16:25,"quick follow-up, is it possible to accelerate this? I'm depending on this as the very first step to figure out the back-end data questions and generate the downstream metrics such as north star and product adoption."
1360,2025-11-12 17:25,"Hi , im reviewing your perms now"
1360,2025-11-12 17:27,please try accessing that area now and advise
681,2025-11-12 17:27,yes. it worked now. thank you!
667,2025-11-12 20:18,Hi Team! I'm looking to be added to the Analyst Lists within Valuation Station so I can be assigned to tasks. Who would be the best point of contact for this?
667,2025-11-12 20:25,"Yes, was hoping to find who has the ability to add me to the analyst lists within Django Admin within Valuation station..."
667,2025-11-12 21:32,"Hi, I've done that and they responded that they are only in charge of requests. This issue has to do with either the software having a bug or another issue where once you have permission, users are not getting added to the staff analysts lists within the software. Is there a technical point of contact in charge of how the software operates on the backend I can speak with? Aldy is just in charge of software requests high level."
620,2025-11-12 21:33,"Hello, is there someone who can assist on your team with this request?"
667,2025-11-12 21:45,Our managers just figured out how to take care of it! Thanks for trying to help track down someone!
42,2025-11-12 22:21,"Hi team, any way you're able to grant access to the FA calendly subscription? He's able to login with his gmail but it put him on a free trial rather than apart of our FA group. Not sure if I can do this myself, just not seeing it as an option on Okta. In addition, we're trying to get a Zoom phone number set up for him. It's not currently showing as an option in his Zoom app. Any way you can assist or point me to the right team? Thanks! CC"
522,2025-11-12 22:33,"Hi Team! Just posting this here for , it looks like Island might be blocking a bunch of links that he clicks on. Peji mentioned the following: ```There is an issue with Island (some popup blocker) ? - it doesnt allow me to click on links.``` Wondering if it has to do with the Island Policy."
446,2025-11-13 07:43,this is an urgent request - anything I click on does not load. Not only in island but also on Slack
1211,2025-11-13 15:00,"HI team, We're seeing a new CORS issue in the Island browser, See this thread: < This has only started happening and it looks like the fix is to enable ""local network access"" in Island. However this is pretty unintuative and we're going to have a lot of people hitting this Any suggestions from your end how we can prevent this issue?"
1360,2025-11-13 15:45,hey - I may be able to set a global policy to automatically accept all LNA prompts from *carta.rocks
1360,2025-11-13 15:45,give me a bit to test
133,2025-11-13 16:31,Hey Team! Just a little < are there any stipulations for to install the drivers onto their device?
1518,2025-11-13 16:42,Moving this here since I think it might be more relevant
176,2025-11-13 17:27,Hi Team! Would you be able to handle this kind of situation?
1320,2025-11-13 17:52,hi team - could i get help reprovisioning a user in snowflake for via okta and backfilling her access areas?
1320,2025-11-13 17:53,"her new snowflake role has already correctly propagated to looker, but it's not attached to any snowflake user. old: user - <mailto:nicole.sturman@carta.com|nicole.sturman@carta.com> role - user_nicole_sturman_role access areas: COMMON, CORPORATIONS, PUBLIC_MARKETS, UNCLASSIFIED, VENTURE_CAPITAL new: (need) user - <mailto:nicole.jones@carta.com|nicole.jones@carta.com> role - user_nicole_jones_role (need) - access areas: COMMON, CORPORATIONS, PUBLIC_MARKETS, UNCLASSIFIED, VENTURE_CAPITAL"
858,2025-11-13 18:04,"Hi team, I need my access back asap as I have an important client meeting in 30 mins"
10,2025-11-13 18:18,any chance you can look at this? in a tough spot on this as we're supposed to review details with an escalated client on a call in 15 mins
10,2025-11-13 18:18,poor faisal has been locked out for like 7 hours at this point and I'm close to needing to move this client call
10,2025-11-13 18:19,or is there an oncall handle for infosec?
1360,2025-11-13 18:25,hi is this regarding carta web access?
1360,2025-11-13 18:25,ill check his perms now
1360,2025-11-13 18:26,in Carta web he still has access to cworld
1360,2025-11-13 18:26,or is this related to a data access area?
858,2025-11-13 18:26,my cworld has been on the loading screen for hours. I can't access funds when i click on them.
1360,2025-11-13 18:26,in carta web?
1360,2025-11-13 18:27,"i would try clearing your browser cache, and relaunching from the tile in your okta dashboard"
1360,2025-11-13 18:27,doesn't seem like a backend permission issue
858,2025-11-13 18:28,I've done that numerous times
858,2025-11-13 18:28,I think this has something to do with it
1360,2025-11-13 18:29,I can send a zoom link after my call
858,2025-11-13 18:29,thank you! i have a call at 1:30
1360,2025-11-13 18:29,grab some time on my cal
620,2025-11-13 18:34,"Hello , Could you please share the details of how it was resolved, so we can provide guidance next time?"
667,2025-11-13 18:42,"Hi ! I'm actually not sure how it got resolved, but my manager was able to work with to get it resolved, they might be able to better answer to help with the issue in the future!"
392,2025-11-13 18:43,Hey apologies for the confusion this is a manual step to be done by the manager once the analyst gets access to the platform. No need on your end going fwd!
4,2025-11-13 20:54,hi team - i wanted to circle back to this. We tried the steps in this and we still cant get team member to have LOC access <
42,2025-11-13 21:11,would you possibly be able to help here or assist in getting this assigned to someone on your team? Thank you!
4,2025-11-13 21:18,"hey - @ Toffer was the team member we were trying to test out to get LOC access. He did request this in Okta and the second screenshot is what he received, but access still doesn't work. Did we not properly specify LOC in the request?"
666,2025-11-13 21:25,"Hi team, I just requested access to carta next gen LLC platform for the 409A team. Would greatly appreciate any effort to expedite this request. TY!"
134,2025-11-13 21:26,For the 409A team
1596,2025-11-13 21:37,"Hi team, I am running into access issues with Metabase. I can view some queries, but others, such as < one>, give me an error (screenshot below). I've confirmed that I'm the only one who seems to be getting this error. Is this access related? If so, let me know if I need to provide an email to mirror the permissions of. Thank you!"
620,2025-11-13 21:40,"Hello , I'm not familiar with Metabase access to these SQL. Did you get a chance to review these <"
1596,2025-11-13 21:49,"Thanks , I'm guessing the issue is a lack of acccess to a data area - I just requested access to what i think is the right one"
620,2025-11-13 21:54,If you have an additional questions regarding data access. I would suggest reaching out to your approver for those details. They might have more knowledge.
620,2025-11-13 21:56,"Hello , Did you get a chance to review any of these <"
522,2025-11-13 22:08,"Adding to this message for Peji, when ever he clicks on the link he gets the following:"
1596,2025-11-13 22:10,"This is resolved, thank you!"
1320,2025-11-13 22:46,"i don't see any requests for me to review, but i don't believe any explicit approvals should be required for this scenario. i know there's a process for backfilling access areas that calvin has helped with. what im not totally knowledgable about is how a user in snowflake can be backfilled/manually provisioned via okta."
194,2025-11-14 07:48,"Hi I've posted my request there and gotten access to Github, let me know if anything else is needed? Thank you!"
1016,2025-11-14 15:29,"Hi team, I keep getting these Okta requests but I'm no longer in that team. Can someone please help have me removed from that HRIS approvers group?"
620,2025-11-14 16:48,Create a ticket please
1818,2025-11-14 16:56,"Hi team, I lost access to Carta Web while I was on leave. I only need access to Panorama which is what I previously had access to. Now when I log into it from Okta, it just routes me to LLC."
1818,2025-11-14 16:57,I submitted this ticket <
1360,2025-11-14 18:32,all they requseted was access to fund admin
4,2025-11-14 18:42,what field should specifiy LOC?
2048,2025-11-14 19:50,Hey there - looking to get help changing an approver for CaptivateIQ Okta requests.
1360,2025-11-14 19:54,what exactly is LOC?
1360,2025-11-14 19:54,"sorry, im not familar"
4,2025-11-14 20:00,line of credit. for our capital call line of credit feature
134,2025-11-14 20:25,"who is the person requesting, is it/was it *Saritha Kamath?* If so, looks like her request is approved - by the app owner"
217,2025-11-14 20:48,Hi We are looking to move the app owner away from myself.
620,2025-11-14 20:53,"Hello , Thank you for your inquiry. We can remove you, but will need to add at least two other users from approval."
2048,2025-11-14 20:57,please add (as primary) and me () as secondary
620,2025-11-14 21:10,Here is a view of the updated approver list. • Meaghan Chesworth • Mario Romano • Felicia Lee
2048,2025-11-14 21:15,Mario is no longer with Carta.
1265,2025-11-14 22:27,"Hey team, I'm trying to access Claude JupyterHub but I'm getting this error. Is there anywhere I can request access for this? I was not able to find anything via Okta"
1265,2025-11-14 22:28,Jupyter access is not available in Okta to request access
1352,2025-11-17 14:11,Hey Renato can I ask what you need access to jupyter for?
1265,2025-11-17 14:12,"Hi morning, me and my lead are requesting access to use Claude."
752,2025-11-17 14:18,"hey titus, we were working with claude briefly at the rio offsite with Kyle. We were hoping to get access to both claude jupyter for a few use cases where we get blocked currently. But understood if these resources need to stay with engineering only."
1352,2025-11-17 14:20,"Gotcha, yeah claude access is probably something you can request but jupyter is a production system that 1. Can affect actual carta production user experience and 2. I dont think claude playes nicely with just yet. I dont think we are quite ready for non-engineers to write new code against jupyter just yet."
752,2025-11-17 14:23,is there a sandbox environment for jupyter? I thought Kyle said something about jupyter not writing to anything but can wait until he's back on wednesday to check what he was thinking
1352,2025-11-17 14:25,"There is no sandbox, and kyle is right it cannot write to anything but it use our read-only production database thats part of our actual production application"
254,2025-11-17 15:00,(I've definitely done things in Jupyter that slammed the database in such a way that *other* DB connections queries got stalled out)
42,2025-11-17 18:59,any way you can help here?
134,2025-11-17 19:43,"Just to confirm Zoom phone number license is addt'l cost above just the Zoom license, as Gwang's manager - this post is your approval to have Zoom phone number assigned to Gwang?"
36,2025-11-17 19:44,Gwang should have the same setup as any other Fund Admin user
36,2025-11-17 19:44,did we do away with the specific Zoom numbers for FA?
134,2025-11-17 19:53,"and Gwang has a Zoom phone #, I sent him the relevant details"
36,2025-11-17 20:11,"awesome, ty! Katie, let me know if that does the trick for you or if you need anything else"
42,2025-11-17 20:26,"Confirming the zoom phone has been set up, just waiting on the calendly setup which I think Steven is working on - should be good!"
36,2025-11-17 20:45,"awesome, ty team!"
1447,2025-11-18 19:50,Hi team currently working on the LD Engineering track and need access to Teleport for the next PR that I am working on. I am unable to view this app in my OKTA dashboard and so I am unable to request access through there. Could someone help me out here or point me in the right direction? Thanks!
620,2025-11-18 20:00,"Hello , Thank you for your inquiry. I believe SRE manages teleport access."
1447,2025-11-18 20:03,"Thank you, how would k request it from them?"
620,2025-11-18 20:05,"I used to have a channel, but you can also create a SRE ticket."
1596,2025-11-18 20:07,"Hi team, I am experiencing Metabase access issues. 1. For < dashboard>, one of the data fields, POINTS_OF_CONTACT, is showing as "" *** MASKED *** "". The creator of the query has confirmed that they do not see the data as "" *** MASKED *** "", so it appears to be a problem with my permissions. a. I have confirmed I have access to all the necessary data areas, according to (""Databot access areas"") Could someone point me in the right direction for resolving this issue so I can access the data? Thank you!"
134,2025-11-18 20:11,Hi Metabase (and Looker) is handled by the data team. Please ask in
1596,2025-11-18 20:12,"Will do, thank you!"
1543,2025-11-18 22:26,"I have a Resolved staff access request from last week, but my staff access has not changed in sandbox/production"
1543,2025-11-18 22:26,Relevant service desk ticket: <
1543,2025-11-18 22:28,"Yet, my account does not seem to have the same permissions as the account I listed in the ticket above from whom to mirror permissions"
244,2025-11-19 13:17,"Verify the Single sign on URL (ACS URL) for FA Data Explorer (Preprod) is set to ```< We're seeing this error in our preprod Metabase Data Explorer instance. Trace: ``` 2025-11-19 1301,904 ERROR integrations.saml :: SAML response validation failed clojure.lang.ExceptionInfo: <SubjectConfirmationData> Recipient does not match assertion consumer service URL at saml20_clj.sp.response$fn__110389.invokeStatic(response.clj:101) at saml20_clj.sp.response$fn__110389.invoke(response.clj:89) at clojure.lang.MultiFn.invoke(MultiFn.java:239) at saml20_clj.sp.response$validate_response.invokeStatic(response.clj:252) ... at org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread.run(ReservedThreadExecutor.java:311) at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:981) at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.doRunJob(QueuedThreadPool.java:1211) at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:1166) at java.base/java.lang.Thread.run(Unknown Source) 2025-11-19 1301,905 ERROR api.sso :: Error logging in clojure.lang.ExceptionInfo: Unable to log in: SAML response validation failed at metabase_enterprise.sso.integrations.saml$fn__121697.invokeStatic(saml.clj:301) at metabase_enterprise.sso.integrations.saml$fn__121697.invoke(saml.clj:252) at clojure.lang.MultiFn.invoke(MultiFn.java:229) at metabase_enterprise.sso.api.sso$fn__122882$fn__122887.invoke(sso.clj:57) at metabase.api.macros$_core_fn$core_fn__96478.invoke(macros.clj:427) at metabase.api.macros$endpoint_handler_STAR_$handler__96520.invoke(macros.clj:623) ... at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.doRunJob(QueuedThreadPool.java:1211) at org.eclipse.jetty.util.thread.QueuedThreadPool$Runner.run(QueuedThreadPool.java:1166) at java.base/java.lang.Thread.run(Unknown Source) Caused by: clojure.lang.ExceptionInfo: <SubjectConfirmationData> Recipient does not match assertion consumer service URL at saml20_clj.sp.response$fn__110389.invokeStatic(response.clj:101) at saml20_clj.sp.response$fn__110389.invoke(response.clj:89) at clojure.lang.MultiFn.invoke(MultiFn.java:239) at saml20_clj.sp.response$validate_response.invokeStatic(response.clj:252) at saml20_clj.sp.response$validate_response.invoke(response.clj:194) at metabase_enterprise.sso.integrations.saml$fn__121697.invokeStatic(saml.clj:267)```"
4,2025-11-19 14:13,just wanted to circle back to this
1360,2025-11-19 14:36,hey im not sure which role in Carta Web correlates to the LOC function you're looking for
1360,2025-11-19 15:01,feel free to grab some time on my calendar to work through this
4,2025-11-19 15:11,"Is there anyone else that may own that function? im really not sure how all this is connected and works, it was just suggested to me in another thread to use that request type"
1360,2025-11-19 15:13,"That request type is to request additional permissions within Carta Web. Having said that, im not sure which permission correlates to LOC If you have a team member that already has access to LOC, I can check their permissions and try to figure it out"
1360,2025-11-19 15:14,- any idea how to gain access to the LOC functionality? (line of credit)
4,2025-11-19 15:15,<mailto:charlotte.ayuso@carta-external.com|charlotte.ayuso@carta-external.com> has access so that would be a good team member to copy
1360,2025-11-19 15:15,"ok, is the one who needs access?"
1360,2025-11-19 15:17,I just added the 1fund admin L1 role to his profile. Please have him check
4,2025-11-19 15:20,"We are testing with Toffer. Once we figure out exactly what needs to be updated, we have a bunch more team members to have it updated for too."
1360,2025-11-19 15:42,Hey - this is deployed ^
942,2025-11-19 16:03,"Hello Team, we need to create an approve access workflow to add new owners to *tax-forms-jupyter.* Currently the owners are : • Sunil Shenoy • Tolu Komolafe • Ruchita Chandhok And we need to add myself to this. Should I just wait for the new workflow to request ownership access? Please advise if adding me will be part of this ticket so I can follow up in case it's separate. Thanks!"
620,2025-11-19 16:11,"here are your options. 1. Group Owner approval only 2. Group Owner + Manager approval 3. Manager approver only. Please choose one and approve on this changed. to be clear, adding you to the group or adding you as a group owner?"
995,2025-11-19 16:14,I think Group + manager is preferred..
995,2025-11-19 16:15,Tzuan + Nitin (and may be Walid) needs to be new group owners.. Tax form is no longer under Sunil + Tolu + Ruchita
942,2025-11-19 16:18,"I think Group Owner Approval will make it more convenient to gain access. Tbh, I'm a little unclear about whether Tolu still manages tax-advisory and whether this jupyter instance has access to that domain? For certain, please add: and as owners"
620,2025-11-19 16:27,Here is the < where users can now request access. These are now the owners for JupyterTaxProd-Group The workflow will go to group owners to approval. is there anything else?
