u,t,m
114,2025-11-25 17:44,yes that is supported!
114,2025-11-25 17:44,thanks for checking
946,2025-11-25 17:44,"Great, I'll let them know. Thanks again!"
951,2025-11-25 20:07,"Hey team, I received the following question from someone who is not a Carta client: “My name is Sriket, and I am the CTO of Cobalt. We are requesting API access for the Issues, Investor, and Portfolio endpoints to integrate Carta data into our platform. Cobalt is an AI-powered personal finance tool that helps users connect all their financial accounts, budget more effectively, and make informed financial decisions. Many of our users are involved in startups and have requested a Carta integration to give them a more complete view of their finances in Cobalt. Please let us know the process for obtaining access to these APIs so we can move forward with the integration.” My understanding is that we could send this < but if they click to join the partner waitlist they see this message: “Thank you for reaching out regarding Carta’s Developer Platform. At the moment, we are no longer actively accepting submissions to our waitlist. In the meantime, feel free to review our API documentation for the endpoints provided through our four integration types: < *Should I send them the link and ask them to click “Join partner waitlist” so they can see the message, or let them know this is not available for non-Carta clients?*"
93,2025-11-25 20:09,"Felipe, the message there is accurate. You do not need to respond to them, just close the ticket out."
93,2025-11-25 20:09,You are not required to respond to non-customers at all.
96,2025-11-25 20:15,~fyi ~ ~~ different cobalt
512,2025-11-25 20:52,"Would be great if you could forward my above message to the client to clarify that we can support Rippling for non CTC customers, feel free to loop me in if follow up questions come up, thanks!"
635,2025-11-25 20:54,"Sorry for the delay. It looks like passed that along to them already, but please let me know if you want me to follow up with them"
512,2025-11-25 21:04,Thanks both!
114,2025-11-25 21:05,Thank you Ashley!
946,2025-11-27 13:45,"Hey, team! This customer is having multiple questions regarding the steps and I'm afraid that we're equipped to assist them further. I noticed that there's an email ""<mailto:api-support@carta.com|api-support@carta.com>"" so they can have assistance, but the customer is saying that he reached out but no response was received. Could you please confirm if this is the best way to proceed for assistance?"
952,2025-12-01 17:06,"Hey Team, Tribe Capital is < for API access. ""We're primarily looking to pull data on our investment vehicles through the API -- looking to be able to programmatically generate some insights around individual LP investments across different vehicles (i.e. performance by vehicle)."" Is this something that is possible? cc"
93,2025-12-01 17:42,"Pedro, yes, please don't get engaged further and hand off forcefully and ask them to communicate with that alias and the folks behind that alias will get to them when they are able."
93,2025-12-01 17:42,"FWIW, it's the holidays in the US and folks have been ooo, have some grace."
114,2025-12-01 18:04,Hi do you know if they're looking for partner-level fund performance data specifically? If so < do have an API for that>. If they're looking for additional data it might be worth exploring the data warehouse
952,2025-12-01 18:05,Thanks Annette. I can follow up and see what they say.
40,2025-12-01 18:06,I'm also happy to jump in here.
952,2025-12-01 18:29,"Thanks , appreciate the help. feel free to use the < to respond to Tribe"
40,2025-12-01 18:30,Will do. Thanks !
58,2025-12-02 19:34,"FYI the founder reached out to Charly and me on this, I can reply to him and handle cc: - thanks for flagging"
93,2025-12-02 19:57,"Rohin, they also reached out to April and a lot of others besides in case that's relevant."
58,2025-12-02 19:58,"ok got it, i'm going to say that we're not accepting new API partners so if they go around me direct to april please lmk"
331,2025-12-09 12:56,Hi This client has followed up with us asking for when they should expect a resolution. I see that Pedro looped them in with <mailto:api-support@carta.com|api-support@carta.com> at some point so I am just following up on the status of this. Are you able to give me some details or point me to someone who is responsible for this inbox? Many thanks!
114,2025-12-09 14:38,can you confirm the email of the user sending the request?
651,2025-12-10 19:46,Hi team! Have a prospect that asked if we integrate our API with < if anyone knows? thank you!
93,2025-12-10 19:48,Caps accidental but it went out that way so will keep it
651,2025-12-10 19:48,thank you!
711,2025-12-10 20:23,thanks team!
93,2025-12-10 20:30,"You can always do some discovery and see ""why"" they want this... we've never gotten this request before so genuinely interested."
651,2025-12-10 20:34,great angle! they said they do all of their trading on that platform so they need a platform that integrates with them
93,2025-12-10 20:35,Interesting - is this a privately held company?
93,2025-12-10 20:36,"(Sorry, meaning your prospect)"
651,2025-12-10 20:54,"thats a great question, we assumed that they were but not sure. Do you know ?"
93,2025-12-10 20:58,"If they are, we're not a good fit for them product-wise, but even so, would be good to ask them for a written explanation of how they are currently integrating with Interactive Brokers so we can evaluate..."
93,2025-12-10 20:58,"(Not only are we not a good fit for them, we actually decline to take on public companies in the US so that's a line in the sand sales-wise)."
651,2025-12-10 21:00,"perfect, on it. thanks Natasa!"
93,2025-12-10 21:01,Good luck! It's definitely an interesting puzzle you've stumbled on
953,2025-12-15 15:57,"Hi team! < company administrator(Fraser Hopper) has reached out requesting API access(SFDC case 02628635). I've redirected him to our available resources and looks like he already have sent multiple requests and never got approved. He would like the API access to ""We would like API access so we can pull our options/equity info into a internal tool we use for performance management and rewards"" Could we please take a look on this request and check if we need to provide any instructions for him to achieve his request? Any idea or guide would be appreciated! Thanks."
937,2025-12-16 12:08,"the client’s email is <mailto:tsakatanis@workable.com|tsakatanis@workable.com>, but Pedro was the one who looped in the API email so it came from <mailto:support@carta.com|support@carta.com>"
953,2025-12-16 18:29,Hey team! Do we have any thoughts that could be helpful here?
114,2025-12-16 18:38,"Hi yes we can provide them access, feel free to send the below: We are happy to provide your team with access to our < API>. Below is an invite code to register for our < Portal> and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit < form> including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. *Invite Code*: 4AC2B184-48845819 *Developer resources*: • < Docs> • < started guide> < collection> • < page> and support channels ◦ <mailto:api-support@carta.com|api-support@carta.com> for any general questions ◦ < ticket form> for any technical issues ◦ < feature request form> for product requests"
114,2025-12-16 18:38,sorry for the delay
953,2025-12-16 19:13,Not a problem and thank you! Can we use that for future costumers as well?
114,2025-12-16 20:00,yes as long as they are a customer and want to pull their own data via API
935,2025-12-16 21:03,Hey ...for whatever reason these folks emailed me to tell me they've submitted everything they need to go live. Any ETA on when they'll be able to get started in prod?
114,2025-12-16 21:25,sorry we've been backlogged on giving customers prod access. feel free to loop me in. we can likely get it done first week of Jan
935,2025-12-16 21:27,Cool. I'll add you in and set the expectation that we're backed up.
954,2025-12-19 16:49,"Hey team, just following up on this. Client has sent another email today, do we have any updates?"
114,2025-12-19 17:00,"Sorry team I checked all our inboxes and don't see an email from this organization or the above address, but as long as they are a customer trying to access their own Carta data via API, we can provide test access. Feel free to share the below: We are happy to provide your team with access to our < API>. Below is an invite code to register for our < Portal> and some documentation for getting started. Once you are ready to access live data in production, you can navigate to the My Apps tab in the portal and click on Actions Promote to production. Please also submit < form> including a demo video of the integration using our playground environment. Our team will then set up your production access. Please use the support channels noted below for any questions you might encounter during the integration process. *Invite Code*: 4AC2B184-48845819 *Developer resources*: • < Docs> • < started guide> < collection> • < page> and support channels ◦ <mailto:api-support@carta.com|api-support@carta.com> for any general questions ◦ < ticket form> for any technical issues ◦ < feature request form> for product requests"
93,2025-12-19 17:00,"Annette, can you take over the comms here from the Support team please?"
114,2025-12-19 17:03,Sure or please loop my email in directly
954,2025-12-19 17:08,Thanks Annette! I've forward it to <mailto:annette.faynburd@carta.com|annette.faynburd@carta.com>
616,2025-12-30 16:59,"Hi! Not sure if this is the right channel to ask, but can someone point me to where I can find the usage stats for Chronograph on the captable and/or investor API endpoints that were built for them last year? Tried to look around in Metabase but didn't find anything"
114,2025-12-30 18:06,Hi! Sorry about that we had an existing MB chart looks like it got wiped - just reran < query> showing # of funds they pulled data for per month. Looks like no traffic since October
616,2025-12-30 18:08,"Perfect, thanks Annette! Do you have the same on the # of captables? I imagine that's quite low as well but curious if we had any traffic in the ~12 months since it was launched"
616,2025-12-30 18:10,I switched a couple of the filters < but let me know if this is right!
114,2025-12-30 18:12,yep exactly! I did the same and added the chart <
114,2025-12-30 18:12,I'm not sure what caused the big June - July jump looks like they may have onboarded more firms then
616,2025-12-30 18:22,"hmm yeah, i can't drill down further to figure out whether it was a couple of funds with larger portfolios that drove the jump or a lot of funds. either way, thanks!"
267,2025-12-31 18:01,Hey Team - Alexander Towery from < has reached out to support regarding their open ticket with the API team (APIS-454). They haven't heard back and want to escalate the situation in hope of getting a response. Is there someone on the team I can loop in and assist the client further today?
114,2026-01-02 19:21,"Hi based on his question below they should be following < guide process> to connect their HRIS to Carta vs referencing our APIs. I will respond with the same in the support ticket. Thank you for following up! We are attempting to use the < documentation> to connect our HRIS to Carta and allow new hires to flow from our HRIS into Carta, as well as information updates to employees, including terminations. When reviewing the documentation above, it does not seem that the API supports Stakeholders being created or updated."
267,2026-01-05 15:40,"Thank you, Annette. I'll follow up with them as well. Thank you for your help."
955,2026-01-05 22:04,"Hi team, customer wants API access as they are building internal tools for the DVx Venutres company. The partner waitlist says that we are no longer accepting submissions. What is the best course of action in this case? Thank you in advance! Case link: < Panorama: <"
93,2026-01-05 22:05,"Hi Delaney, that's the most accurate statement on the waitlist."
955,2026-01-05 22:12,"I understand, is there a phone number or email that we can share with him so that he can get in contact with the right team?"
956,2026-01-06 17:04,customer clarified what they want to do. Just to confirm in my email response back to them that this is something that is not possible to do at this time.
114,2026-01-06 17:27,"that's correct, we do not have the APIs they're looking for to create or update stakeholders"
956,2026-01-06 17:36,Thank you!
957,2026-01-08 15:33,"Hi Team, the admin of < reached out asking for an expected timeline to get their developer app approved, they submitted the app and filled out the form around three weeks ago on the 18th of December. (APIS-455 Production Access Request - PostHog) Can someone assist? do we have an expected timeline for this? case <"
850,2026-01-08 16:12,"Hi team, would we be able to provide this API connection?"
114,2026-01-08 16:14,Hi just confirming they are FA customers?
850,2026-01-08 16:16,yes they are
114,2026-01-08 16:42,"Ok great in that case, yes. Can you please loop me in via <mailto:developers@carta.com|developers@carta.com>?"
93,2026-01-08 17:20,"James, can you confirm who is the customer? I am seeing 2 entities here in the email What is the relationship between those entities?"
850,2026-01-08 17:40,Yes I can loop you in and the entity is Valyrian I LP
93,2026-01-08 17:41,Who/what is Co Capital Management?
93,2026-01-08 17:41,It's not clear what the relationship is
93,2026-01-08 17:42,Are they also a customer?
850,2026-01-08 17:42,im not sure they recently requested to be added as a user on the entity as you can see in the thread
93,2026-01-08 17:43,"James, you're in the best position to ask - so before you respond substantively or loop in Annette, can you ask them to clarify the relationship and what they want to build?"
539,2026-01-08 18:07,Hey team! I received the attached email from Tiger Global. Is this something we can do? cc
850,2026-01-08 22:56,This was the clients response
93,2026-01-08 23:02,Thank you. Let us know when they elaborate.
850,2026-01-09 14:33,This was the other response
93,2026-01-09 17:23,Can you ask directly what the relationship between the 2 entities is?
539,2026-01-09 19:48,Client provided more info here. Not sure if this helps:
850,2026-01-09 21:20,It seems the two entities have a partnership together
93,2026-01-09 21:39,"Ask for details. ""Seems"" is not sufficient."
114,2026-01-11 18:16,Hi thanks for checking! This should be doable via a combination of APIs. I will need to validate a few things and can do so Monday and get back to you.
539,2026-01-11 20:19,awesome thank you!
850,2026-01-12 14:51,"Understood, here is the response"
539,2026-01-12 17:02,Hey would it be helpful to have you on the client call tomorrow? I'm not really sure what's needed for API integrations
539,2026-01-13 15:18,Hey just wanted to follow up since I have a call with the client today at 1pm est. Thanks!
114,2026-01-13 16:03,Sorry I missed the above! Let me test this morning and get back to you
957,2026-01-13 16:07,"Hey Team, Can you guys assist? The admin reached out again, asking for an update"
114,2026-01-13 16:11,Ok I enabled the right scopes for them to get this new data. The next thing they need to do is < these instructions> to add < API app> to the Crescent fund account. Once that's done they can start making calls via the Portfolio API endpoints Chris referenced
539,2026-01-13 16:35,"Thanks Annette! I just forwarded this to the client. If they still want a call to discuss this, would you be able to join or should I just pass along their questions/comments?"
114,2026-01-13 16:56,sure I can join
539,2026-01-13 17:03,Thanks! Just added you
114,2026-01-13 17:05,Sorry missed the timing - I cannot make that time but happy to review any questions as a follow up
539,2026-01-13 17:08,"no problem, I will revert back with any questions!"
715,2026-01-14 19:43,"Hi team, Martin (General Counsel) from < is asking for an invite to our Carta API. Is this something we can provide?"
114,2026-01-14 19:58,Hi Brett! Just confirming they want access to their own data only?
114,2026-01-14 19:58,any follow ups?
715,2026-01-14 19:58,"I am not sure, they just requested access. Is there a checklist of questions I should be asking them?"
114,2026-01-14 20:46,• Are they a Carta cap table customer? • Is this for pulling their own Carta data for internal use only?
539,2026-01-14 22:24,They followed up with the below two emails:
114,2026-01-15 15:49,Ok I approved the above app they can test with live data now
93,2026-01-15 17:03,And can you please include a summary of their business (so we can evaluate competitiveness)?
93,2026-01-15 17:29,"Fernanda, think the submission form says we're not taking new applications necessarily. And would ask them to contact the API team directly vs. going through you in any event - the contact information is provided there already. So close the ticket on your side."
715,2026-01-15 17:49,"Yes, ThriveCoin is Thrive Protocol. Also, quick context on what we’re building -- the Thrive Power List is a startup discovery and ranking platform that helps strong founders get more inbound from investors by generating a privacy-preserving “Power Score.” We’d like to let startups opt in to connect their Carta account so we can verify investor quality, total capital raised, and inferred stage, which materially improves their visibility with investors on Thrive. We’re not pulling financial data (we already handle that via Plaid), and we don’t expose raw cap table info — we only use derived signals, secured via zk-style proofs. This is the next iteration of Thrive’s business, and we’d love access to the relevant Carta API endpoints to make this work. Happy to jump on a call to discuss further."
93,2026-01-15 18:00,"Oh, that's a no, thank you."
93,2026-01-15 18:01,We don't provide API for third party applications.
715,2026-01-15 18:14,Got it will let them know thank you!
539,2026-01-16 00:04,thank you!
539,2026-01-16 15:22,Hey could you add Chris' email:
114,2026-01-16 16:31,unfortunately we don't have the ability to add multiple users per developer app. It's currently owned by <mailto:rreddy@tigerglobal.com|rreddy@tigerglobal.com>. Chris would have to create a separate app for the new one to be associated with his email
114,2026-01-16 16:32,I see Chris already has an existing account with a test app so I can enable that for the scopes he requested...
114,2026-01-16 16:35,Looks like his test app already has those scopes. If he wants to access them in production I advise he use the existing production app from rreddy since we try to avoid having the same customer create multiple production applications with the same exact API access. it's additional overhead for us
539,2026-01-16 16:40,thanks for the context! i will let Chris know and revert back if he has any comments/questions
427,2026-01-19 19:10,Hi team! We have a UK based FA client who is interested in retrieving the following data via API: • track investor subscription progress • track capital call status • partner allocations • capital accounts Going to try to nudge them to use Carta directly instead. But preparing to handle objections on this - do we typically offer the API to FA clients?
114,2026-01-19 19:20,hi yes feel free to loop me in they could use APIs to pull most of this data from our data warehouse. We don't have individual capital calls with corresponding status (yet) but the other categories are available.
427,2026-01-19 20:39,Thanks! Here's some more context: I'll loop you into the thread < Do we have API docs we can view/share with them?
86,2026-01-20 18:45,"Hey team - I'm in touch with Brian from Fondo and it sounds like they've done all the development work on their side and are finally ready for the API keys. I haven't been involved in this to date, but just wanted to note the request as I'm working on something else with them. We have a Slack channel with them in case it's easier to introduce someone there. cc"
93,2026-01-20 19:12,"Ryan as part of moving forward, this will be good to completely remove them and their shared emails (and block those domains from being added in the future to the admin lists)."
729,2026-01-20 19:25,^ Yes - that is what prompted them to do the API integration! Excited to get them onboarded!
729,2026-01-20 19:27,Hi Did you get the requested form (< here>) from fondo yet to provide them public api key?
114,2026-01-20 20:42,"Hi yes I shared with via DM as well, the last piece is them filling out our ZIP intake forms which were sent a while ago to Brian Simmons on their team"
86,2026-01-20 20:46,I'm in touch with Brian Simmons. We're working on redirecting the email to someone from his team to fill out the ZIP forms
729,2026-01-20 21:30,"oops, thank you! y'all are on it!"
13,2026-01-21 15:48,"Hi team, Maxine Ow (CFO) from < Start The Company > is asking for an invite to our Carta API for her engineers. Is this something we can provide? The would like to pull their own Fund info"
114,2026-01-21 17:09,Hi just confirming are they a FA customer?
13,2026-01-21 17:11,Hey yes they are
93,2026-01-21 17:36,"Ali, can you give us context *what* they buy from us? What's the overall contract size?"
93,2026-01-21 17:36,Please also provide the URL for their fund and operations.
13,2026-01-21 17:49,"Hey Natasa, new cfo comes from a16z. Current ARR is USD 66,520.00, but I think we want to build this relationship since she wants to start bringing new biz to Carta (i.e. Tax)"
93,2026-01-21 17:56,"What do they buy, specifically? I am not seeing any internet footprint from them?"
13,2026-01-21 18:01,"The purchased Fund Admin from us, met the new CFO last week and now we have a meeting to try and sell them Tax"
13,2026-01-21 18:01,so footprint will start growing as she ramps up
93,2026-01-21 18:10,How long have they been clients? Trying to understand what data they want to export from Carta via API to understand
13,2026-01-21 18:13,"THey have been a client since 2022. We havent had much contact with them until the new cfo joined. Also looks like they are bringing on a new fund. When I spoke with her, it sounded like mainly she wants to be able to track investment metrics outside of the portal"
102,2026-01-22 02:34,big PI customer that can probably use DWH
13,2026-01-22 16:57,Hey any luck getting them access? We have a call with them to sell them on tax so hoping we have good news for them. They followed back up with the engineers info to get him access
114,2026-01-22 17:09,sorry another question - what data are they looking for? we might push them toward our data warehouse instead of API as that's where we're investing more resources
13,2026-01-22 17:16,it sounded like mainly she wants to be able to track investment metrics outside of the portal? How would warehousing fit into this
114,2026-01-22 17:21,"investment metrics meaning performance like deal IRR, MOIC, etc or financial KPIs that they are collecting?"
13,2026-01-22 18:04,"correct! but I think also unrealized gain, etc. I have a call with them today at 4:30 if you want to join to clarify the need"
114,2026-01-22 18:08,"ok thanks we have that data, feel free to share < data dictionary> with them which includes everything that's available. I can't make the call but if this meet their needs we can set up a service account for them which essentially acts like an API for pulling the data"
957,2026-01-22 18:18,"Hey Thank you. I let the client know everything you said and requested that they contact the API team directly; however, the admin opened the case again, saying the team is being unresponsive and they have been waiting for two months to get access to the system. They said they already have access to the playground api and they build a Carta developer app and requested production access on the 18th of Dec. The client is really upset, so I just wanted to check if the team can try assisting in any way?"
13,2026-01-22 18:21,Thanks Annette - Canwe set up the service account? What info do you need on their end to get them access? the lead engineer on their end is William Xu <mailto:william@opencoreventures.com|william@opencoreventures.com>
93,2026-01-22 18:24,"Fernanda, they genuinely know where to go and you can continue to redirect them to the team. This is not the kind of ticket your team solves or addresses, which is the truth."
93,2026-01-22 18:24,"Camila, can you work with the team to develop some standard/template comms for these types of tickets that Annette can review/approve? Want to get you all out of this."
114,2026-01-22 18:30,Sorry I'm reviewing now!
957,2026-01-22 18:58,"Thank you guys, I appreciate it."
114,2026-01-22 20:13,"reviewing this customer's test environment demo, they built a stock options calculator to show their employees, < video here>. Just wanted to check if you have any concerns around this? Their access will be constrained to only pull their own corp's data since they are using our client credentials authentication method rather than end user auth. cc"
93,2026-01-22 20:46,Do they need it to use for their HR team or to also show their employees? Also wondering if they have HRIS enabled on Carta?
93,2026-01-22 20:47,"Also, would like to understand what package of Carta they are buying from us? If they are on the biggest/most feature rich package, great, but if not, think we should consider whether to make API available at lower packages at zero cost"
93,2026-01-22 20:47,Tagging in for a (re)view of the demo as well.
539,2026-01-23 14:26,Hey are you able to help with < Not sure if you have access to cworld so attaching screenshots as well!
539,2026-01-23 14:27,They also asked us to prioritize this
114,2026-01-23 14:44,"Hi I checked the documents endpoint yesterday and didn't see any documents in their Carta account hence why the API is not returning anything. For their request on all scopes, we cannot do that as the APIs are segmented by organization type. They should primarily be using the Investor API which intended for VC firms, and they can get all their certificates via the < Securities API endpoint>"
114,2026-01-23 14:47,Actually for the documents one let us investigate it does seem there's a gap
539,2026-01-23 15:10,sounds good thanks!
539,2026-01-23 15:10,I will respond to the client after you investigate
632,2026-01-23 15:55,"Hi team, would an LLC on Carta Core be able to sync up their proprietary employee portal with this API? <"
114,2026-01-23 15:57,"Hi Brandon, they'd need to use our < Interests API>"
632,2026-01-23 15:59,"Hi Annette, this is great thank you! For context I spoke with this customer about a year ago and showed them the LLC platform and they reached back out seeing if there were any updates. We are thinking of putting them on Carta Core if it will be a better long-term fit. I'm really unfamiliar with how to answer their API questions around this, is there anyone that would be willing to join a call briefly to help explain how this works?"
632,2026-01-23 17:23,"Also if they decide LLC platform is a better fit, would they be using the same LLC Interest API?"
114,2026-01-23 17:40,"hi yes feel free to loop me in. For LLC it'd be the above interests API, whereas if they go to Core they'd use our standard Issuer API. Both would allow them to pull stakeholder holdings from Carta"
632,2026-01-23 17:43,Thank you so much ! I'll let them know and keep you updated. Waiting to schedule the call with them.
13,2026-01-26 15:31,Hey flagging here as the client followed up on this
114,2026-01-26 16:06,"thanks for checking in, we will work on it. The setup process will take 1-2 weeks as we have to manually provision their account I'll follow up here once done"
13,2026-01-26 16:07,thanks Annette - anything that the client needs to do on their end? or anyone I should loop onto the thread for any follow ups needed?
114,2026-01-26 16:08,No all we need is the firm ID and an email to connect to the account to so thanks for that. You can loop me in and I'll respond there when it's setup
539,2026-01-26 16:30,"Hey just wanted to follow up since the client is following up, Thanks!"
114,2026-01-26 16:39,Sorry checking!
539,2026-01-26 22:26,Hey anything I can share with the client?
114,2026-01-27 02:21,I confirmed the documents API we currently have is for institutional portfolios rather than investment firms and maps to the < tab> for their account instead of the investment specific documents. So unfortunately this is not something we can support immediately
539,2026-01-27 14:21,"thanks ! just so I know how to respond to the client, there's nothing we can do in the interim to help this client?"
114,2026-01-27 15:10,that's right
958,2026-01-27 16:59,"Hey team, Axel from < Digital> chatted in yesterday saying that he 'wants to be able to access Carta information through APIs without having to actually login through my browser. I want to create specialized agents that have access to read and/or write information in my Carta account and save time when I need to find that information myself.' Commenting here for next steps and/or guidance to help with his request. Thank you!"
539,2026-01-27 17:25,is this possible?
114,2026-01-27 20:00,can you post the attachment he's referencing? ultimately we can only enable the investor and portfolio APIs as others are not meant for investment firm organizations. but I can turn those on by EOD
959,2026-01-27 20:52,"Hey team! I am working with an individual associated with an investment firm, < HQ>, and they are currently trying to figure out the API Access process. I found this < but I am not sure if I should direct them to this. I do see they have an API access option where they can add their app ID, but wanted to make sure I am guiding them to the right resources here and if there are any additional resources I can share with them. She stated, ""We're onboarding Foresight Data, a data aggregator that pulls fund activity and investment data from multiple sources, including Carta, and we've noticed some fields coming through incomplete or missing. We're trying to better understand the API setup on Carta's side to help troubleshoot. We're also onboarding Affinity, a CRM tool for deal flow, and are seeing opportunities for enhancement if it were able to connect to Carta. Additionally, we're building some internal tools and would like to query Carta. Any documentation or guidance your API team can provide on available endpoints, field mappings, and known limitations would be very useful as we work through these integrations."""
93,2026-01-27 20:55,"Hi Kaylee, you should probably not be working with this person - in other words, this request is outside of your team's domain. You can and should include a copy of the full comms with the individual thus far for this team's visibility, but my 2 cents are that you should just say ""please connect through that site"" and just close the ticket on your end."
93,2026-01-27 20:55,"Hi Madison, you should probably not be working with this person - in other words, this request is outside of your team's domain. You can and should include a copy of the full comms with the individual thus far for this team's visibility, but my 2 cents are that you should just say ""please connect through that site"" and just close the ticket on your end."
93,2026-01-27 20:55,This is the <
93,2026-01-27 20:56,Tagging in for routing/alignment of these tickets in general if you can work with Annette on standardizing the process. Please also see the next message from Kayelee on a similar topic.
539,2026-01-27 21:00,"attachments didn't come through lol, i just asked the client!"
539,2026-01-27 22:23,"client replied with this, does this add clarity?"
327,2026-01-27 22:32,Thanks for the tag. let me know what works for you regarding these api requests and I can work on the training for our support team
959,2026-01-28 00:56,"What I mentioned above is pretty much the full communication with this individual about their API questions. Other than that, I was helping them with other things."
114,2026-01-28 03:42,Thanks would be great to chat through this next week if you're available
114,2026-01-28 03:42,In the meantime Madison assuming this is a corp customer feel free to loop in our team via <mailto:developers@carta.com|developers@carta.com> and we can share access
114,2026-01-28 03:45,"Hi a few things • Assuming they are an FA customer? • For the Foresight Data discrepancies I recommend they channel these requests through Foresight who has an API partnership with us • We don't have an integration with Affinity to pull Carta data out, but could help import their Affinity data into Carta if that's of interest • Direct data querying - They can integrate with our data warehouse if interested, < all the tables and fields available>"
539,2026-01-28 14:52,Hey just wanted to follow up because I have a call with the client in an hour. Thanks!
539,2026-01-28 15:55,Also one more thing the client asked about FTB dumps in the documents page if you've heard of that?
114,2026-01-28 17:04,sorry for being late here!
114,2026-01-28 17:07,"I will update both of their apps to have the same scopes that are relevant for Investment Firms - our Investor and Portfolio APIs. All the other endpoints (like Issuer) are built for corporations so they cannot use them. For his ask about adding access to all the accounts on the email, we do not support team developer accounts at the moment so they will have to share credentials internally or have the new users register for separate developer accounts which they can use in the playground environment."
327,2026-01-28 17:48,Sent an invite for Monday!
114,2026-01-28 17:52,I haven't heard of FTB dumps might be worth checking with
114,2026-01-28 17:54,Also I checked and both their production apps already have the scopes we could possible enable for them: • Investor API • Portfolio API Limitations • We don't support automated document extracts for investment firms • We don't support the FMV endpoint for investment firms
959,2026-01-28 21:53,"Thank you for some further information. When you say we could help import their Affinity data into Carta, what do you mean by that and what would that process look like? I want to make sure I go back to them with as many details as possible."
958,2026-01-29 18:30,"thank you so much for getting back to me about this, sorry for the delay, I just sent that out!"
729,2026-01-29 20:25,Did you get the ZIP forms filled out yet? Once ZIP forms are filed - is that the last step before they get the public API key(s)? TY!
605,2026-01-29 21:25,Hey could you clarify the part about importing Affinity data into Carta?
114,2026-01-29 21:33,we're waiting on them to respond
729,2026-01-29 21:33,ok thank you!!!
335,2026-01-30 01:57,"Hi team, I am working with < Capital>, they are a fund forecasting client only. They would like an API key to connect to the Fund Forecasting data. Can someone help me get that for them. Thank you"
96,2026-01-30 02:16,are they using Fund forecastinf for: • KPI manager • Forecasting and modeling • or both?
114,2026-01-30 02:22,looks like they are not an FA customer in which case we cannot support them on this
335,2026-01-30 14:49,they're looking for forecasting/modeling at this point
96,2026-01-30 14:49,ok and can help with the fund forecasting api key
96,2026-01-30 14:50,Here are the docs we can also ssend them <
960,2026-01-30 14:53,Hi ! I’m happy to create a request in . We’ll just need an email address to associate with the API key. Could you let me know which Bullpen email we should use? Thanks!
60,2026-01-30 20:39,"Hi can you connect them to and I ? We can answer their questions, thank you!"
959,2026-01-30 20:41,Thank you so much! Should I just loop you guys in via email?
857,2026-02-03 23:14,hi I had another client (< Capital Partners>) interested in an integration with Addepar. My client said he would reach out to them as well. Has there been any movement here?
114,2026-02-04 01:33,Hi unfortunately not it's been crickets from them
857,2026-02-04 14:40,"got it, my client scheduled a call with us for tomorrow to discuss Data Warehouse/Tear sheets, so maybe we can quickly touch on this too - he said he was very willing to bug them about it"
114,2026-02-04 14:40,sounds good!
884,2026-02-04 14:55,"Hi Team, Do we have any material/onepager on what is available through our API and costs associated?"
114,2026-02-04 15:37,Hi we direct FA customers to our < docs site>. No cost associated. We also have < data available in our warehouse> which they can also connect to via API.
93,2026-02-04 17:46,"John, flagging that this is for FA customers (not PI or LP Analytics etc.) - it functions as an upsell for FA clients."
884,2026-02-04 17:53,in this case it is for our oCFO partner Nakama. cc
93,2026-02-04 17:55,"We don't provide them access. Our mutual clients who are funds need to buy FA from us in order to be considered for API, but it's treated as an add on/benefit for them."
884,2026-02-04 18:03,got it and would Nakama qualify under partner API access?
93,2026-02-04 18:07,Who is Nakama? What do they buy?
93,2026-02-04 18:07,"You gotta contextualize this, bud."
961,2026-02-04 18:07,Nakama is an outsourced CFO ran by ex-Cartan Andrew Brown with around 50 clients with us
93,2026-02-04 18:08,"No. They alone do not qualify. *Nakama is not an FA client themselves.* The clients they have in common with us, who buy FA, those clients may be considered for API access for their own data (and if those clients wanted to give Nakama access, up to them). Nakama is a third party. Not currently ini scope for API partnership themselves."
93,2026-02-04 18:09,We are focusing on *Carta FA clients.*
884,2026-02-04 18:38,Thanks for clarifying
461,2026-02-10 14:38,"Hi team, customer has contacted us to see if there is any updates on < request cc:"
114,2026-02-10 15:08,Hi just responded!
461,2026-02-10 15:09,Thank you so much!
857,2026-02-12 15:22,hi team - can I connect someone with Ray to discuss API connectivity for Carta & Glean? CC:
114,2026-02-12 15:32,Hi just confirming they are on FA?
857,2026-02-12 15:48,confirmed!
