u,t,m
1024,2025-03-21 22:49,"*Documents - 3/21* *Metrics*: • < Documents Linked defined as ML extracted documents that are being used elsewhere on the app. *What was released / decided / completed this week?* • Finalized Q2 Roadmap • Presented at ST • We had re-run uncategorized documents from Box through ML for 6 firms to identify missing investment docs for 2024 audit. Unfortunately, this did not find any docs missing for audit. On a positive note, feedback from the investments team was that the doc extraction looks like a great foundation for GP self-service of booking new investments. Our next step for this is sending attachments from CWorld to ML to see if we can uncover missing investment docs. This work is slightly delayed because of… • …complexities around tax sensitive documents. It was uncovered this week that tax is using CWorld to receive documents from clients. The Documents page had been ingesting these. However, documents used in generating tax returns, by law, are only to be viewed by tax preparers rather than all Carta staff. *What are your goals to accomplish by the end of next week?* • Present at RD Review for status of Documents page. • Get documents page (minus CWorld attachments) live for clients. • Finalize solution for how to handle tax sensitive documents that come through CWorld."
848,2025-03-21 22:54,*ERP Core:* *FPI - KYC Risk* (Week of 3/17) *Metrics:* • < KYC-as-a-service customers (no change from last week) • < (451/2156) active LPs KYCd for funds with KYC/AML enabled that went live in Feb 2025 • < (+0.2%) active LPs KYCd for funds with KYC/AML enabled • < (63/105) active FA entities KYC approved that went live in Feb 2025 • < active FA entities KYC approved (no change from last week) *What was released/ decided/ completed this week?* • Released: ◦ Finalize review feature • Decided: ◦ Sam + BPO team working on pulling the offline KYC evaluations data for backfill ◦ AU jurisdiction added to KYC roadmap • Completed: ◦ Bugs resolved for Unified KYC form - Lux ◦ Populate all KYC form fields in the evaluation PDF ◦ Company config schema for Unified KYC form - SG ◦ Individual config schema for Unified KYC form - SG *Goals this week:* • Release Unified KYC form - Lux • Complete Unified KYC form integration into Create Manual Evaluation tool • Complete Unified KYC form integration into Entity onboarding/Existing entities KYC task • Complete dev on Unified KYC form - SG *Docs:* • < KYC data collection requirements> • < Automated KYC for Tender Offers> (WIP) • < analysis of LP countries and Alloy workflows> (WIP) • < one-pager> (WIP)
114,2025-03-22 02:08,"*Data Ecosystem* *Metrics* • < Explorer: 4 WAU> ◦ 4 firms with repeat sessions from prior weeks ◦ 12.5% of firms with access • < Ecosystem Dashboard> ◦ Unique LP docs retrieved in March: 9,002 ◦ Unique investment firms accessed in March: 20 ◦ Unique portfolios accessed in March: 7,194 *What was released / decided / completed this week?* • LLM summaries POC: ◦ Created LLMSummaryPromptResolver service ◦ Created a view to retrieve data insight summaries from service • Synced and created plan for < views data pipeline work> • < pipeline for Metabase pipeline work> • < Fund-asset/investment deal IRR to Snowflake ingestion> • < Data_warehouse module materialized views> • < bug> for TVPI data missing for Q3 '24 • < bug> for missing dry powder legal fee values • Met with PI team who enabled us to pull financing history for paper companies • Enabled fund-investment deal IRR data in Snowflake • Presented Data Explorer to Strategic AM team • Feedback call with Imaginary Ventures • Q2 roadmaps • RD Review update *What are your goals to accomplish by the end of next week?* • Gather requirements for Form ADV data • Finalize data explorer 1pager • Discuss data warehouse with High Circle • API auth model discussions with Remote Equity, Pilot • Draft expanding Dora customer cohort selection strategy • Add new valuation and IRR data to Dora • Understand effort timing to use cap table materialized views for Dora"
794,2025-03-24 16:05,"*ERP Core: FPI - Money Movement Banking* (Week of 3/17) *Metrics*: • < of VC firms (367 of 2,115 firms) has been enabled with Automated Money Movement (AMM) ◦ < of the VC firms we have enabled for AMM (184 firms) have utilized the solution • < of expenses (106 of 503 workflow expenses) were processed through AMM • < of management fee transfers (8 of 50 workflow transactions) were processed through AMM this week *What was released / decided / completed this week?* • Released the Edit Capital Call Notice Wire Instruction feature as part of the FA wire accounts migration Phase 2 • Enhanced AMM for Contributions to automatically process contributions received via ACH, eliminating the need for manual intervention • Presented FPI Payments’ deliverables in Q1 2025 for AMM contribution scalability in ST (*< • Secured leadership agreement to proceed with the AMM default opt-in strategy (*< and establish AMM for Contributions as the standard solution for Capital Calls for new entities. • Finalized and submitted FPI Payments Q2 2025 detailed product roadmap *What are your goals to accomplish by the end of next week?* • Connect with the FA staff of ~290 firms with incorrect or incomplete wire account information to obtain complete details for the wire account migration • Validate ~3,000 LP wire accounts for Foresite and upload them to the Payments DB • Review the proposed AMM for Distributions payment exceptions process with the FA Treasury team • Draft the AMM enablement materials for the FA Account Executives enablement session, scheduling for Apr 9th • Collaborate with the PMM team to prepare the announcement email for the AMM auto-enablement rollout to ~140 clients *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < default opt-in strategy> • < Payments 2025 product roadmap> • < FPI Payments Q1 2025 deliverables>"
12,2025-03-24 16:10,Nice work on 2 releases last week: Edit notice & Incoming ACH!
12,2025-03-24 16:11,: Let's keep monitoring this metric. I am surprised this number is little on lower side from all time 31% few weeks ago: • < of expenses (106 of 503 workflow expenses) were processed through AMM
794,2025-03-24 16:17,"Yes, the weekly metrics fluctuate quite a lot from week to week without any obvious underlying causes. However, the monthly utilization trend remains consistently upward, currently at 25.4%."
226,2025-03-24 23:53,"*Private Equity / Segments* *Metrics:* < star metrics>; < MAU Product Area MAU> *What was released / decided / completed last week?* • *Indirect Ownership (Local to LLC*): Release date pushed to April 30th due to medical leave WJ / Warren portco WFs. • *Flow-through accounting:* < 1> for equity pick-ups released in Sandbox for FA strategic customer Third Prime. • *Public Cap Table API:* the interests API is released to prod, customer invite code and API docs sent • *ESR Productization:* the bulk edit holder UI was released to staff users (< release note coming soon • *Waterfall Adoption Experiments: T*ested Librechat’s ability to take OAs and Excel Waterfalls and output breakpoint tables + lists of questions for customer clarification (a pre-requisite for our journey toward faster waterfall onboardings!) We also defined scope for a new status feature to designate whether a WF is in customer-verification or formally signed off. *What are your goals to accomplish by the end of this week?* • *Advanced entity types:* Document investment structures dependent features that will rely upon entity entity relationships. • *Public Cap Table API:* followup with Stakeholder API • *ESR Productization:* release manual ordering of custom fields • *Fund Waterfall:* Complete the non-staff page for Beta customers during rollout. We’ll also finish the Healthpoint model as part of Beta rollout. • *Waterfall Adoption Experiments:* Extend LLM experiment to take a breakpoint table and compare to or generate a Canoe model. Ship Waterfall testing status feature to Production. • *Internationalization:* Complete the SWW and Problem Scoping documents that will define our Q2 goals for bringing the LLC platform to our EU/UK market. • *GP Entity* ◦ Analysis of number of firms with Deal by Deal carry, the main disqualifying factor ◦ Technical approach for the GP member experience *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • < Adoption Experiment Proposals> • < Entities Sequencing Strategy Draft>"
30,2025-03-25 03:52,"*LP Experience Team (Formations, Closings, LP and more) Update* (Week of 3/17) *Metrics*: • Formations: < of Entities Formed> | Closings: < of LPs Using Closings>) | LP Experience: < / Support Tickets> *What was released / decided / completed in the last week?* • *Released* ◦ Resolved 7 on-call tickets; (12 created; 9 in backlog*;* < ◦ < K-1 Access>: GPs can now share K-1s without requiring LPs to login to access them (!) • *Decided:* ◦ Custom Closings is _beta-release_ ready! We're working to _go live_ with 2 clients (Align Ventures & Overlay Capital) by the end of this week / early next! • *Completed:* ◦ < reactions to Carta's New Standard of Closings >(5 min video!) ▪︎ We put together this video of some recent client calls as we celebrated our BIG product releases to close out Q1 ▪︎ For the Andrew Brown fans out there, < what he / Nakama had to say>! (pw: Brown) ◦ Code complete for new GP ability to view & edit LP's in-progress Investor Questionnaire - *releasing this week!* ◦ Code complete for *AMM in Closings* - *FOPs testing and targeting a release by 3/31!* ◦ Dev Ready for new ""< Ended Commitment Amount options>"" in Closings - targeting April 7 release ◦ Prep meeting for LP Passport discovery project in Q2 *What are your goals to accomplish by the end of next week?* • *Custom Closings:* ◦ Pitch Custom Closings at a conference for all partners at 3 law firms (Goodwin, Gunderson, and Foley/Lardner) in partnership with our BD team ◦ Enable 2 clients to ""go-live"" with their Custom Closings product this week/next • *< in Closings>* ◦ _Step 1 of 4: GP ability to view & edit LP's in-progress IQ_ - release this week! ◦ _Step 2 of 4: GP and LP ability to add multiple collaborators_ - Finalize design direction, begin scoping, take to R&D review April 3 • Closings Upgrades: ◦ Release AMM in Closings with FOPs ◦ Build GP facing side of new < commitment amount options> in Closings *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < Roadmap> • < New Standard Closings: Part 3 Multiplayer> | < flow diagram> • Playbook to scale Custom Closings implementations beyond R&D • Prepping kick-off for Q2 LP Passport discovery project () • Prepping Q2 Fund of Fund Data Extraction MVP Spike"
945,2025-03-25 04:36,This data from says it all: <
945,2025-03-25 04:36,74% of K1s opened using the new feature!!!!
1275,2025-03-25 16:04,"*Fund Tax week of 3.17* *Tax Season Metrics* • Delivery: 749 returns delivered to GPs (29% of all returns) - < • K-1 Distribution: 374 returns have had K-1s shared (2,386 K-1s accessed out of 15,669 delivered to GPs - 15.2% access rate) • Product: 2024 LP Tax Data confirmation rate 47.2% - < *Decided / Completed / Released* • *Tax Dashboard v3 Improvements*: Completed code for all planned enhancements including post-signing approve/share/file dates, follow-up view for individual K-1 share status/dates, and upgraded marketing upsell page; testing in progress this week • *OneSource Mapping Updates*: Completed 6 high priority mapping updates to improve delivery team efficiency; refined all high and medium priority mapping updates • *< Roadmap Alignment>*: Finalized priorities including Tax G/L milestones and improvements to Stage 1 Tax data collection/inventory flow to better reflect Delivery process and necessary data points *Goals for This Week* • Finish testing and enable Tax Dashboard v3 improvements • Finalize complete list of refined OneSource mapping updates to be prioritized across upcoming sprints • Finalize SWW for Stage 1 Tax data collection/inventory flow improvements for Q2 • Continue refining Tax G/L milestones and Q2/Q3 plan - < document>"
1172,2025-03-28 21:31,"*DO Core* *Metrics*: 65% of workflows resolved within SLO MTD (< • Follows existing pattern where %s start in the 50s at BOM -- 70s by EOM *What was released / decided / completed this week?* • Completed: ◦ QA testing of GP reassignment uncovered some undesired app behavior; we will fix these first before shipping to prod ◦ Product Design working group aligned on designs for GPX UI/UX, but need further confirmation from broader Design org and Ulrik (OOO) ◦ Created enablement materials for GP reassignment staff tool • Decided: ◦ We will NOT ship a new ProductCode for 2nd party FA yet. Additional discovery work needed later in H2 (< *What are your goals to accomplish by the end of next week?* • Finalize PRD Lite for UI/UX Quick Wins • Ship staff tool for GP reassignment"
114,2025-03-28 23:06,"*Data Ecosystem* *Metrics* • < Explorer (Dora)> ◦ 6 WAU ◦ 18 MAU (27.8% monthly retention) • < Ecosystem> ◦ Unique LP docs retrieved in March: 14,835 ◦ Unique investment firms accessed in March: 21 ◦ Unique portfolios accessed in March: 8,362 *What was released / decided / completed this week?* • LLM summaries ◦ Added evaluation and review prompt to the LLMSummaryConfig model ◦ Integrated LLM summaries into existing frontend design • Customers ◦ Demo sessions with High Circle Rosemoor Capital ◦ Enabled access for LikeOak Ventures ahead of their AGM ◦ Released a Dora waitlist teaser in the fund performance report - 15 sign ups so far ◦ Finalized Dora 1pager for Legal review • Data pipelines ◦ Materialized views for aggregate investments, partner data, deal IRR ◦ Fund-level deal IRR added to new firm performance dashboard ◦ Aggregate investments event history data added to metabase • API ◦ Fixed broken playground environment deployments ◦ Call with Rippling 24-M to debug missing stakeholder equity ◦ Fragmented portfolio investigation for 645 Ventures via Foresight Data *What are your goals to accomplish by the end of next week?* • Investigate using equity transaction ledger for cap table data • Demos and requirements gathering with Greycroft, a16z • Dora customer cohort selection strategy • Add valuation and IRR data to Dora • Outreach to firms for secure data sharing"
1637,2025-03-28 23:17,03/28 Weekly update for Permissions and Mobile *Metrics* • # of firms who used Carry the previous week: < *What was released / decided / completed last week?* • < GTM plan> for UX Updates rollout • < round of end to end testing> for UX updates • < improvement in workflow list loading times> (Krakatoa on demo went from ~30 seconds to ~6 seconds) • < Finalized designs> for showing Fund performance metrics *What are your goals to accomplish by the end of next week?* • Complete testing and begin rolling out UX Updates • Release new version of Carry with the above fixes + clearer tap prompt for Partner info
226,2025-03-29 00:07,"*Private Equity / Segments* *Metrics:* < star metrics>; < MAU Product Area MAU> *What was released / decided / completed this week?* • Many team members attended the *FA Engineering Leads Offsite* this week! So some of our projects will be picked back up next week – (Flow-through accounting, Investor Dashboard, and Complex Partner Classes) • *Foresite* ◦ *CPCAP self-serve released Foresite CPCAP Q4 reports generated (needed manual updates):* ▪︎ FA's were able to generate CPCAP reports on-demand for the first time — eliminating manual, engineering-led workflows. Report generation was also 6x faster with improved visibility and reduced turnaround time. Delays occurred as we had to update partner groups several times — each change required engineering to modify logic, rerun scripts and then FA's to re-run reports, and iterate based on discrepancies found. This and few other infra-related snags, impacted turnaround time. Giving FAs visibility into current groupings, making group updates customer-facing, and addressing infra challenges will be our next focus to enable a fully self-serve, seamless experience ◦ Script to upload historical CPCAP and CI documents - testing in progress ◦ Discussions with DWH team to identify ways to share data at firm level (requested by client) without building net new api’s ◦ Extended coverage of validation script to include additional data points to match LP data in Carta across various funds with e-front • *Indirect Ownership (Local to LLC):* Release date updated to end-April, and Cap table API completed. • *Investor Dashboard:* WindowVirtualization added to improve performance. • *GP Entity* ◦ Aligned on new complexity criteria to test willingness to pay with Strategy PMM. Criteria buckets are funds with 1x or higher DPI, funds with lower than 1x DPI, and funds with GP entities with 10 or more members. ◦ Brought more rigor to the scoping process, articulating all complexities < ◦ Scoped QED and Boldstart, both looking good for onboarding to the tool. • *Public Cap Table API:* Decided to swarm with more engineers on this project to wrap it up / ship the first release. • *Waterfall Adoption Experiments:* Last week was < first WF experiment week>, with < to get some work into production this week>. Next WF experiment week will be April 7-11! • *Simplified Compound Interest Calculator:* Progress slowed due to capacity diversion to Warren portco WF implementations. This tradeoff was intentional to support this key PE wide rollout. This helps us achieve 4 additional waterfalls for them this week! (currently at 9 out of 22) *What are your goals to accomplish by the end of next week?* • *GP Entity:* Proof of concept that visually shows how an unrealized gain flows into the GP entity and gets allocated to members.Sales box support for the GP entity product • *Flow-through accounting:* Establish infrastructure upgrades for entity relationship data model, and identify additional candidates for POC implementation. • *Complex Partner Class:* Continue working on POC for Capital Call. Tech discovery for LP CRM changes needed to map to the new DM. • *Investor Dashboard:* Continue on BE api for fund and asset level info for issuers. (Was delayed as core eng working on this is out sick.) Load test FE changes to review performance as we replace pagination with full-screen table virtualization. FE work to use the new ink Filter component. • *Public Cap Table API:* Release Stakeholder API to our first Alpha customer! • *ESR Productization:* Release custom fields ordering for cap table views (< • *Fund Waterfall:* RD Review (pre-launch session) + handoff from Team Tigris to Team Yosemite • *Waterfall Adoption Experiments:* Our second experiment week will be week of 04.07 • *Internationalization:* Finish cleaning up Currency selection for release to production + first non-USD customer. • *HRIS:* First draft of an SWW for LLC integration to the Carta Web HRIS integration services *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • < Entities Sequencing Strategy Memo>"
794,2025-03-30 06:32,"*ERP Core: FPI - Money Movement Banking* (Week of 3/24) *Metrics*: • < of VC firms (377 of 2,112 firms) has been enabled with Automated Money Movement (AMM) ◦ < of the VC firms we have enabled for AMM (193 firms) have utilized the solution • < of expenses (579 of 2081 workflow expenses) were processed through AMM in Mar’25 — *the highest monthly record ever in both volume and %!!* • < of management fee transfers (72 of 339 workflow transactions) were processed and scheduled through AMM in Mar’25 *What was released / decided / completed this week?* • Migrated additional 479 wire accounts across 88 firms from FA DB to Payments DB; 80% of firms (1,243 out of 1,579) have been migrated to date • Reviewed the < post–go-live FA wire migration items> with the FundOps team and aligned on priorities and execution timelines • Collaborated with the Enablement team to define topics and content for the FA Account Executives’ enablement session, scheduled for April 9th • Worked with the PMM team to prepare the announcement email for the AMM auto-enablement rollout to 112 clients • Implemented Jira Virtual Service Agent to the channel *What are your goals to accomplish by the end of next week?* (Sanida will be OOO ) • Validate ~3,000 LP wire accounts for Foresite and upload them to the Payments DB • Send the AMM auto-enablement announcement email to 112 FA clients • Enhance the description of contribution transactions from AMM Contribution by including the LP name to improve the cash auto-reconciliation rate. *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < default opt-in strategy> • < Payments 2025 product roadmap> • < FA wire migration remaining items and execution plan >"
30,2025-03-30 18:40,"*LP Experience Team (Formations, Closings, LP and more) Update* (Week of 3/24) We had a reduced team with the eng offsite, but we kept the pedal to the metal to close out Q1 strong *Metrics*: • Formations: < of Entities Formed> | Closings: < of LPs Using Closings>) | LP Experience: < / Support Tickets> *What was released / decided / completed in the last week?* • *Released* ◦ Resolved 8 on-call tickets; (8 created; 9 in backlog*;* < • *Decided:* ◦ Custom Closings: ▪︎ The entire LP RD team and select Implementations ""champions"" will be focused on learning how to enable Custom Closings for new clients. ▪︎ Scaling implementations is a must to meet customer demand ◦ GP ability to view edit LP's in-progress will soft release _on Monday_ to select closings clients. GA by end of week • *Completed:* ◦ Foresite LP onboarding support in prep for their ""go live"" ◦ Eng testing for *AMM Contributions in Closings.* Business testing will happen next week, and release once (shoutout: !) ◦ Custom Closings: ▪︎ Success pitching to 3 law firms with our BD team, all who are _*eager*_ to partner with Carta for Closings (Goodwin, Gunderson, Foley Lardner) ▪︎ Enabled Custom Closings for 2 beta clients (Align Overlay); ""go live"" for Align is this upcoming week of 3/31 • Hear a 30 second clip of Overlay's excitement < (password: `custom`) *What are your goals to accomplish by the end of next week?* • *Custom Closings:* ◦ Continue enablement efforts for beta clients law firms ◦ Pitch new closings releases to DLA Piper, in Carta's Q2 Product Livestream, and Company Show Tell! ◦ Coordinate with PMM () to create custom closings GTM assets ahead price test experiment • *< in Closings>* ◦ _Step 1 of 4: GP ability to view edit LP's in-progress IQ_ - release this week ◦ _Step 2 of 4: GP and LP ability to add multiple collaborators_ - finalize design scope to take to RD Review April 3 • *Closings Upgrades:* ◦ Release AMM in Closings with FOPs ◦ [con'd from last week] Build GP facing side of new < commitment amount options> in Closings *What artifacts (SWW, strategy docs, product reqs) are you drafting?* • < reactions to Carta's New Standard of Closings >(5 min video) ◦ For the Andrew Brown fans out there, < what he / Nakama had to say>! (pw: `Brown`) ◦ Hear a 30 second clip of Overlay's excitement < (password: `custom`) • < Roadmap> • < New Standard Closings: Part 3 Multiplayer> | < flow diagram> • Playbook to scale Custom Closings implementations beyond RD • Prepping kick-off for Q2 LP Passport discovery project ()"
848,2025-03-31 15:57,"*ERP Core:* *FPI - KYC Risk* (Week of 3/17) *Metrics:* • < KYC-as-a-sevice clients (+4) • < (472/2179) active LPs KYCd for funds with KYC/AML enabled that went live Feb 2025 (+21) • < (8296/19175) active LPs KYCd for funds with KYC/AML enabled • < (66/119) active FA entities KYC approved that went live in Feb 2025 (+3) • < (3288/8032) active FA entities KYC approved *What was released/ decided/ completed this week?* • Released : ◦ KYC-as-a-service reuse queue CDD report • Decided: ◦ KYC data deletion added to roadmap ◦ Unified KYC form Closings integration added to roadmap. Risk International teams will be partnering on this initiative with LP experience team support • Completed : ◦ FATCA CRS dev complete ◦ Unified KYC form - Singapore dev complete *Goals this week:* • Unified KYC form - BVI dev complete • Unified KYC form - Cayman dev complete • FATCA CRS - QA complete • Unified KYC form - release • KYC AML Dashboard M1 - Scoping complete, PRM dashboard components migrated to frontend platform • Unified KYC form - AU data collection product requirements complete (cc just an FYI) *Docs:* • < Deduplicating LP data> (WIP) • < Automated KYC for Tender Offers> (WIP)"
1275,2025-03-31 16:00,"*Fund Tax week of 3.24* *Tax Season Metrics* • Delivery: 857 returns delivered to GPs - < • K-1 Distribution: 19,292 K-1s delivered to GPs of which 2,386 have been accessed by LPs (12.4% access rate) • Product: 2024 LP Tax Data confirmation rate 47.7% - < *Decided / Completed / Released* • *Tax Dashboard v3 Improvements*: Addressed 3 launch-blocking bugs and completed testing; improvements include surfacing dates for approval/signing/sharing, allowing GPs to return to sharing K-1s post-return completion, and enabling direct K-1 access in Partners Docs; rollout scheduled for 3/31 • *OneSource Mapping Updates*: Refined all High and Medium priority mapping updates; completed two additional mapping updates - < sheet> • *Stage 1 Data Completeness*: Started SWW for improving data completeness; key Q2 project to enhance GP and staff adoption of data collection through dashboard - < Doc> *Goals for This Week* • Rollout Tax Dashboard v3 improvements • Scope and kickoff implementation to resolve edge cases of GPX and Tax Dashboard tasks mismatching • Kickoff Q2 Tax Data Completeness initiative with key stakeholders • Align on high level M1 and M2 goals for Tax G/L project (CPA workflow for adjustments); continue iterating on strategy doc - < document>"
1637,2025-04-04 21:30,04/04 Weekly update for Permissions and Mobile *Metrics* • # of firms who used Carry the previous week: < ◦ Highest single week usage since our initial launch in June '23 *What was released / decided / completed last week?* • Completed final round of < and regression testing> for UX updates • < write-up> on criteria for deciding which roles to build out first • < version of Carry released> ◦ Slight tweaks to Partner + Investment info to drive more in-app clicks ◦ Performance improvements for retrieving a firm's workflows • < research plan> + cohorts of users for upcoming Carta Carry user interviews *What are your goals to accomplish by the end of next week?* • Fix remaining bugs and begin rollout of new Permissions UX • Finalize designs + engineering scoping for Home Screen Refresh
1423,2025-04-04 22:11,"*Financial Reporting - Week ending 4/4* *Metrics* _70 financial packages (4.3% of total) were published in March that had 0 manual intervention from Carta (health checks passing, no edits, no requests for changes, client completed in-app approvals)_ _More on our metrics < Highlights: • Request for changes increase 10% YoY but majority of requests are either to provide additional information like a new investment or the GP asking a question. • Manual edits to decreases 8% YoY (but still only 35% published for all funds) may indicate Q3/Q4 financial presentation changes had an impact • In app adoption of approvals up 10% YoY *Released:* • Externalize Enable GPs to self-serve: < GPs to attach a separate file when publishing financials> • Table stakes: Tracking publishing document failures to track and monitor when things go wrong • Enable faster audit Tax: ◦ Split up email sent to LPs when sharing audited financials so that PCAPs and any file attachments are sent separately from the audited financial statements to avoid confusion that auditors reviewed the attached file or PCAPs. *Decided on:* • From feedback at RD review on allowing a user to decide when a JE edit that occurs during a locked period should be reallocated (proposed future state) vs being prescriptive (current state), we met with stakeholder internally and discussed the concerns, cost, and benefit of this future state. Ultimately we decided that, given that we have no self-service customers asking for this functionality today, that the reward of building this functionality did not outweigh the cost and risk of providing it. For this reason, we won’t be pursuing a < part Phase 2 of this project> and will only be prioritizing Phase 1. *Worked on:* • Enable faster audit tax: ◦ POC for allowing vendor linking and marking a JE 1099able during a locked period ◦ Updating language in the auditor workflow task • Externalize Enable GPs to self-serve: ◦ Designs for unpublishing financials ◦ Code clean up for exporting workpapers to enable our team to more easily debug and build new features ◦ Better logging to understand when a GP task has been completed via impersonation to get more accurate metrics on adoption ◦ Team brainstorming session on revamp reviewing financials experience • Table stakes: Requirements gathering for moving Day 1 Financial Package creation failure messages out of Sentry Errors and into actionable tasks in Carta. *Goals for next wk:* • Externalize Expand GP self-serve publishing flow to more fund types ◦ Define roll out plan • Increase adoption Revamp reviewing financials: ◦ Define roll out plan ◦ Begin reach out to customer for user testing on designs • Table stakes: continue working on moving Sentry Errors for Day 1 Packages into actionable tasks in Carta"
1172,2025-04-04 22:44,"*D&O Core* *Metrics*: 70% of workflows resolved within SLO (< in April • Follows existing pattern where %s start in the 50s at BOM --> 70s by EOM *What was released / decided / completed this week?* • Completed: ◦ Kicked off for release 0 and 1 ◦ ▪︎ Met with Prihoda to discuss Service Stop Date and our proposed new definition. Discovered legitimate use case where Service Stop Date should come before Last Reporting Period, which changes shape of our solution a bit. Continuing to explore ▪︎ Internal demo of self-service platform action for publish-financial-package. Provided UX and functionality feedback for next version ◦ QA has unearthed new bugs/gaps as we've looked at more real-life data. Eng has made quick iterations for improved feedback message and complex vs. simple task treatment. Latest discovery is around permissions gap for specific workflows where the WF does not specify permissions for the GP task. Continuing to delay go-live for better product quality • Decided: ◦ Paused this project given lift to make export InfoSec-compliant and the outstanding work for *What are your goals to accomplish by the end of next week?* • Lock designs for Release 2 and 3 • Decide Service Stop Date treatment, understand handler criteria around publish-financial-package • Hoping we'll clear up QA and be able to ship"
234,2025-04-05 00:11,"*Private Equity / Segments* *Metrics:* < star metrics>; < MAU & Product Area MAU> *What was released / decided / completed this week?* • *Indirect Ownership (Local to LLC):* ◦ Progress made on cap table API ◦ Cap table FE completed ◦ < to implement React v10 for org chart > • *Flow-through accounting:* ◦ GP entity sync service refactor completed • *Investor Dashboard:* ◦ When implementing the full-page virtualized table recently released by ink the team ran into some bugs. Working with ink to see if they can help resolve the bugs or if we need to find a workaround ◦ Initial milestone release delayed by two weeks. Sole BE eng has unexpectedly been on leave for two weeks and is not expected back until May. Bringing another BE eng up to speed. ◦ Team started scoping out second milestone and aligning with ink timelines for third milestone • *GP Entity* ◦ The team delivered and demo’d a POC of a visual representation of an Asset > Fund > GP Entity > GP Member entity map at the journal entry level. This work also included showing unrealized gain dollar allocations between the different nodes. ◦ Aligned on product requirements for V2 of the POC which will address feedback from the demo. ◦ Completed scoping for OCA Ventures. Kicked off the Boldstart onboarding with the FA team. • *Public Cap Table API:* Continued work on the Stakeholder API (release early next week) • *ESR Productization:* Released custom fields ordering for interest types / details (< • *Agreement Execution*: Release preview signing experience to 1 customer via FF • *Waterfall Adoption Experiments:* Waterfall signoff date selector in-app launched to production and is being incorporated into existing Metabase dashboards to capture onboarding metrics more accurately moving forward. • *Waterfall Onboarding Accelerators* ◦ Improving Invested Capital tracking as an input to waterfalls: Progress made on historic distributions import API to calculate historic distribution proceeds when a holder has multiple interest within the same Interest Type. This was previously supported through ESRs and a Python script. ◦ Spike to consolidate preferred return tracking and calculations in app. Preferred return is an important input to Waterfall calculations and having it be dispersed is leading to inconsistent behavior. (< document>) • *Simplified Compound Interest Calculator:* ◦ Progress stalled due to capacity reallocation to Warren implementations • *Internationalization:* R&D Review Problem session completed. Scope reduction decided for first iteration of production-environment rollout of currency support on the LLC platform to include only account-level currency in-app for admins - (not in reports or Portfolio). • *Niagara Fund Waterfall:* R&D Review Launch session completed. First handoff meeting completed + additional scheduled next week. (Team Tigris → Team Yosemite) • *HRIS:* Project kicked off with a learning session with the team members that built HRIS for Corp! • *Warren / Windjammer Waterfalls* ◦ 13 / 22 Warren waterfalls signed off *What are your goals to accomplish by the end of next week?* • *Advanced entity types + GP Entity:* ◦ Entity relationship infrastructure to support equity pick-ups & entity map features. Target Date for Tech Strategy Draft*:* 4/11 • *Investor Dashboard:* ◦ Align with ink on virtualized table bug resolution and understand if/how that impacts the release of investor dashboard ◦ Designs for v1 of company detail pages expected to be completed • *GP Entity:* ◦ Build and demo a V2 of the GP entity visual map. This version will sit at the entity level and visualize the flow of funds for a given time period. ◦ Kick off OCA Onboarding with FA • *Public Cap Table API:* Release Stakeholder API • *ESR Productization:* custom fields to reflect correct ordering in interest details page (< • *Agreement Execution*: sales boxes include agreement execution templates and custom form fields • *Waterfall Adoption Experiments:* Complete final adjustments to the OA → Breakpoint summary LLM prompt and draft a runbook for the Waterfall Analysts to leverage for all new WFs onboarding • *Waterfall Onboarding Accelerators* ◦ Improving Invested Capital tracking as an input to waterfalls: release API for historic distributions import ◦ Release preferred-return as an input on Custom Distributions UX. Removing the need for ESRs. Invested capital and historic distributions are tracked/imported, reducing blockers in complex waterfall builds. ◦ Canoe technical roadmap*:* Finish retrospective review of Java waterfalls to identify the key Canoe feature gaps. Goal: list of features ordered by highest frequency/impact. ◦ Align on scope and start execution on consolidating preferred return tracking in app. (< document>) • *HRIS:* Complete first draft SWW based on prior week’s learning session w/Corp team *What artifacts (SWW, strategy docs, product reqs) are you drafting?* Early writing/designs/charts and early review encouraged • < Entities Sequencing Strategy Memo>"
