u,t,m
532,2025-11-18 21:13,"Tax engine will look to the address at the time of vesting So I would check the effective date of the address to make sure it covers that period If they only have one address in our system, the effective date should either be deleted or backdated to reflect the date their first security was issued"
291,2025-11-18 21:14,I dont see the app listed in Okta tiles in order to request access myself. Does anyone know who manages Okta access for this?
1868,2025-11-18 21:14,"< Need an approval, then I think I can run those commands"
1868,2025-11-18 21:15,Or not. Failed
532,2025-11-18 21:17,"Also double check to make sure the address is fully formed (city, state, country)"
291,2025-11-18 21:18,I think the namespace is `tax-compliance`? But we dont really need namespace access can you access this link? < t
188,2025-11-18 21:18,did you post in a support channel using the Help Request flow first?
1868,2025-11-18 21:18,I tried it again with the correct namespace. Same error.
276,2025-11-18 21:18,what a rude way to learn we have been moved teams!
1868,2025-11-18 21:18,```stderr: ERROR: usercarta-ci``` Wonder if it's a a weird side effect from cloudflare
1868,2025-11-18 21:19,"Two runs prior to mine failed as well, same error. So not a team issue."
291,2025-11-18 21:19,Yeah or the github issue
291,2025-11-18 21:20,So none of you can also access this < ?
1868,2025-11-18 21:21,Nope. 400 for me.
1336,2025-11-18 21:21,"Hey Adrian - I have not. I'm happy to move it there if necessary, Adrian. I've gotten live assistance and the team wanted me to reach out here."
188,2025-11-18 21:22,Please always start there. Thanks !
291,2025-11-18 21:29,I will check with IT (Okta admin) to get to know who owns the apps at the moment
1868,2025-11-18 21:50,So a quick look at those exercises and I see the FMV is $11.83 but the exercise price is also $11.83. So no taxes would be calculated.
942,2025-11-19 15:46,I'll get us to be added as owners so we can test this.
291,2025-11-20 20:11,"Hello again, Thanks Tzuzan for approving my Okta request. I was doing some pre-merge testing and realized that on `production` the jupyter pods currently don't spawn due to version incompatibility issue (the hub and server versions were not compatible)"
291,2025-11-20 20:15,"Since < PR> is tested successfully on `test` environment, I am going to merge it now to be consistent with updated libraries across Carta. I think, this should also fix the existing error we see as a bonus In case you don't have much usage of this Jupyter instance. Feel free to plan the removal as needed."
291,2025-11-20 21:23,[non-urgent question] When can I expect the next deploy of tax form service? Just wanted to check so that I can verify Jupyter works fine post deploy
1877,2025-11-21 19:12,Hi Team! Can our product support the Net Exercise of options? Or is that still done offline.
256,2025-11-25 16:55,how do I get this deployed? Is it this job? <
942,2025-11-25 17:24,"actually, we will deploy this for you"
509,2025-12-04 01:36,"Hi team, we're in the midst of trying to fix an LLC (Digital Edge DC) onboarding error, where the incorrect variable was attached to the template. As such, we need to delete the E1F1 carry point interests and reissue them. • We've received a query from a US holder who has both E1 and E1F1 interests. He's since filed the 83b election for the E1 interests, and is wondering if deletion of E1F1 carry point interest this will affect the filing. • Stakeholder name is Olivier Puyraud I was informed that this would constitute tax advice or legal advice, and hence we should deflect this back to their legal advisors. That said, was hoping we can provide any insights here as it's an onboarding error, trying as much as possible to make the process seamless for all holders. Apologies if this is a dumb question, we're still learning how the LLC platform works we're not too familiar with US tax filings. Thank you!"
1868,2025-12-04 14:57,I'm not familiar with E1F1 interests. But perhaps or may know?
188,2025-12-04 15:35,I am not familiar at all either.
841,2025-12-19 18:04,"Hi team, I’m looking for your guidance: I have a stakeholder, who is wondering did Carta update the 2025 AMT Calculator for One Big Beautiful Bill Act signed into law on July 4, 2025? I’m not sure whether we can provide that information directly or if this is the correct channel to ask in. Thank you so much in advance, I appreciate your help."
90,2025-12-19 18:10,"Raquel, who is asking?"
90,2025-12-19 18:10,Is it an administrator or an end user?
90,2025-12-19 18:10,And for which company?
191,2025-12-19 18:10,hi! we haven't made any mid year changes. We will be updating rates/thresholds for 2026 though I think the AMT changes don't take place until 2026 for the Bill right?
191,2025-12-19 18:11,we annually update rates/thresholds early in January for the tool each year
841,2025-12-19 18:11,"This is a holder/employee for < Science, Inc.>"
90,2025-12-19 18:11,"Don't answer ""employee"" asks about this. Only admins."
90,2025-12-19 18:11,Be really careful how much you extend yourself to support end users who are not administrators.
191,2026-01-01 08:47,Happy New Year: crossposting our tax withholding rate updates for Jan 1 2026 that are now effective in PROD: <
191,2026-01-05 21:49,Happy new year: crossposting our update of our Exercise Simulator with 2026 tax values: <
942,2026-01-14 16:19,<!subteam^S02DZBAE5PU|@tax-platform-devs> let's review these asap < <
193,2026-01-28 02:54,"Hi team! I have a non-US incorp < which is looking to use Carta for Form 3921 issuance for their US incorporated companies, Is there a process to keep in mind for this and I noticed that it is not on their CAT hub. Referring to this < where it should be visible for non-US companies who have it in their subscription."
191,2026-01-28 15:20,hi! i checked the django settings for this company and has_form3921 was not on. I just flipped it on.
191,2026-01-28 15:21,and folllowing that I just checked their Compliance and Tax center and the tile is now there
293,2026-01-29 19:02,Hi team Can I get a review on this quick PR: <
99,2026-03-19 15:25,"Hi and team, Wanted to pass some positive feedback along about the < Rules> by jurisdiction feature form UK/EU sales team said that UK/EU companies and PE investors have been really impressed by the feature! Really cool to see that now alongside newer improvements for UK/EU equity management, that the Tax Rules is really shining"
191,2026-03-19 15:29,"oh awesome, great to hear!"
208,2026-05-06 18:28,"Hello Team, Our client is looking to store alternate Federal tax election for stakeholders (per individual)? Their goal is to have the ability for the stakeholder withhold a higher amount tax amount for RSU settlement. Currently, I am not aware if this functionally currently exist in Carta, if it does, will you be able to provide further guidance. I have included the original client question along with my response for storing the data within Carta on a per stakeholder level. `*Storing per-employee federal tax elections:* Can Carta store or display a per-employee federal tax election for US participants (e.g., supplemental flat 22% vs. voluntary higher rate)? Or is this strictly a Workday/payroll-side data point?` `_Response:_ This can be accomplished using Custom Properties, mapped from your HRIS integration using the same process as existing Custom Properties (e.g., Visa Country and Visa Type). While Carta can display this value, tax calculations and withholding are based on the rules configured under Compliance Tax Tax Rules. I'd recommend scheduling a session to review the Custom Properties implementation process together.`"
191,2026-05-06 18:31,"hi! our RSU functionality does not call our tax withholding engine-the issuer calculates the withholdings offline for RSUs for options which do call the tax engine, a participant-elected tax rate is not supported either-it goes off of the issuer YTD tax values provided for initial calculations and can be overridden by the issuer at option approval"
191,2026-05-06 18:32,Carta itself runs a similar program offline to what they are asking for (sends out a survey for our RSU settlements and then calculates shares to withhold offline based on those elections) but we don't have anything in system to capture this. Edit: by Carta itself I mean for our own RSU program for our own employees
191,2026-05-06 18:33,"to summarize: 1. we don't calculate tax withholdings for RSUs currently-the issuer calculates this offline anyways 2. we don't have an in system mechanism for participants to communicate tax elections for RSU releases to issuers, they must capture this offline"
208,2026-05-06 19:00,Thank you very much for the information! Very insightful.
1347,2026-05-11 20:15,< - adding backward compatiable changes to handle support for rds iam auth
1347,2026-05-11 20:20,"is < your deploy pipeline? Once merged, can I just deploy to test to validate everything is ok and then proceed with other envs?"
1868,2026-05-11 20:21,"Yeah, that should be the one"
1347,2026-05-11 21:30,< in test. Pod logs looks ok. Ok to deploy in all envs ?
1347,2026-05-11 21:42,< in all envs.
1347,2026-05-14 20:13,iam auth is enabled in test. Minor fix for the migrations job - < Can you confirm everything is looking good in test env? Verified the pod logs and it looks ok to me
1347,2026-05-15 16:48,gentle bump
1868,2026-05-15 18:19,"Apologies, was heads down in trying to get a securities platform code change impact tested. I just ran a quick test and it looks like it's running fine"
1347,2026-05-15 18:24,no worries. Thanks. Appreciate if you can stamp the other change
1347,2026-05-18 17:42,< - enable iam auth in demo
1347,2026-05-19 20:15,<!subteam^S03UVEJH4UW|@on_call_tax_platform> can you check and approve please?
1313,2026-05-19 20:19,looks good
1347,2026-05-19 21:09,< - enable iam auth in sandbox/preprod
1347,2026-05-20 21:25,another quickie to bump backup/restore charts <
1347,2026-05-21 19:07,< - Deployed to prod. Logs looking ok. Let me know if you notice any issues
